"formula","tool","exit_status","exit_code","time","states","edges","transitions","acc","scc","nondet_states","nondet_aut","complete_aut","automaton"
"(a) & (F((G(b)) | ((!(a)) & (F(c))) | ((a) & (G(!(c))))))","fmerg","ok",0,0.00223689,5,12,38,1,5,2,1,0,"HOA: v1 name: ""SLAA for a & F(Gb | (!a & Fc) | (a & G!c))"" States: 5 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""a & F(Gb | (!a & Fc) | (a & G!c))"" [0&!2] 1 [0&1] 2 [0&!1] 2 State: 1 ""G!c"" [!2] 1 State: 2 ""F(Gb | (!a & Fc) | (a & G!c))"" [!0&2] 4 [0&!2] 1 [!0&!2] 3 [0&1 | 1&!2] 2 [0&!1 | !1&!2] 2 {0} State: 3 ""Fc"" [2] 4 [!2] 3 {0} State: 4 ""t"" [t] 4 --END--"
"(a) & (F((G(b)) | ((!(a)) & (F(c))) | ((a) & (G(!(c))))))","fgmerg","ok",0,0.0021254,5,12,38,2,5,2,1,0,"HOA: v1 name: ""SLAA for a & F(Gb | (!a & Fc) | (a & G!c))"" States: 5 Start: 0 AP: 3 ""a"" ""b"" ""c"" Acceptance: 2 Fin(0) & Fin(1) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""a & F(Gb | (!a & Fc) | (a & G!c))"" [0&!2] 1 [0&1] 2 [0&!1] 2 State: 1 ""G!c"" [!2] 1 State: 2 ""F(Gb | (!a & Fc) | (a & G!c))"" [!0&2] 4 [0&!2] 1 [!0&!2] 3 [0&1 | 1&!2] 2 [0&!1 | !1&!2] 2 {0} State: 3 ""Fc"" [2] 4 [!2] 3 {1} State: 4 ""t"" [t] 4 --END--"
"(a) & (F((G(b)) | ((!(a)) & (F(c))) | ((a) & (G(!(c))))))","fgmerg_opt","ok",0,0.00220955,5,12,38,2,5,2,1,0,"HOA: v1 name: ""SLAA for a & F(Gb | (!a & Fc) | (a & G!c))"" States: 5 Start: 0 AP: 3 ""a"" ""b"" ""c"" Acceptance: 2 Fin(0) & Fin(1) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""a & F(Gb | (!a & Fc) | (a & G!c))"" [0&!2] 1 [0&1] 2 [0&!1] 2 State: 1 ""G!c"" [!2] 1 State: 2 ""F(Gb | (!a & Fc) | (a & G!c))"" [!0&2] 4 [0&!2] 1 [!0&!2] 3 [0&1 | 1&!2] 2 [0&!1 | !1&!2] 2 {0} State: 3 ""Fc"" [2] 4 [!2] 3 {1} State: 4 ""t"" [t] 4 --END--"
"F(G(a))","ltl3ba","ok",0,0.00800542,2,3,4,1,2,1,1,0,"HOA: v1 name: ""VWAA for <>([](a))"" States: 2 Start: 0 AP: 1 ""a"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels state-acc very-weak --BODY-- State: 0 ""FG(a)"" {0} [0] 1 [t] 0 State: 1 ""G(a)"" [0] 1 --END--"
"F(G(a))","basic","ok",0,0.00172542,2,3,4,1,2,1,1,0,"HOA: v1 name: ""SLAA for FGa"" States: 2 Start: 0 AP: 1 ""a"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""FGa"" [0] 1 [t] 0 {0} State: 1 ""Ga"" [0] 1 --END--"
"F(G(a))","fmerg","ok",0,0.00170976,1,2,2,1,1,0,0,1,"HOA: v1 name: ""SLAA for FGa"" States: 1 Start: 0 AP: 1 ""a"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 ""FGa"" [0] 0 [!0] 0 {0} --END--"
"F(G(a))","fgmerg","ok",0,0.00157853,1,2,2,1,1,0,0,1,"HOA: v1 name: ""SLAA for FGa"" States: 1 Start: 0 AP: 1 ""a"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 ""FGa"" [0] 0 [!0] 0 {0} --END--"
"F(G(a))","fgmerg_opt","ok",0,0.00170133,1,2,2,1,1,0,0,1,"HOA: v1 name: ""SLAA for FGa"" States: 1 Start: 0 AP: 1 ""a"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 ""FGa"" [0] 0 [!0] 0 {0} --END--"
"X((a) & (G(F(b))))","ltl3ba","ok",0,0.00767895,5,7,18,1,5,0,0,0,"HOA: v1 name: ""VWAA for X((a) && ([](<>(b))))"" States: 5 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels state-acc deterministic univ-branch very-weak --BODY-- State: 0 ""X (((a) && GF(b)))"" [t] 1 State: 1 ""((a) && GF(b))"" [0] 2 State: 2 ""GF(b)"" [1] 2 [!1] 2&3 State: 3 ""F(b)"" {0} [1] 4 [!1] 3 State: 4 ""t"" [t] 4 --END--"
"X((a) & (G(F(b))))","basic","ok",0,0.00186224,5,8,18,1,5,0,0,0,"HOA: v1 name: ""SLAA for X(a & GFb)"" States: 5 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc deterministic univ-branch --BODY-- State: 0 ""X(a & GFb)"" [t] 1 State: 1 ""a & GFb"" [0&1] 2 [0&!1] 2&3 State: 2 ""GFb"" [1] 2 [!1] 2&3 State: 3 ""Fb"" [1] 4 [!1] 3 {0} State: 4 ""t"" [t] 4 --END--"
"X((a) & (G(F(b))))","fmerg","ok",0,0.00167966,5,8,18,1,5,0,0,0,"HOA: v1 name: ""SLAA for X(a & GFb)"" States: 5 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc deterministic univ-branch --BODY-- State: 0 ""X(a & GFb)"" [t] 1 State: 1 ""a & GFb"" [0&1] 2 [0&!1] 2&3 State: 2 ""GFb"" [1] 2 [!1] 2&3 State: 3 ""Fb"" [1] 4 [!1] 3 {0} State: 4 ""t"" [t] 4 --END--"
"X((a) & (G(F(b))))","fgmerg","ok",0,0.00170739,3,5,10,2,3,0,0,0,"HOA: v1 name: ""SLAA for X(a & GFb)"" States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: Streett 1 Acceptance: 2 Fin(0) | Inf(1) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 ""X(a & GFb)"" [t] 1 State: 1 ""a & GFb"" [0&1] 2 [0&!1] 2 State: 2 ""GFb"" [1] 2 {1} [!1] 2 {0} --END--"
"X((a) & (G(F(b))))","fgmerg_opt","ok",0,0.00178281,3,5,10,2,3,0,0,0,"HOA: v1 name: ""SLAA for X(a & GFb)"" States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: Streett 1 Acceptance: 2 Fin(0) | Inf(1) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 ""X(a & GFb)"" [t] 1 State: 1 ""a & GFb"" [0&1] 2 [0&!1] 2 State: 2 ""GFb"" [1] 2 {1} [!1] 2 {0} --END--"
"(G(a)) | (F(G(b)))","ltl3ba","ok",0,0.00780654,4,6,16,1,4,2,1,0,"HOA: v1 name: ""VWAA for ([](a)) || (<>([](b)))"" States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels state-acc very-weak --BODY-- State: 0 ""(G(a) || FG(b))"" [0] 3 [t] 1 State: 1 ""FG(b)"" {0} [1] 2 [t] 1 State: 2 ""G(b)"" [1] 2 State: 3 ""G(a)"" [0] 3 --END--"
"(G(a)) | (F(G(b)))","basic","ok",0,0.00188006,4,7,18,1,4,2,1,0,"HOA: v1 name: ""SLAA for Ga | FGb"" States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""Ga | FGb"" [0] 1 [1] 2 [t] 3 State: 1 ""Ga"" [0] 1 State: 2 ""Gb"" [1] 2 State: 3 ""FGb"" [1] 2 [t] 3 {0} --END--"
"(G(a)) | (F(G(b)))","fmerg","ok",0,0.00168142,3,6,12,1,3,1,1,0,"HOA: v1 name: ""SLAA for Ga | FGb"" States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""Ga | FGb"" [0] 1 [1] 2 [!1] 2 State: 1 ""Ga"" [0] 1 State: 2 ""FGb"" [1] 2 [!1] 2 {0} --END--"
"(G(a)) | (F(G(b)))","fgmerg","ok",0,0.00173104,3,6,12,1,3,1,1,0,"HOA: v1 name: ""SLAA for Ga | FGb"" States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""Ga | FGb"" [0] 1 [1] 2 [!1] 2 State: 1 ""Ga"" [0] 1 State: 2 ""FGb"" [1] 2 [!1] 2 {0} --END--"
"(G(a)) | (F(G(b)))","fgmerg_opt","ok",0,0.00169797,3,6,12,1,3,1,1,0,"HOA: v1 name: ""SLAA for Ga | FGb"" States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""Ga | FGb"" [0] 1 [1] 2 [!1] 2 State: 1 ""Ga"" [0] 1 State: 2 ""FGb"" [1] 2 [!1] 2 {0} --END--"
"F(G((G(a)) U (X((G(a)) R (b)))))","ltl3ba","ok",0,0.00782315,5,10,27,1,5,4,1,0,"HOA: v1 name: ""VWAA for <>([](([](a)) U (X(([](a)) V (b)))))"" States: 5 Start: 0 AP: 2 ""b"" ""a"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels state-acc univ-branch very-weak --BODY-- State: 0 ""FG(G(a) U X ((G(a) R (b))))"" {0} [t] 1&3 [1] 1&2&4 [t] 0 State: 1 ""G(G(a) U X ((G(a) R (b))))"" [t] 1&3 [1] 1&2&4 State: 2 ""(G(a) U X ((G(a) R (b))))"" {0} [t] 3 [1] 2&4 State: 3 ""(G(a) R (b))"" [0&1] 4 [0] 3 State: 4 ""G(a)"" [1] 4 --END--"
"F(G((G(a)) U (X((G(a)) R (b)))))","basic","ok",0,0.00194866,5,10,27,1,5,4,1,0,"HOA: v1 name: ""SLAA for FG(Ga U X(Ga R b))"" States: 5 Start: 0 AP: 2 ""b"" ""a"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc univ-branch --BODY-- State: 0 ""FG(Ga U X(Ga R b))"" [t] 1&2 [1] 1&3&4 [t] 0 {0} State: 1 ""G(Ga U X(Ga R b))"" [t] 1&2 [1] 1&3&4 State: 2 ""Ga R b"" [0&1] 4 [0] 2 State: 3 ""Ga U X(Ga R b)"" [t] 2 [1] 3&4 {0} State: 4 ""Ga"" [1] 4 --END--"
"F(G((G(a)) U (X((G(a)) R (b)))))","fmerg","ok",0,0.00172627,4,8,21,1,4,3,1,0,"HOA: v1 name: ""SLAA for FG(Ga U X(Ga R b))"" States: 4 Start: 0 AP: 2 ""b"" ""a"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc univ-branch --BODY-- State: 0 ""FG(Ga U X(Ga R b))"" [t] 0 {0} [t] 0&1 [1] 0&2&3 State: 1 ""Ga R b"" [0&1] 3 [0] 1 State: 2 ""Ga U X(Ga R b)"" [t] 1 [1] 2&3 {0} State: 3 ""Ga"" [1] 3 --END--"
"F(G((G(a)) U (X((G(a)) R (b)))))","fgmerg","ok",0,0.00171593,3,6,15,3,3,2,1,0,"HOA: v1 name: ""SLAA for FG(Ga U X(Ga R b))"" States: 3 Start: 0 AP: 2 ""b"" ""a"" Acceptance: 3 Fin(0) & (Inf(2) | Fin(1)) properties: trans-labels explicit-labels trans-acc univ-branch --BODY-- State: 0 ""FG(Ga U X(Ga R b))"" [t] 0 {0} [t] 0&1 {2} [1] 0&2 {1} State: 1 ""Ga R b"" [0&1] 2 [0] 1 State: 2 ""Ga"" [1] 2 --END--"
"F(G((G(a)) U (X((G(a)) R (b)))))","fgmerg_opt","ok",0,0.00174778,3,6,15,3,3,2,1,0,"HOA: v1 name: ""SLAA for FG(Ga U X(Ga R b))"" States: 3 Start: 0 AP: 2 ""b"" ""a"" Acceptance: 3 Fin(0) & (Inf(2) | Fin(1)) properties: trans-labels explicit-labels trans-acc univ-branch --BODY-- State: 0 ""FG(Ga U X(Ga R b))"" [t] 0 {0} [t] 0&1 {2} [1] 0&2 {1} State: 1 ""Ga R b"" [0&1] 2 [0] 1 State: 2 ""Ga"" [1] 2 --END--"
"X(F((a) | (G(b))))","ltl3ba","ok",0,0.00737569,4,6,15,1,4,1,1,0,"HOA: v1 name: ""VWAA for X(<>((a) || ([](b))))"" States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels state-acc very-weak --BODY-- State: 0 ""X (F((a) || G(b)))"" [t] 1 State: 1 ""F((a) || G(b))"" {0} [0] 3 [!0&1] 2 [!0] 1 State: 2 ""G(b)"" [1] 2 State: 3 ""t"" [t] 3 --END--"
"X(F((a) | (G(b))))","basic","ok",0,0.00217418,4,6,15,1,4,1,1,0,"HOA: v1 name: ""SLAA for XF(a | Gb)"" States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""XF(a | Gb)"" [t] 1 State: 1 ""F(a | Gb)"" [0] 3 [!0&1] 2 [!0] 1 {0} State: 2 ""Gb"" [1] 2 State: 3 ""t"" [t] 3 --END--"
"X(F((a) | (G(b))))","fmerg","ok",0,0.00182894,3,5,12,1,3,0,0,1,"HOA: v1 name: ""SLAA for XF(a | Gb)"" States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 ""XF(a | Gb)"" [t] 1 State: 1 ""F(a | Gb)"" [0] 2 [!0&1] 1 [!0&!1] 1 {0} State: 2 ""t"" [t] 2 --END--"
"X(F((a) | (G(b))))","fgmerg","ok",0,0.00167744,3,5,12,1,3,0,0,1,"HOA: v1 name: ""SLAA for XF(a | Gb)"" States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 ""XF(a | Gb)"" [t] 1 State: 1 ""F(a | Gb)"" [0] 2 [!0&1] 1 [!0&!1] 1 {0} State: 2 ""t"" [t] 2 --END--"
