"formula","tool","exit_status","exit_code","time","states","edges","transitions","acc","scc","nondet_states","nondet_aut","complete_aut","automaton"
"G((F(a)) & (F(G(b))))","fmerg","ok",0,0.0017545,4,7,16,1,4,0,0,1,"HOA: v1 name: ""SLAA for G(Fa & FGb)"" States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic univ-branch --BODY-- State: 0 ""G(Fa & FGb)"" [0] 0&1 [!0] 0&1&2 State: 1 ""FGb"" [1] 1 [!1] 1 {0} State: 2 ""Fa"" [0] 3 [!0] 2 {0} State: 3 ""t"" [t] 3 --END--"
"G((F(a)) & (F(G(b))))","fgmerg","ok",0,0.00177229,1,4,4,3,1,0,0,1,"HOA: v1 name: ""SLAA for G(Fa & FGb)"" States: 1 Start: 0 AP: 2 ""a"" ""b"" Acceptance: 3 Fin(1) & (Inf(2) | Fin(0)) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 ""G(Fa & FGb)"" [0&1] 0 {2} [0&!1] 0 {1 2} [!0&1] 0 {0} [!0&!1] 0 {0 1} --END--"
"G((F(a)) & (F(G(b))))","fgmerg_opt","ok",0,0.00188655,1,4,4,3,1,0,0,1,"HOA: v1 name: ""SLAA for G(Fa & FGb)"" States: 1 Start: 0 AP: 2 ""a"" ""b"" Acceptance: 3 Fin(1) & (Inf(2) | Fin(0)) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 ""G(Fa & FGb)"" [0&1] 0 {2} [0&!1] 0 {1 2} [!0&1] 0 {0} [!0&!1] 0 {0 1} --END--"
"(G(a)) | (G(F(b)))","ltl3ba","ok",0,0.00714632,5,8,20,1,5,1,1,0,"HOA: v1 name: ""VWAA for ([](a)) || ([](<>(b)))"" States: 5 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels state-acc univ-branch very-weak --BODY-- State: 0 ""(G(a) || GF(b))"" [0] 3 [t] 1 State: 1 ""GF(b)"" [1] 1 [!1] 1&2 State: 2 ""F(b)"" {0} [1] 4 [!1] 2 State: 3 ""G(a)"" [0] 3 State: 4 ""t"" [t] 4 --END--"
"(G(a)) | (G(F(b)))","basic","ok",0,0.00180649,5,9,20,1,5,1,1,0,"HOA: v1 name: ""SLAA for Ga | GFb"" States: 5 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc univ-branch --BODY-- State: 0 ""Ga | GFb"" [0] 1 [1] 2 [!1] 2&3 State: 1 ""Ga"" [0] 1 State: 2 ""GFb"" [1] 2 [!1] 2&3 State: 3 ""Fb"" [1] 4 [!1] 3 {0} State: 4 ""t"" [t] 4 --END--"
"(G(a)) | (G(F(b)))","fmerg","ok",0,0.00164679,5,9,20,1,5,1,1,0,"HOA: v1 name: ""SLAA for Ga | GFb"" States: 5 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc univ-branch --BODY-- State: 0 ""Ga | GFb"" [0] 1 [1] 2 [!1] 2&3 State: 1 ""Ga"" [0] 1 State: 2 ""GFb"" [1] 2 [!1] 2&3 State: 3 ""Fb"" [1] 4 [!1] 3 {0} State: 4 ""t"" [t] 4 --END--"
"(G(a)) | (G(F(b)))","fgmerg","ok",0,0.00162207,3,6,12,2,3,1,1,0,"HOA: v1 name: ""SLAA for Ga | GFb"" States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: Streett 1 Acceptance: 2 Fin(0) | Inf(1) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""Ga | GFb"" [0] 1 [1] 2 [!1] 2 State: 1 ""Ga"" [0] 1 State: 2 ""GFb"" [1] 2 {1} [!1] 2 {0} --END--"
"(G(a)) | (G(F(b)))","fgmerg_opt","ok",0,0.00164428,3,6,12,2,3,1,1,0,"HOA: v1 name: ""SLAA for Ga | GFb"" States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: Streett 1 Acceptance: 2 Fin(0) | Inf(1) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""Ga | GFb"" [0] 1 [1] 2 [!1] 2 State: 1 ""Ga"" [0] 1 State: 2 ""GFb"" [1] 2 {1} [!1] 2 {0} --END--"
"(G(a)) | (F((G(F(b))) | (G(c))))","ltl3ba","ok",0,0.00702913,7,12,64,1,7,2,1,0,"HOA: v1 name: ""VWAA for ([](a)) || (<>(([](<>(b))) || ([](c))))"" States: 7 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels state-acc univ-branch very-weak --BODY-- State: 0 ""(G(a) || F(GF(b) || G(c)))"" [0] 5 [t] 1 State: 1 ""F(GF(b) || G(c))"" {0} [t] 3 [2] 2 [t] 1 State: 2 ""G(c)"" [2] 2 State: 3 ""GF(b)"" [1] 3 [!1] 3&4 State: 4 ""F(b)"" {0} [1] 6 [!1] 4 State: 5 ""G(a)"" [0] 5 State: 6 ""t"" [t] 6 --END--"
"(G(a)) | (F((G(F(b))) | (G(c))))","basic","ok",0,0.00203593,7,16,76,1,7,2,1,0,"HOA: v1 name: ""SLAA for Ga | F(GFb | Gc)"" States: 7 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc univ-branch --BODY-- State: 0 ""Ga | F(GFb | Gc)"" [0] 1 [1] 2 [!1] 2&3 [2] 4 [t] 5 State: 1 ""Ga"" [0] 1 State: 2 ""GFb"" [1] 2 [!1] 2&3 State: 3 ""Fb"" [1] 6 [!1] 3 {0} State: 4 ""Gc"" [2] 4 State: 5 ""F(GFb | Gc)"" [1] 2 [!1] 2&3 [2] 4 [t] 5 {0} State: 6 ""t"" [t] 6 --END--"
