"formula","tool","exit_status","exit_code","time","states","edges","transitions","acc","scc","nondet_states","nondet_aut","complete_aut","automaton"
"(a) & (F((G(b)) | (G(F(c)))))","ltl3ba","ok",0,0.00686316,4,7,36,2,4,1,1,0,"HOA: v1 name: ""TGBA for (a) && (<>(([](b)) || ([](<>(c)))))"" States: 4 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""((a) && F(G(b) || GF(c)))"" [0] 1 {0} State: 1 ""F(G(b) || GF(c))"" [1] 3 {0 1} [t] 2 {0 1} [t] 1 {0} State: 2 ""GF(c)"" [!2] 2 {1} [2] 2 {0 1} State: 3 ""G(b)"" [1] 3 {0 1} --END--"
"(a) & (F((G(b)) | (G(F(c)))))","ltl3tela_alt","ok",0,0.00479565,2,4,16,4,2,1,1,0,"HOA: v1 States: 2 Start: 0 AP: 3 ""a"" ""b"" ""c"" Acceptance: 4 (Fin(2)|Fin(3)) & (Fin(0) | Inf(1)) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [0] 1 State: 1 [!2] 1 {0 2} [2] 1 {1 2} [1] 1 {3} --END--"
"(a) & (F((G(b)) | (G(F(c)))))","ltl3tela","ok",0,0.00829903,2,4,12,2,2,0,0,0,"HOA: v1 States: 2 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: parity min even 2 Acceptance: 2 Inf(0) | Fin(1) properties: trans-labels explicit-labels trans-acc deterministic stutter-invariant --BODY-- State: 0 [0] 1 State: 1 [1&!2] 1 [2] 1 {0} [!1&!2] 1 {1} --END--"
"(a) & (F((G(b)) | (G(F(c)))))","ltl2tgba","ok",0,0.00467858,2,4,12,2,2,0,0,0,"HOA: v1 name: ""a & F(Gb | GFc)"" States: 2 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: parity min even 2 Acceptance: 2 Inf(0) | Fin(1) properties: trans-labels explicit-labels trans-acc deterministic stutter-invariant --BODY-- State: 0 [0] 1 State: 1 [1&!2] 1 [2] 1 {0} [!1&!2] 1 {1} --END--"
"(a) & (G(F((b) | (G(c)))))","ltl3ba","ok",0,0.00690279,3,5,18,1,3,1,1,0,"HOA: v1 name: ""TGBA for (a) && ([](<>((b) || ([](c)))))"" States: 3 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""((a) && GF((b) || G(c)))"" [0] 1 {0} State: 1 ""GF((b) || G(c))"" [!1] 1 [1] 1 {0} [!1&2] 2 {0} State: 2 ""G(c) && GF((b) || G(c))"" [2] 2 {0} --END--"
"(a) & (G(F((b) | (G(c)))))","ltl3tela_alt","ok",0,0.00432126,2,4,12,2,2,0,0,0,"HOA: v1 States: 2 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Streett 1 Acceptance: 2 Fin(0) | Inf(1) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [0] 1 State: 1 [!1&2] 1 [!1&!2] 1 {0} [1] 1 {1} --END--"
"(a) & (G(F((b) | (G(c)))))","ltl3tela","ok",0,0.00811448,2,4,12,2,2,0,0,0,"HOA: v1 States: 2 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Streett 1 Acceptance: 2 Fin(0) | Inf(1) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [0] 1 State: 1 [!1&2] 1 [!1&!2] 1 {0} [1] 1 {1} --END--"
"(a) & (G(F((b) | (G(c)))))","ltl2tgba","ok",0,0.00485776,2,5,12,2,2,0,0,0,"HOA: v1 name: ""a & F(Gc | GFb)"" States: 2 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Streett 1 Acceptance: 2 Fin(0) | Inf(1) properties: trans-labels explicit-labels trans-acc deterministic stutter-invariant --BODY-- State: 0 [0] 1 State: 1 [!1&2] 1 [!1&!2] 1 {0} [1&2] 1 {1} [1&!2] 1 {0 1} --END--"
"G((F(b)) & (F(G(a))))","ltl3ba","ok",0,0.00730971,3,8,12,2,3,1,1,0,"HOA: v1 name: ""TGBA for []((<>(b)) && (<>([](a))))"" States: 3 Start: 0 AP: 2 ""b"" ""a"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""G(F(b) && FG(a))"" [!0] 1 [0] 1 {0} State: 1 ""F(b) && FG(a) && G(F(b) && FG(a))"" [!0&1] 2 {1} [0&1] 2 {0 1} [!0] 1 [0] 1 {0} State: 2 ""F(b) && G(a) && G(F(b) && FG(a))"" [!0&1] 2 {1} [0&1] 2 {0 1} --END--"
"G((F(b)) & (F(G(a))))","ltl3tela_alt","ok",0,0.00450721,1,4,4,2,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 2 ""b"" ""a"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&1] 0 [!0&!1] 0 {0} [0&1] 0 {1} [0&!1] 0 {0 1} --END--"
"G((F(b)) & (F(G(a))))","ltl3tela","ok",0,0.00717394,1,3,4,2,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 2 ""b"" ""a"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0&1] 0 [!1] 0 {0} [0&1] 0 {1} --END--"
"G((F(b)) & (F(G(a))))","ltl2tgba","ok",0,0.00463553,1,3,4,2,1,0,0,1,"HOA: v1 name: ""G(Fb & FGa)"" States: 1 Start: 0 AP: 2 ""b"" ""a"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0&1] 0 [!1] 0 {0} [0&1] 0 {1} --END--"
"G(F((a) | (G(b))))","ltl3ba","ok",0,0.00692446,2,4,7,1,2,1,1,0,"HOA: v1 name: ""TGBA for [](<>((a) || ([](b))))"" States: 2 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""GF((a) || G(b))"" [!0] 0 [0] 0 {0} [!0&1] 1 {0} State: 1 ""G(b) && GF((a) || G(b))"" [1] 1 {0} --END--"
"G(F((a) | (G(b))))","ltl3tela_alt","ok",0,0.00434549,1,3,4,2,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 2 ""a"" ""b"" acc-name: Streett 1 Acceptance: 2 Fin(0) | Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&1] 0 [!0&!1] 0 {0} [0] 0 {1} --END--"
"G(F((a) | (G(b))))","ltl3tela","ok",0,0.00684307,1,3,4,2,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 2 ""a"" ""b"" acc-name: Streett 1 Acceptance: 2 Fin(0) | Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&1] 0 [!0&!1] 0 {0} [0] 0 {1} --END--"
"G(F((a) | (G(b))))","ltl2tgba","ok",0,0.00478717,1,4,4,2,1,0,0,1,"HOA: v1 name: ""F(Gb | GFa)"" States: 1 Start: 0 AP: 2 ""a"" ""b"" acc-name: Streett 1 Acceptance: 2 Fin(0) | Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0&1] 0 [!0&!1] 0 {0} [0&1] 0 {1} [0&!1] 0 {0 1} --END--"
"G((a) & (F(G(!(a)))))","ltl3ba","ok",0,0.00710727,1,0,0,0,1,0,0,0,"HOA: v1 name: ""TGBA for []((a) && (<>([](!(a)))))"" States: 1 Start: 0 AP: 0 acc-name: all Acceptance: 0 t properties: trans-labels explicit-labels state-acc deterministic --BODY-- State: 0 --END--"
"G((a) & (F(G(!(a)))))","ltl3tela_alt","ok",0,0.00448946,1,0,0,0,1,0,0,0,"HOA: v1 States: 1 Start: 0 AP: 0 acc-name: all Acceptance: 0 t properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 --END--"
"G((a) & (F(G(!(a)))))","ltl3tela","ok",0,0.00368903,1,0,0,0,1,0,0,0,"HOA: v1 States: 1 Start: 0 AP: 0 acc-name: all Acceptance: 0 t properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 --END--"
"G((a) & (F(G(!(a)))))","ltl2tgba","ok",0,0.00362137,1,0,0,0,1,0,0,0,"HOA: v1 name: ""0"" States: 1 Start: 0 AP: 0 acc-name: all Acceptance: 0 t properties: trans-labels explicit-labels state-acc deterministic stutter-invariant terminal --BODY-- State: 0 --END--"
"(!(a)) | (F((G(b)) | (G(a))))","ltl3ba","ok",0,0.00721564,5,8,20,1,5,1,1,0,"HOA: v1 name: ""TGBA for (!(a)) || (<>(([](b)) || ([](a))))"" States: 5 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""(!((a)) || F(G(b) || G(a)))"" [!0] 4 {0} [0] 1 State: 1 ""F(G(b) || G(a))"" [1] 3 {0} [0] 2 {0} [t] 1 State: 2 ""G(a)"" [0] 2 {0} State: 3 ""G(b)"" [1] 3 {0} State: 4 ""t"" [t] 4 {0} --END--"
"(!(a)) | (F((G(b)) | (G(a))))","ltl3tela_alt","ok",0,0.00504333,3,6,13,3,3,1,1,1,"HOA: v1 States: 3 Start: 0 AP: 2 ""a"" ""b"" Acceptance: 3 (Fin(1)|Fin(2)) & Fin(0) properties: trans-labels explicit-labels trans-acc complete --BODY-- State: 0 [0] 1 [!0] 2 State: 1 [!0&!1] 1 {0} [0] 1 {1} [1] 1 {2} State: 2 [t] 2 --END--"
"(!(a)) | (F((G(b)) | (G(a))))","ltl3tela","ok",0,0.00865676,3,7,12,2,3,0,0,1,"HOA: v1 States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: generalized-co-Buchi 2 Acceptance: 2 Fin(0)|Fin(1) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0] 1 [0] 2 State: 1 [t] 1 State: 2 [0&1] 2 [0&!1] 2 {0} [!0&1] 2 {1} [!0&!1] 2 {0 1} --END--"
"(!(a)) | (F((G(b)) | (G(a))))","ltl2tgba","ok",0,0.00487514,3,7,12,2,3,0,0,1,"HOA: v1 name: ""!a | F(Gb | Ga)"" States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: generalized-co-Buchi 2 Acceptance: 2 Fin(0)|Fin(1) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0] 1 [0] 2 State: 1 [t] 1 State: 2 [0&1] 2 [0&!1] 2 {0} [!0&1] 2 {1} [!0&!1] 2 {0 1} --END--"
"F((a) | (G(b)) | (G(c)))","ltl3ba","ok",0,0.0076464,4,7,28,1,4,1,1,0,"HOA: v1 name: ""TGBA for <>((a) || ([](b)) || ([](c)))"" States: 4 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""F(((a) || G(b)) || G(c))"" [0] 3 {0} [!0&1] 2 {0} [!0&2] 1 {0} [!0] 0 State: 1 ""G(c)"" [2] 1 {0} State: 2 ""G(b)"" [1] 2 {0} State: 3 ""t"" [t] 3 {0} --END--"
