"formula","tool","exit_status","exit_code","time","states","edges","transitions","acc","scc","nondet_states","nondet_aut","complete_aut","automaton"
"F((G(a)) | (G(!(a))))","ltl3tela_alt","ok",0,0.00481886,1,2,2,2,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 1 ""a"" acc-name: generalized-co-Buchi 2 Acceptance: 2 Fin(0)|Fin(1) properties: trans-labels explicit-labels trans-acc colored complete deterministic --BODY-- State: 0 [!0] 0 {0} [0] 0 {1} --END--"
"F((G(a)) | (G(!(a))))","ltl3tela","ok",0,0.0056313,1,2,2,2,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 1 ""a"" acc-name: generalized-co-Buchi 2 Acceptance: 2 Fin(0)|Fin(1) properties: trans-labels explicit-labels trans-acc colored complete deterministic --BODY-- State: 0 [!0] 0 {0} [0] 0 {1} --END--"
"F((G(a)) | (G(!(a))))","ltl2tgba","ok",0,0.00504356,1,2,2,2,1,0,0,1,"HOA: v1 name: ""F(Ga | G!a)"" States: 1 Start: 0 AP: 1 ""a"" acc-name: generalized-co-Buchi 2 Acceptance: 2 Fin(0)|Fin(1) properties: trans-labels explicit-labels trans-acc colored complete deterministic stutter-invariant --BODY-- State: 0 [!0] 0 {0} [0] 0 {1} --END--"
"G((a) & (F(b)) & (F(c)) & (F(d)))","ltl3ba","ok",0,0.00777393,1,8,8,3,1,0,0,0,"HOA: v1 name: ""TGBA for []((a) && (<>(b)) && (<>(c)) && (<>(d)))"" States: 1 Start: 0 AP: 4 ""a"" ""b"" ""c"" ""d"" acc-name: generalized-Buchi 3 Acceptance: 3 Inf(0)&Inf(1)&Inf(2) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 ""G((((a) && F(b)) && F(c)) && F(d))"" [0&!1&!2&!3] 0 [0&1&!2&!3] 0 {0} [0&!1&2&!3] 0 {1} [0&1&2&!3] 0 {0 1} [0&!1&!2&3] 0 {2} [0&1&!2&3] 0 {0 2} [0&!1&2&3] 0 {1 2} [0&1&2&3] 0 {0 1 2} --END--"
"G((a) & (F(b)) & (F(c)) & (F(d)))","ltl3tela_alt","ok",0,0.00495546,1,8,8,3,1,0,0,0,"HOA: v1 States: 1 Start: 0 AP: 4 ""a"" ""b"" ""c"" ""d"" acc-name: generalized-Buchi 3 Acceptance: 3 Inf(0)&Inf(1)&Inf(2) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [0&!1&!2&!3] 0 [0&!1&!2&3] 0 {2} [0&!1&2&!3] 0 {1} [0&!1&2&3] 0 {1 2} [0&1&!2&!3] 0 {0} [0&1&!2&3] 0 {0 2} [0&1&2&!3] 0 {0 1} [0&1&2&3] 0 {0 1 2} --END--"
"G((a) & (F(b)) & (F(c)) & (F(d)))","ltl3tela","ok",0,0.0163725,1,8,8,3,1,0,0,0,"HOA: v1 States: 1 Start: 0 AP: 4 ""a"" ""b"" ""c"" ""d"" acc-name: generalized-Buchi 3 Acceptance: 3 Inf(0)&Inf(1)&Inf(2) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [0&!1&!2&!3] 0 [0&!1&!2&3] 0 {2} [0&!1&2&!3] 0 {1} [0&!1&2&3] 0 {1 2} [0&1&!2&!3] 0 {0} [0&1&!2&3] 0 {0 2} [0&1&2&!3] 0 {0 1} [0&1&2&3] 0 {0 1 2} --END--"
"G((a) & (F(b)) & (F(c)) & (F(d)))","ltl2tgba","ok",0,0.00544694,1,8,8,3,1,0,0,0,"HOA: v1 name: ""Ga & G(Fb & Fc & Fd)"" States: 1 Start: 0 AP: 4 ""a"" ""b"" ""c"" ""d"" acc-name: generalized-Buchi 3 Acceptance: 3 Inf(0)&Inf(1)&Inf(2) properties: trans-labels explicit-labels trans-acc deterministic stutter-invariant --BODY-- State: 0 [0&!1&!2&!3] 0 [0&!1&!2&3] 0 {2} [0&!1&2&!3] 0 {1} [0&!1&2&3] 0 {1 2} [0&1&!2&!3] 0 {0} [0&1&!2&3] 0 {0 2} [0&1&2&!3] 0 {0 1} [0&1&2&3] 0 {0 1 2} --END--"
"G((F(a)) & (F(b)) & (F(c)) & (F(d)) & (F(e)))","ltl3ba","ok",0,0.00786979,1,32,32,5,1,0,0,1,"HOA: v1 name: ""TGBA for []((<>(a)) && (<>(b)) && (<>(c)) && (<>(d)) && (<>(e)))"" States: 1 Start: 0 AP: 5 ""a"" ""b"" ""c"" ""d"" ""e"" acc-name: generalized-Buchi 5 Acceptance: 5 Inf(0)&Inf(1)&Inf(2)&Inf(3)&Inf(4) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 ""G((((F(a) && F(b)) && F(c)) && F(d)) && F(e))"" [!0&!1&!2&!3&!4] 0 [0&!1&!2&!3&!4] 0 {0} [!0&1&!2&!3&!4] 0 {1} [0&1&!2&!3&!4] 0 {0 1} [!0&!1&2&!3&!4] 0 {2} [0&!1&2&!3&!4] 0 {0 2} [!0&1&2&!3&!4] 0 {1 2} [0&1&2&!3&!4] 0 {0 1 2} [!0&!1&!2&3&!4] 0 {3} [0&!1&!2&3&!4] 0 {0 3} [!0&1&!2&3&!4] 0 {1 3} [0&1&!2&3&!4] 0 {0 1 3} [!0&!1&2&3&!4] 0 {2 3} [0&!1&2&3&!4] 0 {0 2 3} [!0&1&2&3&!4] 0 {1 2 3} [0&1&2&3&!4] 0 {0 1 2 3} [!0&!1&!2&!3&4] 0 {4} [0&!1&!2&!3&4] 0 {0 4} [!0&1&!2&!3&4] 0 {1 4} [0&1&!2&!3&4] 0 {0 1 4} [!0&!1&2&!3&4] 0 {2 4} [0&!1&2&!3&4] 0 {0 2 4} [!0&1&2&!3&4] 0 {1 2 4} [0&1&2&!3&4] 0 {0 1 2 4} [!0&!1&!2&3&4] 0 {3 4} [0&!1&!2&3&4] 0 {0 3 4} [!0&1&!2&3&4] 0 {1 3 4} [0&1&!2&3&4] 0 {0 1 3 4} [!0&!1&2&3&4] 0 {2 3 4} [0&!1&2&3&4] 0 {0 2 3 4} [!0&1&2&3&4] 0 {1 2 3 4} [0&1&2&3&4] 0 {0 1 2 3 4} --END--"
"G((F(a)) & (F(b)) & (F(c)) & (F(d)) & (F(e)))","ltl3tela_alt","ok",0,0.0568763,1,32,32,5,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 5 ""a"" ""b"" ""c"" ""d"" ""e"" acc-name: generalized-Buchi 5 Acceptance: 5 Inf(0)&Inf(1)&Inf(2)&Inf(3)&Inf(4) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&!1&!2&!3&!4] 0 [!0&!1&!2&!3&4] 0 {4} [!0&!1&!2&3&!4] 0 {3} [!0&!1&!2&3&4] 0 {3 4} [!0&!1&2&!3&!4] 0 {2} [!0&!1&2&!3&4] 0 {2 4} [!0&!1&2&3&!4] 0 {2 3} [!0&!1&2&3&4] 0 {2 3 4} [!0&1&!2&!3&!4] 0 {1} [!0&1&!2&!3&4] 0 {1 4} [!0&1&!2&3&!4] 0 {1 3} [!0&1&!2&3&4] 0 {1 3 4} [!0&1&2&!3&!4] 0 {1 2} [!0&1&2&!3&4] 0 {1 2 4} [!0&1&2&3&!4] 0 {1 2 3} [!0&1&2&3&4] 0 {1 2 3 4} [0&!1&!2&!3&!4] 0 {0} [0&!1&!2&!3&4] 0 {0 4} [0&!1&!2&3&!4] 0 {0 3} [0&!1&!2&3&4] 0 {0 3 4} [0&!1&2&!3&!4] 0 {0 2} [0&!1&2&!3&4] 0 {0 2 4} [0&!1&2&3&!4] 0 {0 2 3} [0&!1&2&3&4] 0 {0 2 3 4} [0&1&!2&!3&!4] 0 {0 1} [0&1&!2&!3&4] 0 {0 1 4} [0&1&!2&3&!4] 0 {0 1 3} [0&1&!2&3&4] 0 {0 1 3 4} [0&1&2&!3&!4] 0 {0 1 2} [0&1&2&!3&4] 0 {0 1 2 4} [0&1&2&3&!4] 0 {0 1 2 3} [0&1&2&3&4] 0 {0 1 2 3 4} --END--"
"G((F(a)) & (F(b)) & (F(c)) & (F(d)) & (F(e)))","ltl3tela","ok",0,0.15094,1,32,32,5,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 5 ""a"" ""b"" ""c"" ""d"" ""e"" acc-name: generalized-Buchi 5 Acceptance: 5 Inf(0)&Inf(1)&Inf(2)&Inf(3)&Inf(4) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&!1&!2&!3&!4] 0 [!0&!1&!2&!3&4] 0 {4} [!0&!1&!2&3&!4] 0 {3} [!0&!1&!2&3&4] 0 {3 4} [!0&!1&2&!3&!4] 0 {2} [!0&!1&2&!3&4] 0 {2 4} [!0&!1&2&3&!4] 0 {2 3} [!0&!1&2&3&4] 0 {2 3 4} [!0&1&!2&!3&!4] 0 {1} [!0&1&!2&!3&4] 0 {1 4} [!0&1&!2&3&!4] 0 {1 3} [!0&1&!2&3&4] 0 {1 3 4} [!0&1&2&!3&!4] 0 {1 2} [!0&1&2&!3&4] 0 {1 2 4} [!0&1&2&3&!4] 0 {1 2 3} [!0&1&2&3&4] 0 {1 2 3 4} [0&!1&!2&!3&!4] 0 {0} [0&!1&!2&!3&4] 0 {0 4} [0&!1&!2&3&!4] 0 {0 3} [0&!1&!2&3&4] 0 {0 3 4} [0&!1&2&!3&!4] 0 {0 2} [0&!1&2&!3&4] 0 {0 2 4} [0&!1&2&3&!4] 0 {0 2 3} [0&!1&2&3&4] 0 {0 2 3 4} [0&1&!2&!3&!4] 0 {0 1} [0&1&!2&!3&4] 0 {0 1 4} [0&1&!2&3&!4] 0 {0 1 3} [0&1&!2&3&4] 0 {0 1 3 4} [0&1&2&!3&!4] 0 {0 1 2} [0&1&2&!3&4] 0 {0 1 2 4} [0&1&2&3&!4] 0 {0 1 2 3} [0&1&2&3&4] 0 {0 1 2 3 4} --END--"
"G((F(a)) & (F(b)) & (F(c)) & (F(d)) & (F(e)))","ltl2tgba","ok",0,0.00736039,1,32,32,5,1,0,0,1,"HOA: v1 name: ""G(Fa & Fb & Fc & Fd & Fe)"" States: 1 Start: 0 AP: 5 ""a"" ""b"" ""c"" ""d"" ""e"" acc-name: generalized-Buchi 5 Acceptance: 5 Inf(0)&Inf(1)&Inf(2)&Inf(3)&Inf(4) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0&!1&!2&!3&!4] 0 [!0&!1&!2&!3&4] 0 {4} [!0&!1&!2&3&!4] 0 {3} [!0&!1&!2&3&4] 0 {3 4} [!0&!1&2&!3&!4] 0 {2} [!0&!1&2&!3&4] 0 {2 4} [!0&!1&2&3&!4] 0 {2 3} [!0&!1&2&3&4] 0 {2 3 4} [!0&1&!2&!3&!4] 0 {1} [!0&1&!2&!3&4] 0 {1 4} [!0&1&!2&3&!4] 0 {1 3} [!0&1&!2&3&4] 0 {1 3 4} [!0&1&2&!3&!4] 0 {1 2} [!0&1&2&!3&4] 0 {1 2 4} [!0&1&2&3&!4] 0 {1 2 3} [!0&1&2&3&4] 0 {1 2 3 4} [0&!1&!2&!3&!4] 0 {0} [0&!1&!2&!3&4] 0 {0 4} [0&!1&!2&3&!4] 0 {0 3} [0&!1&!2&3&4] 0 {0 3 4} [0&!1&2&!3&!4] 0 {0 2} [0&!1&2&!3&4] 0 {0 2 4} [0&!1&2&3&!4] 0 {0 2 3} [0&!1&2&3&4] 0 {0 2 3 4} [0&1&!2&!3&!4] 0 {0 1} [0&1&!2&!3&4] 0 {0 1 4} [0&1&!2&3&!4] 0 {0 1 3} [0&1&!2&3&4] 0 {0 1 3 4} [0&1&2&!3&!4] 0 {0 1 2} [0&1&2&!3&4] 0 {0 1 2 4} [0&1&2&3&!4] 0 {0 1 2 3} [0&1&2&3&4] 0 {0 1 2 3 4} --END--"
"(G((F(a)) & (F(G(!(b)))))) | (G((F(b)) & (F(G(!(a))))))","ltl3ba","ok",0,0.00701729,7,18,32,4,7,3,1,0,"HOA: v1 name: ""TGBA for ([]((<>(a)) && (<>([](!(b)))))) || ([]((<>(b)) && (<>([](!(a))))))"" States: 7 Start: 0 AP: 2 ""a"" ""b"" acc-name: generalized-Buchi 4 Acceptance: 4 Inf(0)&Inf(1)&Inf(2)&Inf(3) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""(G(F(a) && FG!((b))) || G(F(b) && FG!((a))))"" [t] 4 {0 1 2 3} [t] 1 {0 1 2 3} State: 1 ""G(F(b) && FG!((a)))"" [!1] 2 {0 1} [1] 2 {0 1 2} State: 2 ""F(b) && FG!((a)) && G(F(b) && FG!((a)))"" [!0&!1] 3 {0 1 3} [!0&1] 3 {0 1 2 3} [!1] 2 {0 1} [1] 2 {0 1 2} State: 3 ""F(b) && G!((a)) && G(F(b) && FG!((a)))"" [!0&!1] 3 {0 1 3} [!0&1] 3 {0 1 2 3} State: 4 ""G(F(a) && FG!((b)))"" [!0] 5 {2 3} [0] 5 {0 2 3} State: 5 ""F(a) && FG!((b)) && G(F(a) && FG!((b)))"" [!0&!1] 6 {1 2 3} [0&!1] 6 {0 1 2 3} [!0] 5 {2 3} [0] 5 {0 2 3} State: 6 ""F(a) && G!((b)) && G(F(a) && FG!((b)))"" [!0&!1] 6 {1 2 3} [0&!1] 6 {0 1 2 3} --END--"
"(G((F(a)) & (F(G(!(b)))))) | (G((F(b)) & (F(G(!(a))))))","ltl3tela_alt","ok",0,0.00509633,3,10,16,6,3,1,1,1,"HOA: v1 States: 3 Start: 0 AP: 2 ""a"" ""b"" Acceptance: 6 Fin(4) & (Fin(3) | Inf(5)) & Fin(1) & (Fin(0) | Inf(2)) properties: trans-labels explicit-labels trans-acc complete --BODY-- State: 0 [t] 1 [t] 2 State: 1 [!0&!1] 1 {0} [!0&1] 1 {0 1} [0&!1] 1 {2} [0&1] 1 {1 2} State: 2 [!0&!1] 2 {3} [0&!1] 2 {3 4} [!0&1] 2 {5} [0&1] 2 {4 5} --END--"
"(G((F(a)) & (F(G(!(b)))))) | (G((F(b)) & (F(G(!(a))))))","ltl3tela","ok",0,0.0156595,1,4,4,2,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 2 ""a"" ""b"" Acceptance: 2 (Inf(0) & Fin(1)) | (Inf(1) & Fin(0)) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0&!1] 0 [0&!1] 0 {0} [!0&1] 0 {1} [0&1] 0 {0 1} --END--"
"(G((F(a)) & (F(G(!(b)))))) | (G((F(b)) & (F(G(!(a))))))","ltl2tgba","ok",0,0.00491657,1,4,4,4,1,0,0,1,"HOA: v1 name: ""G(Fa & FG!b) | G(Fb & FG!a)"" States: 1 Start: 0 AP: 2 ""a"" ""b"" acc-name: Rabin 2 Acceptance: 4 (Fin(0) & Inf(1)) | (Fin(2) & Inf(3)) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0&!1] 0 [0&1] 0 {0 2} [0&!1] 0 {1 2} [!0&1] 0 {0 3} --END--"
"G((F(a)) & (F(b)))","ltl3ba","ok",0,0.00693954,1,4,4,2,1,0,0,1,"HOA: v1 name: ""TGBA for []((<>(a)) && (<>(b)))"" States: 1 Start: 0 AP: 2 ""a"" ""b"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 ""G(F(a) && F(b))"" [!0&!1] 0 [0&!1] 0 {0} [!0&1] 0 {1} [0&1] 0 {0 1} --END--"
"G((F(a)) & (F(b)))","ltl3tela_alt","ok",0,0.00438794,1,4,4,2,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 2 ""a"" ""b"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&!1] 0 [!0&1] 0 {1} [0&!1] 0 {0} [0&1] 0 {0 1} --END--"
"G((F(a)) & (F(b)))","ltl3tela","ok",0,0.006294,1,4,4,2,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 2 ""a"" ""b"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&!1] 0 [!0&1] 0 {1} [0&!1] 0 {0} [0&1] 0 {0 1} --END--"
"G((F(a)) & (F(b)))","ltl2tgba","ok",0,0.00431399,1,4,4,2,1,0,0,1,"HOA: v1 name: ""G(Fa & Fb)"" States: 1 Start: 0 AP: 2 ""a"" ""b"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0&!1] 0 [!0&1] 0 {1} [0&!1] 0 {0} [0&1] 0 {0 1} --END--"
"F((G(b)) | (G(a)) | (G(F(c))))","ltl3ba","ok",0,0.00710905,4,8,40,2,4,1,1,0,"HOA: v1 name: ""TGBA for <>(([](b)) || ([](a)) || ([](<>(c))))"" States: 4 Start: 0 AP: 3 ""b"" ""a"" ""c"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""F((G(b) || G(a)) || GF(c))"" [0] 3 {0 1} [1] 2 {0 1} [t] 1 {0 1} [t] 0 {0} State: 1 ""GF(c)"" [!2] 1 {1} [2] 1 {0 1} State: 2 ""G(a)"" [1] 2 {0 1} State: 3 ""G(b)"" [0] 3 {0 1} --END--"
"F((G(b)) | (G(a)) | (G(F(c))))","ltl3tela_alt","ok",0,0.00514194,1,4,16,5,1,1,1,1,"HOA: v1 States: 1 Start: 0 AP: 3 ""b"" ""a"" ""c"" Acceptance: 5 (Fin(2)|Fin(3)|Fin(4)) & (Fin(0) | Inf(1)) properties: trans-labels explicit-labels trans-acc complete --BODY-- State: 0 [!2] 0 {0 2 3} [2] 0 {1 2 3} [1] 0 {2 4} [0] 0 {3 4} --END--"
"F((G(b)) | (G(a)) | (G(F(c))))","ltl3tela","ok",0,0.0131154,1,8,8,3,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 3 ""b"" ""a"" ""c"" Acceptance: 3 Inf(0) | (Fin(1)|Fin(2)) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [0&1&!2] 0 [0&1&2] 0 {0} [!0&1&!2] 0 {1} [!0&1&2] 0 {0 1} [0&!1&!2] 0 {2} [0&!1&2] 0 {0 2} [!0&!1&!2] 0 {1 2} [!0&!1&2] 0 {0 1 2} --END--"
"F((G(b)) | (G(a)) | (G(F(c))))","ltl2tgba","ok",0,0.00531749,1,8,8,3,1,0,0,1,"HOA: v1 name: ""F(Gb | Ga | GFc)"" States: 1 Start: 0 AP: 3 ""b"" ""a"" ""c"" Acceptance: 3 (Fin(1)|Fin(2)) | Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [0&1&!2] 0 [0&1&2] 0 {0} [!0&1&!2] 0 {1} [!0&1&2] 0 {0 1} [0&!1&!2] 0 {2} [0&!1&2] 0 {0 2} [!0&!1&!2] 0 {1 2} [!0&!1&2] 0 {0 1 2} --END--"
"G(F(a))","ltl3ba","ok",0,0.00720795,1,2,2,1,1,0,0,1,"HOA: v1 name: ""TGBA for [](<>(a))"" States: 1 Start: 0 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 ""GF(a)"" [!0] 0 [0] 0 {0} --END--"
"G(F(a))","ltl3tela_alt","ok",0,0.00451596,1,2,2,1,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0] 0 [0] 0 {0} --END--"
"G(F(a))","ltl3tela","ok",0,0.00356418,1,2,2,1,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0] 0 [0] 0 {0} --END--"
"G(F(a))","ltl2tgba","ok",0,0.00392239,1,2,2,1,1,0,0,1,"HOA: v1 name: ""GFa"" States: 1 Start: 0 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0] 0 [0] 0 {0} --END--"
"G((F((a) | (b))) & (F((b) | (c))))","ltl3ba","ok",0,0.00707908,1,4,8,2,1,0,0,1,"HOA: v1 name: ""TGBA for []((<>((a) || (b))) && (<>((b) || (c))))"" States: 1 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 ""G(F((a) || (b)) && F((b) || (c)))"" [!0&!1&!2] 0 [0&!1&!2] 0 {0} [!0&!1&2] 0 {1} [0&2 | 1] 0 {0 1} --END--"
"G((F((a) | (b))) & (F((b) | (c))))","ltl3tela_alt","ok",0,0.00452237,1,4,8,2,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&!1&!2] 0 [!0&!1&2] 0 {1} [0&!1&!2] 0 {0} [0&2 | 1] 0 {0 1} --END--"
"G((F((a) | (b))) & (F((b) | (c))))","ltl3tela","ok",0,0.00735106,1,4,8,2,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&!1&!2] 0 [!0&!1&2] 0 {1} [0&!1&!2] 0 {0} [0&2 | 1] 0 {0 1} --END--"
"G((F((a) | (b))) & (F((b) | (c))))","ltl2tgba","ok",0,0.00449147,1,4,8,2,1,0,0,1,"HOA: v1 name: ""G(F(a | b) & F(b | c))"" States: 1 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0&!1&!2] 0 [!0&!1&2] 0 {1} [0&!1&!2] 0 {0} [0&2 | 1] 0 {0 1} --END--"
"G((F(a)) & (F(!(a))))","ltl3ba","ok",0,0.00721997,1,2,2,2,1,0,0,1,"HOA: v1 name: ""TGBA for []((<>(a)) && (<>(!(a))))"" States: 1 Start: 0 AP: 1 ""a"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc colored complete deterministic --BODY-- State: 0 ""G(F(a) && F!((a)))"" [0] 0 {0} [!0] 0 {1} --END--"
"G((F(a)) & (F(!(a))))","ltl3tela_alt","ok",0,0.00453889,1,2,2,2,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 1 ""a"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc colored complete deterministic --BODY-- State: 0 [!0] 0 {0} [0] 0 {1} --END--"
"G((F(a)) & (F(!(a))))","ltl3tela","ok",0,0.00539047,1,2,2,2,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 1 ""a"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc colored complete deterministic --BODY-- State: 0 [!0] 0 {0} [0] 0 {1} --END--"
"G((F(a)) & (F(!(a))))","ltl2tgba","ok",0,0.00404753,1,2,2,2,1,0,0,1,"HOA: v1 name: ""G(Fa & F!a)"" States: 1 Start: 0 AP: 1 ""a"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc colored complete deterministic stutter-invariant --BODY-- State: 0 [!0] 0 {1} [0] 0 {0} --END--"
