"formula","tool","exit_status","exit_code","time","states","edges","transitions","acc","scc","nondet_states","nondet_aut","complete_aut","automaton"
"(a) | (X((G(b)) | (F(G((c) & (F(d)))))))","ltl3tela","ok",0,0.0193311,4,8,64,2,4,0,0,1,"HOA: v1 States: 4 Start: 0 AP: 4 ""a"" ""b"" ""c"" ""d"" acc-name: parity max even 2 Acceptance: 2 Fin(1) & Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0] 1 [0] 2 State: 1 [1] 1 {0} [!1] 3 State: 2 [t] 2 {0} State: 3 [2&!3] 3 [2&3] 3 {0} [!2] 3 {1} --END--"
"(a) | (X((G(b)) | (F(G((c) & (F(d)))))))","ltl2tgba","ok",0,0.00843469,4,8,64,2,4,0,0,1,"HOA: v1 name: ""a | G(Fd & FGc) | XGb"" States: 4 Start: 0 AP: 4 ""a"" ""b"" ""c"" ""d"" acc-name: parity max even 2 Acceptance: 2 Fin(1) & Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0] 1 [0] 2 State: 1 [1] 1 {0} [!1] 3 State: 2 [t] 2 {0} State: 3 [2&!3] 3 [2&3] 3 {0} [!2] 3 {1} --END--"
"G(F(a))","ltl3ba","ok",0,0.00739915,1,2,2,1,1,0,0,1,"HOA: v1 name: ""TGBA for [](<>(a))"" States: 1 Start: 0 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 ""GF(a)"" [!0] 0 [0] 0 {0} --END--"
"G(F(a))","ltl3tela_alt","ok",0,0.00566392,1,2,2,1,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0] 0 [0] 0 {0} --END--"
"G(F(a))","ltl3tela","ok",0,0.00417986,1,2,2,1,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0] 0 [0] 0 {0} --END--"
"G(F(a))","ltl2tgba","ok",0,0.00425866,1,2,2,1,1,0,0,1,"HOA: v1 name: ""GFa"" States: 1 Start: 0 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0] 0 [0] 0 {0} --END--"
"F((a) | (G(b)))","ltl3ba","ok",0,0.00842182,3,5,11,1,3,1,1,0,"HOA: v1 name: ""TGBA for <>((a) || ([](b)))"" States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""F((a) || G(b))"" [0] 2 {0} [!0&1] 1 {0} [!0] 0 State: 1 ""G(b)"" [1] 1 {0} State: 2 ""t"" [t] 2 {0} --END--"
"F((a) | (G(b)))","ltl3tela_alt","ok",0,0.00496528,2,4,8,1,2,0,0,1,"HOA: v1 States: 2 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&1] 0 [!0&!1] 0 {0} [0] 1 State: 1 [t] 1 --END--"
"F((a) | (G(b)))","ltl3tela","ok",0,0.005213,2,4,8,1,2,0,0,1,"HOA: v1 States: 2 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&1] 0 [!0&!1] 0 {0} [0] 1 State: 1 [t] 1 --END--"
"F((a) | (G(b)))","ltl2tgba","ok",0,0.00484675,2,4,8,1,2,0,0,1,"HOA: v1 name: ""Fa | FGb"" States: 2 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0&1] 0 [!0&!1] 0 {0} [0] 1 State: 1 [t] 1 --END--"
"(a) | ((b) & (F(G(b))))","ltl3ba","ok",0,0.00765522,4,6,15,1,4,1,1,0,"HOA: v1 name: ""TGBA for (a) || ((b) && (<>([](b))))"" States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""((a) || ((b) && FG(b)))"" [0] 3 {0} [!0&1] 1 State: 1 ""FG(b)"" [1] 2 {0} [t] 1 State: 2 ""G(b)"" [1] 2 {0} State: 3 ""t"" [t] 3 {0} --END--"
"(a) | ((b) & (F(G(b))))","ltl3tela_alt","ok",0,0.00508701,3,5,11,1,3,0,0,0,"HOA: v1 States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [!0&1] 1 [0] 2 State: 1 [1] 1 [!1] 1 {0} State: 2 [t] 2 --END--"
"(a) | ((b) & (F(G(b))))","ltl3tela","ok",0,0.00665856,3,5,11,1,3,0,0,0,"HOA: v1 States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [0] 1 [!0&1] 2 State: 1 [t] 1 State: 2 [1] 2 [!1] 2 {0} --END--"
"(a) | ((b) & (F(G(b))))","ltl2tgba","ok",0,0.00498927,4,7,16,1,4,2,1,0,"HOA: v1 name: ""a | (b & FGb)"" States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc stutter-invariant very-weak --BODY-- State: 0 [0] 1 [!0&1] 2 [!0&1] 3 State: 1 {0} [t] 1 State: 2 {0} [1] 2 State: 3 [1] 2 [t] 3 --END--"
"G((F(G(a))) & (F(!(a))))","ltl3ba","ok",0,0.00792154,1,0,0,0,1,0,0,0,"HOA: v1 name: ""TGBA for []((<>([](a))) && (<>(!(a))))"" States: 1 Start: 0 AP: 0 acc-name: all Acceptance: 0 t properties: trans-labels explicit-labels state-acc deterministic --BODY-- State: 0 --END--"
"G((F(G(a))) & (F(!(a))))","ltl3tela_alt","ok",0,0.00445483,1,0,0,0,1,0,0,0,"HOA: v1 States: 1 Start: 0 AP: 0 acc-name: all Acceptance: 0 t properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 --END--"
"G((F(G(a))) & (F(!(a))))","ltl3tela","ok",0,0.00537809,1,0,0,0,1,0,0,0,"HOA: v1 States: 1 Start: 0 AP: 0 acc-name: all Acceptance: 0 t properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 --END--"
"G((F(G(a))) & (F(!(a))))","ltl2tgba","ok",0,0.0046109,1,0,0,0,1,0,0,0,"HOA: v1 name: ""G(FGa & F!a)"" States: 1 Start: 0 AP: 0 acc-name: all Acceptance: 0 t properties: trans-labels explicit-labels state-acc deterministic stutter-invariant terminal --BODY-- State: 0 --END--"
"G(F((a) | (G(b))))","ltl3ba","ok",0,0.00737738,2,4,7,1,2,1,1,0,"HOA: v1 name: ""TGBA for [](<>((a) || ([](b))))"" States: 2 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""GF((a) || G(b))"" [!0] 0 [0] 0 {0} [!0&1] 1 {0} State: 1 ""G(b) && GF((a) || G(b))"" [1] 1 {0} --END--"
"G(F((a) | (G(b))))","ltl3tela_alt","ok",0,0.00473024,1,3,4,2,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 2 ""a"" ""b"" acc-name: Streett 1 Acceptance: 2 Fin(0) | Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&1] 0 [!0&!1] 0 {0} [0] 0 {1} --END--"
"G(F((a) | (G(b))))","ltl3tela","ok",0,0.0073386,1,3,4,2,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 2 ""a"" ""b"" acc-name: Streett 1 Acceptance: 2 Fin(0) | Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&1] 0 [!0&!1] 0 {0} [0] 0 {1} --END--"
"G(F((a) | (G(b))))","ltl2tgba","ok",0,0.00481404,1,4,4,2,1,0,0,1,"HOA: v1 name: ""F(Gb | GFa)"" States: 1 Start: 0 AP: 2 ""a"" ""b"" acc-name: Streett 1 Acceptance: 2 Fin(0) | Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0&1] 0 [!0&!1] 0 {0} [0&1] 0 {1} [0&!1] 0 {0 1} --END--"
"((a) & (b) & (((a) & (G(F(c)))) | ((!(a)) & (F(G(!(c))))))) | (((!(a)) | (!(b))) & (((a) & (F(G(!(c))))) | ((!(a)) & (G(F(c))))))","ltl3ba","ok",0,0.00719253,4,7,32,2,4,1,1,0,"HOA: v1 name: ""TGBA for ((a) && (b) && (((a) && ([](<>(c)))) || ((!(a)) && (<>([](!(c))))))) || (((!(a)) || (!(b))) && (((a) && (<>([](!(c))))) || ((!(a)) && ([](<>(c))))))"" States: 4 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""((((a) && (b)) && (((a) && GF(c)) || (!((a)) && FG!((c))))) || ((!((a)) || !((b))) && (((a) && FG!((c))) || (!((a)) && GF(c)))))"" [!0 | 1] 3 {0 1} [0&!1] 1 {0} State: 1 ""FG!((c))"" [!2] 2 {0 1} [t] 1 {0} State: 2 ""G!((c))"" [!2] 2 {0 1} State: 3 ""GF(c)"" [!2] 3 {1} [2] 3 {0 1} --END--"
"((a) & (b) & (((a) & (G(F(c)))) | ((!(a)) & (F(G(!(c))))))) | (((!(a)) | (!(b))) & (((a) & (F(G(!(c))))) | ((!(a)) & (G(F(c))))))","ltl3tela_alt","ok",0,0.00445695,3,6,24,2,3,0,0,1,"HOA: v1 States: 3 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Streett 1 Acceptance: 2 Fin(0) | Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [0&!1] 1 [!0 | 1] 2 State: 1 [!2] 1 [2] 1 {0} State: 2 [!2] 2 {0} [2] 2 {1} --END--"
"((a) & (b) & (((a) & (G(F(c)))) | ((!(a)) & (F(G(!(c))))))) | (((!(a)) | (!(b))) & (((a) & (F(G(!(c))))) | ((!(a)) & (G(F(c))))))","ltl3tela","ok",0,0.0154452,3,6,24,2,3,0,0,1,"HOA: v1 States: 3 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Streett 1 Acceptance: 2 Fin(0) | Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [0&!1] 1 [!0 | 1] 2 State: 1 [!2] 1 [2] 1 {0} State: 2 [!2] 2 {0} [2] 2 {1} --END--"
"((a) & (b) & (((a) & (G(F(c)))) | ((!(a)) & (F(G(!(c))))))) | (((!(a)) | (!(b))) & (((a) & (F(G(!(c))))) | ((!(a)) & (G(F(c))))))","ltl2tgba","ok",0,0.00620138,4,8,33,1,4,2,1,0,"HOA: v1 name: ""(a & b & ((a & GFc) | (!a & FG!c))) | ((!a | !b) & ((a & FG!c) | (!a & GFc)))"" States: 4 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc stutter-invariant --BODY-- State: 0 [!0 | 1] 1 [0&!1&!2] 2 [0&!1] 3 State: 1 [!2] 1 [2] 1 {0} State: 2 [!2] 2 {0} State: 3 [!2] 2 [t] 3 --END--"
"(X(a)) | ((b) & (G(F(a))))","ltl3ba","ok",0,0.00735727,4,6,16,1,4,1,1,0,"HOA: v1 name: ""TGBA for (X(a)) || ((b) && ([](<>(a))))"" States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""(X ((a)) || ((b) && GF(a)))"" [t] 2 {0} [1] 1 {0} State: 1 ""GF(a)"" [!0] 1 [0] 1 {0} State: 2 ""(a)"" [0] 3 {0} State: 3 ""t"" [t] 3 {0} --END--"
"(X(a)) | ((b) & (G(F(a))))","ltl3tela_alt","ok",0,0.00463447,4,6,16,1,4,1,1,0,"HOA: v1 States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [t] 1 [1] 2 State: 1 [0] 3 State: 2 [!0] 2 [0] 2 {0} State: 3 [t] 3 {0} --END--"
"(X(a)) | ((b) & (G(F(a))))","ltl3tela","ok",0,0.00706653,4,6,16,1,4,1,1,0,"HOA: v1 States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc semi-deterministic --BODY-- State: 0 [t] 1 [1] 2 State: 1 [0] 3 State: 2 [!0] 2 [0] 2 {0} State: 3 [t] 3 {0} --END--"
"(X(a)) | ((b) & (G(F(a))))","ltl2tgba","ok",0,0.00477803,4,6,16,1,4,1,1,0,"HOA: v1 name: ""Xa | (b & GFa)"" States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [t] 1 [1] 2 State: 1 [0] 3 State: 2 [!0] 2 [0] 2 {0} State: 3 [t] 3 {0} --END--"
"G((F(a)) & (F(b)))","ltl3ba","ok",0,0.00690094,1,4,4,2,1,0,0,1,"HOA: v1 name: ""TGBA for []((<>(a)) && (<>(b)))"" States: 1 Start: 0 AP: 2 ""a"" ""b"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 ""G(F(a) && F(b))"" [!0&!1] 0 [0&!1] 0 {0} [!0&1] 0 {1} [0&1] 0 {0 1} --END--"
"G((F(a)) & (F(b)))","ltl3tela_alt","ok",0,0.00420876,1,4,4,2,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 2 ""a"" ""b"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&!1] 0 [!0&1] 0 {1} [0&!1] 0 {0} [0&1] 0 {0 1} --END--"
"G((F(a)) & (F(b)))","ltl3tela","ok",0,0.00607785,1,4,4,2,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 2 ""a"" ""b"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&!1] 0 [!0&1] 0 {1} [0&!1] 0 {0} [0&1] 0 {0 1} --END--"
"G((F(a)) & (F(b)))","ltl2tgba","ok",0,0.00420379,1,4,4,2,1,0,0,1,"HOA: v1 name: ""G(Fa & Fb)"" States: 1 Start: 0 AP: 2 ""a"" ""b"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0&!1] 0 [!0&1] 0 {1} [0&!1] 0 {0} [0&1] 0 {0 1} --END--"
"(G(a)) | (G(b)) | (F(G(c)))","ltl3ba","ok",0,0.00681722,5,8,40,1,5,2,1,0,"HOA: v1 name: ""TGBA for ([](a)) || ([](b)) || (<>([](c)))"" States: 5 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""((G(a) || G(b)) || FG(c))"" [0] 4 {0} [1] 3 {0} [t] 1 State: 1 ""FG(c)"" [2] 2 {0} [t] 1 State: 2 ""G(c)"" [2] 2 {0} State: 3 ""G(b)"" [1] 3 {0} State: 4 ""G(a)"" [0] 4 {0} --END--"
"(G(a)) | (G(b)) | (F(G(c)))","ltl3tela_alt","ok",0,0.00466769,4,7,32,1,4,1,1,0,"HOA: v1 States: 4 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [0] 1 [1] 2 [t] 3 State: 1 [0] 1 State: 2 [1] 2 State: 3 [2] 3 [!2] 3 {0} --END--"
"(G(a)) | (G(b)) | (F(G(c)))","ltl3tela","ok",0,0.00862041,4,10,32,1,4,0,0,1,"HOA: v1 States: 4 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [0&1] 0 [0&!1] 1 [!0&1] 2 [!0&!1] 3 State: 1 [0] 1 [!0] 3 State: 2 [1] 2 [!1] 3 State: 3 [2] 3 [!2] 3 {0} --END--"
"(G(a)) | (G(b)) | (F(G(c)))","ltl2tgba","ok",0,0.00448907,4,10,32,1,4,0,0,1,"HOA: v1 name: ""Ga | Gb | FGc"" States: 4 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [0&1] 0 [!0&1] 1 [0&!1] 2 [!0&!1] 3 State: 1 [1] 1 [!1] 3 State: 2 [0] 2 [!0] 3 State: 3 [2] 3 [!2] 3 {0} --END--"
"X(F((a) | (G(F(b)))))","ltl3ba","ok",0,0.00793851,4,7,18,2,4,1,1,1,"HOA: v1 name: ""TGBA for X(<>((a) || ([](<>(b)))))"" States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc complete --BODY-- State: 0 ""X (F((a) || GF(b)))"" [t] 1 {0} State: 1 ""F((a) || GF(b))"" [0] 3 {0 1} [!0] 2 {0 1} [!0] 1 {0} State: 2 ""GF(b)"" [!1] 2 {1} [1] 2 {0 1} State: 3 ""t"" [t] 3 {0 1} --END--"
"X(F((a) | (G(F(b)))))","ltl3tela_alt","ok",0,0.00508471,3,5,13,2,3,1,1,1,"HOA: v1 States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: Streett 1 Acceptance: 2 Fin(0) | Inf(1) properties: trans-labels explicit-labels trans-acc complete --BODY-- State: 0 [t] 1 State: 1 [!0&!1] 1 {0} [1] 1 {1} [0] 2 State: 2 [t] 2 --END--"
"X(F((a) | (G(F(b)))))","ltl3tela","ok",0,0.00715933,3,5,12,1,3,0,0,1,"HOA: v1 States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [t] 1 State: 1 [!0&!1] 1 [!0&1] 1 {0} [0] 2 State: 2 [t] 2 {0} --END--"
"X(F((a) | (G(F(b)))))","ltl2tgba","ok",0,0.00511108,3,5,12,1,3,0,0,1,"HOA: v1 name: ""GFb | XFa"" States: 3 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [t] 1 State: 1 [!0&!1] 1 [!0&1] 1 {0} [0] 2 State: 2 [t] 2 {0} --END--"
"F((a) | ((b) & (F(c))) | ((!(b)) & (G(!(c)))) | (G((d) & (F(!(c))))))","ltl3ba","ok",0,0.00723226,5,12,71,3,5,1,1,0,"HOA: v1 name: ""TGBA for <>((a) || ((b) && (<>(c))) || ((!(b)) && ([](!(c)))) || ([]((d) && (<>(!(c))))))"" States: 5 Start: 0 AP: 4 ""a"" ""b"" ""c"" ""d"" acc-name: generalized-Buchi 3 Acceptance: 3 Inf(0)&Inf(1)&Inf(2) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""F((((a) || ((b) && F(c))) || (!((b)) && G!((c)))) || G((d) && F!((c))))"" [0 | 1&2] 4 {0 1 2} [!0&1&!2] 3 {1 2} [!0&!1&!2] 2 {0 1 2} [!0&!1&2&3] 1 {0 2} [!0&!2&3] 1 {0 1 2} [!0&!1 | !0&!2] 0 {0 1} State: 1 ""G((d) && F!((c)))"" [2&3] 1 {0 2} [!2&3] 1 {0 1 2} State: 2 ""G!((c))"" [!2] 2 {0 1 2} State: 3 ""F(c)"" [2] 4 {0 1 2} [!2] 3 {1 2} State: 4 ""t"" [t] 4 {0 1 2} --END--"
"F((a) | ((b) & (F(c))) | ((!(b)) & (G(!(c)))) | (G((d) & (F(!(c))))))","ltl3tela_alt","ok",0,0.00535742,4,10,62,4,4,1,1,0,"HOA: v1 States: 4 Start: 0 AP: 4 ""a"" ""b"" ""c"" ""d"" Acceptance: 4 Fin(0) & (Fin(2) | Inf(3)) & Fin(1) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [!0&!1&!3 | !0&!2&!3] 0 {0} [!0&!1&2&3] 0 {2} [!2&3] 0 {3} [!0&1&!2] 1 [!0&!1&!2] 2 [0 | 1&2] 3 State: 1 [!2] 1 {1} [2] 3 State: 2 [!2] 2 State: 3 [t] 3 --END--"
