"formula","tool","exit_status","exit_code","time","states","edges","transitions","acc","scc","nondet_states","nondet_aut","complete_aut","automaton"
"G((F(b)) & (F(a)) & (F(G(!(a)))))","ltl3tela_d","ok",0,0.0283434,1,0,0,0,1,0,0,0,"HOA: v1 States: 1 Start: 0 AP: 0 acc-name: all Acceptance: 0 t properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 --END--"
"G((F(b)) & (F(a)) & (F(G(!(a)))))","ltl2tgba_d","ok",0,0.01413,1,0,0,0,1,0,0,0,"HOA: v1 name: ""G(Fb & Fa & FG!a)"" States: 1 Start: 0 AP: 0 acc-name: all Acceptance: 0 t properties: trans-labels explicit-labels state-acc deterministic stutter-invariant terminal --BODY-- State: 0 --END--"
"G((F(b)) & (F(a)) & (F(G(!(a)))))","delag","ok",0,0.345518,1,0,0,0,1,0,0,0,"HOA: v1 States: 1 Start: 0 AP: 2 ""b"" ""a"" acc-name: none Acceptance: 0 f properties: trans-labels explicit-labels state-acc deterministic --BODY-- State: 0 --END--"
"G((F(b)) & (F(a)) & (F(G(!(a)))))","rabinizer4","ok",0,0.443348,1,0,0,0,1,0,0,0,"HOA: v1 States: 1 Start: 0 AP: 2 ""b"" ""a"" acc-name: none Acceptance: 0 f properties: trans-labels explicit-labels state-acc deterministic --BODY-- State: 0 --END--"
"(a) & (G(F((b) | (G(c)))))","ltl3tela_alt","ok",0,0.00491083,2,4,12,2,2,0,0,0,"HOA: v1 States: 2 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Streett 1 Acceptance: 2 Fin(0) | Inf(1) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [0] 1 State: 1 [!1&2] 1 [!1&!2] 1 {0} [1] 1 {1} --END--"
"(a) & (G(F((b) | (G(c)))))","ltl3tela_d","ok",0,0.00919672,2,4,12,2,2,0,0,0,"HOA: v1 States: 2 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Streett 1 Acceptance: 2 Fin(0) | Inf(1) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [0] 1 State: 1 [!1&2] 1 [!1&!2] 1 {0} [1] 1 {1} --END--"
"(a) & (G(F((b) | (G(c)))))","ltl2tgba_d","ok",0,0.00521908,2,5,12,2,2,0,0,0,"HOA: v1 name: ""a & F(Gc | GFb)"" States: 2 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Streett 1 Acceptance: 2 Fin(0) | Inf(1) properties: trans-labels explicit-labels trans-acc deterministic stutter-invariant --BODY-- State: 0 [0] 1 State: 1 [!1&2] 1 [!1&!2] 1 {0} [1&2] 1 {1} [1&!2] 1 {0 1} --END--"
"(a) & (G(F((b) | (G(c)))))","delag","ok",0,0.407588,2,12,12,3,2,0,0,0,"HOA: v1 States: 2 Start: 0 AP: 3 ""a"" ""b"" ""c"" Acceptance: 3 (Inf(0) | Fin(1)) & Fin(2) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [0&!1&!2] 1 {1 2} [0&1&!2] 1 {0 1 2} [0&!1&2] 1 {2} [0&1&2] 1 {0 2} State: 1 [!0&!1&!2] 1 {1} [0&!1&!2] 1 {1} [!0&1&!2] 1 {0 1} [0&1&!2] 1 {0 1} [!0&!1&2] 1 [0&!1&2] 1 [!0&1&2] 1 {0} [0&1&2] 1 {0} --END--"
"(a) & (G(F((b) | (G(c)))))","rabinizer4","ok",0,0.581435,2,5,12,3,2,0,0,0,"HOA: v1 States: 2 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: generalized-Rabin 2 1 0 Acceptance: 3 (Fin(0) & Inf(1)) | Fin(2) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [0] 1 State: 1 [!1&!2] 1 {2} [1&!2] 1 {1 2} [1&2] 1 {1} [!1&2] 1 --END--"
"G((F(b)) & (F(G(a))))","ltl3tela_alt","ok",0,0.00451243,1,4,4,2,1,0,0,1,"HOA: v1 States: 1 Start: 0 AP: 2 ""b"" ""a"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&1] 0 [!0&!1] 0 {0} [0&1] 0 {1} [0&!1] 0 {0 1} --END--"
