"formula","tool","exit_status","exit_code","time","states","edges","transitions","acc","scc","nondet_states","nondet_aut","complete_aut","automaton"
"F(G((a) & ((b) | (F((!(a)) | (c))))))","fmerg","ok",0,0.00276723,3,6,25,1,3,1,1,1,"HOA: v1 name: ""SLAA for FG(a & (b | F(!a | c)))"" States: 3 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete univ-branch --BODY-- State: 0 ""FG(a & (b | F(!a | c)))"" [0&1 | 0&2] 0 [!0 | !1&!2] 0 {0} [0&!1&!2] 0&1 State: 1 ""F(!a | c)"" [!0 | 2] 2 [0&!2] 1 {0} State: 2 ""t"" [t] 2 --END--"
"F(G((a) & ((b) | (F((!(a)) | (c))))))","basic","ok",0,0.00304474,4,8,32,1,4,1,1,0,"HOA: v1 name: ""SLAA for FG(a & (b | F(!a | c)))"" States: 4 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc univ-branch --BODY-- State: 0 ""FG(a & (b | F(!a | c)))"" [0&1 | 0&2] 1 [0&!1&!2] 1&2 [t] 0 {0} State: 1 ""G(a & (b | F(!a | c)))"" [0&1 | 0&2] 1 [0&!1&!2] 1&2 State: 2 ""F(!a | c)"" [!0 | 2] 3 [0&!2] 2 {0} State: 3 ""t"" [t] 3 --END--"
"F(G((a) & ((b) | (F((!(a)) | (c))))))","fgmerg","ok",0,0.00254503,3,6,25,2,3,1,1,1,"HOA: v1 name: ""SLAA for FG(a & (b | F(!a | c)))"" States: 3 Start: 0 AP: 3 ""a"" ""b"" ""c"" Acceptance: 2 Fin(0) & Fin(1) properties: trans-labels explicit-labels trans-acc complete univ-branch --BODY-- State: 0 ""FG(a & (b | F(!a | c)))"" [0&1 | 0&2] 0 [!0 | !1&!2] 0 {0} [0&!1&!2] 0&1 State: 1 ""F(!a | c)"" [!0 | 2] 2 [0&!2] 1 {1} State: 2 ""t"" [t] 2 --END--"
"F(G((a) & ((b) | (F((!(a)) | (c))))))","ltl3ba","ok",0,0.0101361,4,8,32,1,4,1,1,0,"HOA: v1 name: ""VWAA for <>([]((a) && ((b) || (<>((!(a)) || (c))))))"" States: 4 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels state-acc univ-branch very-weak --BODY-- State: 0 ""FG((a) && ((b) || F(!((a)) || (c))))"" {0} [0&1 | 0&2] 1 [0&!1&!2] 1&2 [t] 0 State: 1 ""G((a) && ((b) || F(!((a)) || (c))))"" [0&1 | 0&2] 1 [0&!1&!2] 1&2 State: 2 ""F(!((a)) || (c))"" {0} [!0 | 2] 3 [0&!2] 2 State: 3 ""t"" [t] 3 --END--"
"X((G(F(a))) | (G((b) & (F(G(c))))))","fmerg","ok",0,0.00308097,7,12,56,1,7,1,1,0,"HOA: v1 name: ""SLAA for X(GFa | G(b & FGc))"" States: 7 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc univ-branch --BODY-- State: 0 ""X(GFa | G(b & FGc))"" [t] 1 State: 1 ""GFa | G(b & FGc)"" [0] 2 [!0] 2&3 [1] 4&5 State: 2 ""GFa"" [0] 2 [!0] 2&3 State: 3 ""Fa"" [0] 6 [!0] 3 {0} State: 4 ""G(b & FGc)"" [1] 4&5 State: 5 ""FGc"" [2] 5 [!2] 5 {0} State: 6 ""t"" [t] 6 --END--"
"X((G(F(a))) | (G((b) & (F(G(c))))))","basic","ok",0,0.00265631,8,15,68,1,8,3,1,0,"HOA: v1 name: ""SLAA for X(GFa | G(b & FGc))"" States: 8 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc univ-branch --BODY-- State: 0 ""X(GFa | G(b & FGc))"" [t] 1 State: 1 ""GFa | G(b & FGc)"" [0] 2 [!0] 2&3 [1&2] 4&5 [1] 4&6 State: 2 ""GFa"" [0] 2 [!0] 2&3 State: 3 ""Fa"" [0] 7 [!0] 3 {0} State: 4 ""G(b & FGc)"" [1&2] 4&5 [1] 4&6 State: 5 ""Gc"" [2] 5 State: 6 ""FGc"" [2] 5 [t] 6 {0} State: 7 ""t"" [t] 7 --END--"
"X((G(F(a))) | (G((b) & (F(G(c))))))","fgmerg","ok",0,0.00259144,4,9,32,3,4,1,1,0,"HOA: v1 name: ""SLAA for X(GFa | G(b & FGc))"" States: 4 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: parity max odd 3 Acceptance: 3 Fin(2) & (Inf(1) | Fin(0)) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""X(GFa | G(b & FGc))"" [t] 1 State: 1 ""GFa | G(b & FGc)"" [0] 2 [!0] 2 [1&2] 3 [1&!2] 3 State: 2 ""GFa"" [0] 2 {1} [!0] 2 {0} State: 3 ""G(b & FGc)"" [1&2] 3 [1&!2] 3 {2} --END--"
"X((G(F(a))) | (G((b) & (F(G(c))))))","ltl3ba","ok",0,0.0104378,8,12,64,1,8,2,1,0,"HOA: v1 name: ""VWAA for X(([](<>(a))) || ([]((b) && (<>([](c))))))"" States: 8 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels state-acc univ-branch very-weak --BODY-- State: 0 ""X ((GF(a) || G((b) && FG(c))))"" [t] 1 State: 1 ""(GF(a) || G((b) && FG(c)))"" [t] 5 [1] 2&3 State: 2 ""G((b) && FG(c))"" [1] 2&3 State: 3 ""FG(c)"" {0} [2] 4 [t] 3 State: 4 ""G(c)"" [2] 4 State: 5 ""GF(a)"" [0] 5 [!0] 5&6 State: 6 ""F(a)"" {0} [0] 7 [!0] 6 State: 7 ""t"" [t] 7 --END--"
"G(F(((a) & (F(b))) | ((!(a)) & (G(!(b))))))","fmerg","ok",0,0.00309499,5,12,22,1,5,2,1,0,"HOA: v1 name: ""SLAA for GF((a & Fb) | (!a & G!b))"" States: 5 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc univ-branch --BODY-- State: 0 ""GF((a & Fb) | (!a & G!b))"" [0&1] 0 [!0 | !1] 0&1 [0&!1] 0&2 [!0&!1] 0&3 State: 1 ""F((a & Fb) | (!a & G!b))"" [0&1] 4 [!0 | !1] 1 {0} [0&!1] 2 [!0&!1] 3 State: 2 ""Fb"" [1] 4 [!1] 2 {0} State: 3 ""G!b"" [!1] 3 State: 4 ""t"" [t] 4 --END--"
"G(F(((a) & (F(b))) | ((!(a)) & (G(!(b))))))","basic","ok",0,0.00253329,5,12,22,1,5,2,1,0,"HOA: v1 name: ""SLAA for GF((a & Fb) | (!a & G!b))"" States: 5 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc univ-branch --BODY-- State: 0 ""GF((a & Fb) | (!a & G!b))"" [0&1] 0 [0&!1] 0&1 [!0&!1] 0&2 [!0 | !1] 0&3 State: 1 ""Fb"" [1] 4 [!1] 1 {0} State: 2 ""G!b"" [!1] 2 State: 3 ""F((a & Fb) | (!a & G!b))"" [0&1] 4 [0&!1] 1 [!0&!1] 2 [!0 | !1] 3 {0} State: 4 ""t"" [t] 4 --END--"
"G(F(((a) & (F(b))) | ((!(a)) & (G(!(b))))))","fgmerg","ok",0,0.00287938,4,8,16,3,4,1,1,0,"HOA: v1 name: ""SLAA for GF((a & Fb) | (!a & G!b))"" States: 4 Start: 0 AP: 2 ""a"" ""b"" Acceptance: 3 (Inf(2) | Fin(0)) & Fin(1) properties: trans-labels explicit-labels trans-acc univ-branch --BODY-- State: 0 ""GF((a & Fb) | (!a & G!b))"" [0&1] 0 {2} [!0 | !1] 0 {0} [0&!1] 0&1 {2} [!0&!1] 0&2 {2} State: 1 ""Fb"" [1] 3 [!1] 1 {1} State: 2 ""G!b"" [!1] 2 State: 3 ""t"" [t] 3 --END--"
"G(F(((a) & (F(b))) | ((!(a)) & (G(!(b))))))","ltl3ba","ok",0,0.00992662,5,12,22,1,5,2,1,0,"HOA: v1 name: ""VWAA for [](<>(((a) && (<>(b))) || ((!(a)) && ([](!(b))))))"" States: 5 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels state-acc univ-branch very-weak --BODY-- State: 0 ""GF(((a) && F(b)) || (!((a)) && G!((b))))"" [0&1] 0 [0&!1] 0&3 [!0&!1] 0&2 [!0 | !1] 0&1 State: 1 ""F(((a) && F(b)) || (!((a)) && G!((b))))"" {0} [0&1] 4 [0&!1] 3 [!0&!1] 2 [!0 | !1] 1 State: 2 ""G!((b))"" [!1] 2 State: 3 ""F(b)"" {0} [1] 4 [!1] 3 State: 4 ""t"" [t] 4 --END--"
"(a) | (F(((G(F(b))) U (c)) & ((a) | (G(F(!(a)))))))","fmerg","ok",0,0.00351734,8,20,70,1,8,2,1,1,"HOA: v1 name: ""SLAA for a | F((GFb U c) & (a | GF!a))"" States: 8 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete univ-branch --BODY-- State: 0 ""a | F((GFb U c) & (a | GF!a))"" [0] 7 [!0] 1 [!0&2] 2 State: 1 ""F((GFb U c) & (a | GF!a))"" [0&2] 7 [!0 | !2] 1 {0} [0&1&!2] 3&4 [0&!1&!2] 3&4&5 [!0&2] 2 State: 2 ""GF!a"" [!0] 2 [0] 2&6 State: 3 ""GFb U c"" [2] 7 [1&!2] 3&4 {0} [!1&!2] 3&4&5 {0} State: 4 ""GFb"" [1] 4 [!1] 4&5 State: 5 ""Fb"" [1] 7 [!1] 5 {0} State: 6 ""F!a"" [!0] 7 [0] 6 {0} State: 7 ""t"" [t] 7 --END--"
"(a) | (F(((G(F(b))) U (c)) & ((a) | (G(F(!(a)))))))","basic","ok",0,0.00327383,8,24,74,1,8,2,1,1,"HOA: v1 name: ""SLAA for a | F((GFb U c) & (a | GF!a))"" States: 8 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete univ-branch --BODY-- State: 0 ""a | F((GFb U c) & (a | GF!a))"" [0] 7 [!0&2] 1 [!0&1&!2] 1&2&3 [!0&!1&!2] 1&2&3&4 [!0] 5 State: 1 ""GF!a"" [!0] 1 [0] 1&6 State: 2 ""GFb U c"" [2] 7 [1&!2] 2&3 {0} [!1&!2] 2&3&4 {0} State: 3 ""GFb"" [1] 3 [!1] 3&4 State: 4 ""Fb"" [1] 7 [!1] 4 {0} State: 5 ""F((GFb U c) & (a | GF!a))"" [0&2] 7 [!0&2] 1 [0&1&!2] 2&3 [!0&1&!2] 1&2&3 [0&!1&!2] 2&3&4 [!0&!1&!2] 1&2&3&4 [!0 | !2] 5 {0} State: 6 ""F!a"" [!0] 7 [0] 6 {0} State: 7 ""t"" [t] 7 --END--"
"(a) | (F(((G(F(b))) U (c)) & ((a) | (G(F(!(a)))))))","fgmerg","ok",0,0.0034025,6,16,58,6,6,2,1,1,"HOA: v1 name: ""SLAA for a | F((GFb U c) & (a | GF!a))"" States: 6 Start: 0 AP: 3 ""a"" ""b"" ""c"" Acceptance: 6 Fin(0) & (Inf(5) | Fin(4)) & Fin(1) & (Inf(3) | Fin(2)) properties: trans-labels explicit-labels trans-acc complete univ-branch --BODY-- State: 0 ""a | F((GFb U c) & (a | GF!a))"" [0] 5 [!0] 1 [!0&2] 2 [!0&!2] 1&3 State: 1 ""F((GFb U c) & (a | GF!a))"" [0&2] 5 [!0 | !2] 1 {0} [0&!2] 3&4 [!0&2] 2 [!0&!2] 1&3 {1 5} State: 2 ""GF!a"" [!0] 2 {5} [0] 2 {4} State: 3 ""GFb"" [1] 3 {3} [!1] 3 {2} State: 4 ""GFb U c"" [2] 5 [!2] 3&4 {1} State: 5 ""t"" [t] 5 --END--"
"(a) | (F(((G(F(b))) U (c)) & ((a) | (G(F(!(a)))))))","ltl3ba","ok",0,0.0103029,8,20,74,1,8,2,1,1,"HOA: v1 name: ""VWAA for (a) || (<>((([](<>(b))) U (c)) && ((a) || ([](<>(!(a)))))))"" States: 8 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels state-acc complete univ-branch very-weak --BODY-- State: 0 ""((a) || F((GF(b) U (c)) && ((a) || GF!((a)))))"" [0] 7 [!0&2] 2 [!0&!2] 2&4&5 [!0] 1 State: 1 ""F((GF(b) U (c)) && ((a) || GF!((a))))"" {0} [0&2] 7 [0&!2] 4&5 [!0&2] 2 [!0&!2] 2&4&5 [!0 | !2] 1 State: 2 ""GF!((a))"" [!0] 2 [0] 2&3 State: 3 ""F!((a))"" {0} [!0] 7 [0] 3 State: 4 ""(GF(b) U (c))"" {0} [2] 7 [!2] 4&5 State: 5 ""GF(b)"" [1] 5 [!1] 5&6 State: 6 ""F(b)"" {0} [1] 7 [!1] 6 State: 7 ""t"" [t] 7 --END--"
"F((G(a)) | ((F(b)) & (X(c))))","fmerg","ok",0,0.00272494,4,8,36,1,4,1,1,0,"HOA: v1 name: ""SLAA for F(Ga | (Xc & Fb))"" States: 4 Start: 0 AP: 3 ""a"" ""c"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc univ-branch --BODY-- State: 0 ""F(Ga | (Xc & Fb))"" [2] 1 [!2] 1&2 [0] 0 [!0] 0 {0} State: 1 ""c"" [1] 3 State: 2 ""Fb"" [2] 3 [!2] 2 {0} State: 3 ""t"" [t] 3 --END--"
"F((G(a)) | ((F(b)) & (X(c))))","basic","ok",0,0.00262224,5,9,44,1,5,1,1,0,"HOA: v1 name: ""SLAA for F(Ga | (Xc & Fb))"" States: 5 Start: 0 AP: 3 ""a"" ""c"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc univ-branch --BODY-- State: 0 ""F(Ga | (Xc & Fb))"" [0] 1 [2] 2 [!2] 2&3 [t] 0 {0} State: 1 ""Ga"" [0] 1 State: 2 ""c"" [1] 4 State: 3 ""Fb"" [2] 4 [!2] 3 {0} State: 4 ""t"" [t] 4 --END--"
"F((G(a)) | ((F(b)) & (X(c))))","fgmerg","ok",0,0.00301519,4,8,36,2,4,1,1,0,"HOA: v1 name: ""SLAA for F(Ga | (Xc & Fb))"" States: 4 Start: 0 AP: 3 ""a"" ""c"" ""b"" Acceptance: 2 Fin(0) & Fin(1) properties: trans-labels explicit-labels trans-acc univ-branch --BODY-- State: 0 ""F(Ga | (Xc & Fb))"" [2] 1 [!2] 1&2 [0] 0 [!0] 0 {0} State: 1 ""c"" [1] 3 State: 2 ""Fb"" [2] 3 [!2] 2 {1} State: 3 ""t"" [t] 3 --END--"
"F((G(a)) | ((F(b)) & (X(c))))","ltl3ba","ok",0,0.0100066,5,9,44,1,5,1,1,0,"HOA: v1 name: ""VWAA for <>(([](a)) || ((<>(b)) && (X(c))))"" States: 5 Start: 0 AP: 3 ""a"" ""c"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels state-acc univ-branch very-weak --BODY-- State: 0 ""F(G(a) || (F(b) && X ((c))))"" {0} [0] 3 [2] 1 [!2] 1&2 [t] 0 State: 1 ""(c)"" [1] 4 State: 2 ""F(b)"" {0} [2] 4 [!2] 2 State: 3 ""G(a)"" [0] 3 State: 4 ""t"" [t] 4 --END--"
"(F(a)) & (G(F(((a) & (G(b))) | ((!(a)) & (F(!(b)))))))","fmerg","ok",0,0.00333208,7,19,32,1,7,3,1,0,"HOA: v1 name: ""SLAA for Fa & GF((a & Gb) | (!a & F!b))"" States: 7 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc univ-branch --BODY-- State: 0 ""Fa & GF((a & Gb) | (!a & F!b))"" [0] 1&2 [0&1] 1&3 [!0&!1] 1&4 [!0&1] 1&2&4 [!0&1] 1&4&5 State: 1 ""GF((a & Gb) | (!a & F!b))"" [!0&!1] 1 [0 | 1] 1&2 [0&1] 1&3 [!0&1] 1&5 State: 2 ""F((a & Gb) | (!a & F!b))"" [!0&!1] 6 [0 | 1] 2 {0} [0&1] 3 [!0&1] 5 State: 3 ""Gb"" [1] 3 State: 4 ""Fa"" [0] 6 [!0] 4 {0} State: 5 ""F!b"" [!1] 6 [1] 5 {0} State: 6 ""t"" [t] 6 --END--"
"(F(a)) & (G(F(((a) & (G(b))) | ((!(a)) & (F(!(b)))))))","basic","ok",0,0.00330953,7,19,32,1,7,3,1,0,"HOA: v1 name: ""SLAA for Fa & GF((a & Gb) | (!a & F!b))"" States: 7 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc univ-branch --BODY-- State: 0 ""Fa & GF((a & Gb) | (!a & F!b))"" [0&1] 1&2 [0] 1&3 [!0&!1] 1&4 [!0&1] 1&4&5 [!0&1] 1&3&4 State: 1 ""GF((a & Gb) | (!a & F!b))"" [!0&!1] 1 [0&1] 1&2 [!0&1] 1&5 [0 | 1] 1&3 State: 2 ""Gb"" [1] 2 State: 3 ""F((a & Gb) | (!a & F!b))"" [!0&!1] 6 [0&1] 2 [!0&1] 5 [0 | 1] 3 {0} State: 4 ""Fa"" [0] 6 [!0] 4 {0} State: 5 ""F!b"" [!1] 6 [1] 5 {0} State: 6 ""t"" [t] 6 --END--"
"(F(a)) & (G(F(((a) & (G(b))) | ((!(a)) & (F(!(b)))))))","fgmerg","ok",0,0.00306913,6,15,26,4,6,2,1,0,"HOA: v1 name: ""SLAA for Fa & GF((a & Gb) | (!a & F!b))"" States: 6 Start: 0 AP: 2 ""a"" ""b"" Acceptance: 4 (Inf(3) | Fin(1)) & Fin(2) & Fin(0) properties: trans-labels explicit-labels trans-acc univ-branch --BODY-- State: 0 ""Fa & GF((a & Gb) | (!a & F!b))"" [0] 1 [0&1] 1&2 [!0&!1] 1&3 [!0&1] 1&3 [!0&1] 1&3&4 State: 1 ""GF((a & Gb) | (!a & F!b))"" [!0&!1] 1 {3} [0 | 1] 1 {1} [0&1] 1&2 {3} [!0&1] 1&4 {3} State: 2 ""Gb"" [1] 2 State: 3 ""Fa"" [0] 5 [!0] 3 {0} State: 4 ""F!b"" [!1] 5 [1] 4 {2} State: 5 ""t"" [t] 5 --END--"
"(F(a)) & (G(F(((a) & (G(b))) | ((!(a)) & (F(!(b)))))))","ltl3ba","ok",0,0.0104658,7,16,30,1,7,2,1,0,"HOA: v1 name: ""VWAA for (<>(a)) && ([](<>(((a) && ([](b))) || ((!(a)) && (<>(!(b)))))))"" States: 7 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels state-acc univ-branch very-weak --BODY-- State: 0 ""(F(a) && GF(((a) && G(b)) || (!((a)) && F!((b)))))"" [0] 1 [!0] 1&5 State: 1 ""GF(((a) && G(b)) || (!((a)) && F!((b))))"" [!0&!1] 1 [0&1] 1&4 [!0&1] 1&3 [0 | 1] 1&2 State: 2 ""F(((a) && G(b)) || (!((a)) && F!((b))))"" {0} [!0&!1] 6 [0&1] 4 [!0&1] 3 [0 | 1] 2 State: 3 ""F!((b))"" {0} [!1] 6 [1] 3 State: 4 ""G(b)"" [1] 4 State: 5 ""F(a)"" {0} [0] 6 [!0] 5 State: 6 ""t"" [t] 6 --END--"
"X(X((G((a) & (F(b)))) | ((F(!(a))) & (F(G(!(b)))))))","fmerg","ok",0,0.00302824,8,16,32,1,8,1,1,0,"HOA: v1 name: ""SLAA for XX(G(a & Fb) | (F!a & FG!b))"" States: 8 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc univ-branch --BODY-- State: 0 ""XX(G(a & Fb) | (F!a & FG!b))"" [t] 1 State: 1 ""X(G(a & Fb) | (F!a & FG!b))"" [t] 2 State: 2 ""G(a & Fb) | (F!a & FG!b)"" [0&1] 3 [0&!1] 3&4 [!0&!1] 5 [!0&1] 5 [0] 5&6 State: 3 ""G(a & Fb)"" [0&1] 3 [0&!1] 3&4 State: 4 ""Fb"" [1] 7 [!1] 4 {0} State: 5 ""FG!b"" [!1] 5 [1] 5 {0} State: 6 ""F!a"" [!0] 7 [0] 6 {0} State: 7 ""t"" [t] 7 --END--"
"X(X((G((a) & (F(b)))) | ((F(!(a))) & (F(G(!(b)))))))","basic","ok",0,0.00280873,9,18,38,1,9,2,1,0,"HOA: v1 name: ""SLAA for XX(G(a & Fb) | (F!a & FG!b))"" States: 9 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc univ-branch --BODY-- State: 0 ""XX(G(a & Fb) | (F!a & FG!b))"" [t] 1 State: 1 ""X(G(a & Fb) | (F!a & FG!b))"" [t] 2 State: 2 ""G(a & Fb) | (F!a & FG!b)"" [0&1] 3 [0&!1] 3&4 [!0&!1] 5 [!0] 6 [0&!1] 5&7 [0] 6&7 State: 3 ""G(a & Fb)"" [0&1] 3 [0&!1] 3&4 State: 4 ""Fb"" [1] 8 [!1] 4 {0} State: 5 ""G!b"" [!1] 5 State: 6 ""FG!b"" [!1] 5 [t] 6 {0} State: 7 ""F!a"" [!0] 8 [0] 7 {0} State: 8 ""t"" [t] 8 --END--"
"X(X((G((a) & (F(b)))) | ((F(!(a))) & (F(G(!(b)))))))","fgmerg","ok",0,0.00293188,7,15,28,4,7,1,1,0,"HOA: v1 name: ""SLAA for XX(G(a & Fb) | (F!a & FG!b))"" States: 7 Start: 0 AP: 2 ""a"" ""b"" Acceptance: 4 Fin(3) & Fin(2) & (Inf(1) | Fin(0)) properties: trans-labels explicit-labels trans-acc univ-branch --BODY-- State: 0 ""XX(G(a & Fb) | (F!a & FG!b))"" [t] 1 State: 1 ""X(G(a & Fb) | (F!a & FG!b))"" [t] 2 State: 2 ""G(a & Fb) | (F!a & FG!b)"" [0&1] 3 [0&!1] 3 [!0&!1] 4 [!0&1] 4 [0&!1] 4&5 [0&1] 4&5 State: 3 ""G(a & Fb)"" [0&1] 3 {1} [0&!1] 3 {0} State: 4 ""FG!b"" [!1] 4 [1] 4 {3} State: 5 ""F!a"" [!0] 6 [0] 5 {2} State: 6 ""t"" [t] 6 --END--"
"X(X((G((a) & (F(b)))) | ((F(!(a))) & (F(G(!(b)))))))","ltl3ba","ok",0,0.0114971,9,16,36,1,9,2,1,0,"HOA: v1 name: ""VWAA for X(X(([]((a) && (<>(b)))) || ((<>(!(a))) && (<>([](!(b)))))))"" States: 9 Start: 0 AP: 2 ""a"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels state-acc univ-branch very-weak --BODY-- State: 0 ""X (X ((G((a) && F(b)) || (F!((a)) && FG!((b))))))"" [t] 1 State: 1 ""X ((G((a) && F(b)) || (F!((a)) && FG!((b)))))"" [t] 2 State: 2 ""(G((a) && F(b)) || (F!((a)) && FG!((b))))"" [0&1] 6 [0&!1] 6&7 [!0] 3 [0] 3&5 State: 3 ""FG!((b))"" {0} [!1] 4 [t] 3 State: 4 ""G!((b))"" [!1] 4 State: 5 ""F!((a))"" {0} [!0] 8 [0] 5 State: 6 ""G((a) && F(b))"" [0&1] 6 [0&!1] 6&7 State: 7 ""F(b)"" {0} [1] 8 [!1] 7 State: 8 ""t"" [t] 8 --END--"
"F(((G(a)) & ((G(b)) | ((!(a)) & (G(!(c)))))) | ((F(!(b))) & (F(!(a))) & ((a) | (F(c)))))","fmerg","ok",0,0.00539183,5,15,47,5,5,1,1,1,"HOA: v1 name: ""SLAA for F((Ga & (Gb | (!a & G!c))) | (F!b & (a | Fc) & F!a))"" States: 5 Start: 0 AP: 3 ""a"" ""b"" ""c"" Acceptance: 5 (Fin(1)|Fin(2)|Fin(3)|Fin(4)) & Fin(0) properties: trans-labels explicit-labels trans-acc complete univ-branch --BODY-- State: 0 ""F((Ga & (Gb | (!a & G!c))) | (F!b & (a | Fc) & F!a))"" [!0&!1&2] 4 [!0&1 | 0&!1 | !1&!2] 0 {0} [0&1] 0 {1 2 4} [!0&!1&!2] 1 [0&!1] 2 [!0&1&2] 3 [!0&1&!2] 1&3 [0&1] 2&3 State: 1 ""Fc"" [2] 4 [!2] 1 {0} State: 2 ""F!a"" [!0] 4 [0] 2 {0} State: 3 ""F!b"" [!1] 4 [1] 3 {0} State: 4 ""t"" [t] 4 --END--"
"F(((G(a)) & ((G(b)) | ((!(a)) & (G(!(c)))))) | ((F(!(b))) & (F(!(a))) & ((a) | (F(c)))))","basic","ok",0,0.00627092,7,17,57,1,7,1,1,0,"HOA: v1 name: ""SLAA for F((Ga & (Gb | (!a & G!c))) | (F!b & (a | Fc) & F!a))"" States: 7 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc univ-branch --BODY-- State: 0 ""F((Ga & (Gb | (!a & G!c))) | (F!b & (a | Fc) & F!a))"" [!0&!1&2] 6 [0&1] 1&2 [!0&!1&!2] 3 [0&!1] 4 [!0&1&2] 5 [!0&1&!2] 3&5 [0&1] 4&5 [0 | 1 | !2] 0 {0} State: 1 ""Ga"" [0] 1 State: 2 ""Gb"" [1] 2 State: 3 ""Fc"" [2] 6 [!2] 3 {0} State: 4 ""F!a"" [!0] 6 [0] 4 {0} State: 5 ""F!b"" [!1] 6 [1] 5 {0} State: 6 ""t"" [t] 6 --END--"
"F(((G(a)) & ((G(b)) | ((!(a)) & (G(!(c)))))) | ((F(!(b))) & (F(!(a))) & ((a) | (F(c)))))","fgmerg","ok",0,0.00525542,5,15,47,8,5,1,1,1,"HOA: v1 name: ""SLAA for F((Ga & (Gb | (!a & G!c))) | (F!b & (a | Fc) & F!a))"" States: 5 Start: 0 AP: 3 ""a"" ""b"" ""c"" Acceptance: 8 (Fin(4)|Fin(5)|Fin(6)|Fin(7)) & Fin(0) & Fin(3) & Fin(2) & Fin(1) properties: trans-labels explicit-labels trans-acc complete univ-branch --BODY-- State: 0 ""F((Ga & (Gb | (!a & G!c))) | (F!b & (a | Fc) & F!a))"" [!0&!1&2] 4 [!0&1 | 0&!1 | !1&!2] 0 {0} [0&1] 0 {4 5 7} [!0&!1&!2] 1 [0&!1] 2 [!0&1&2] 3 [!0&1&!2] 1&3 [0&1] 2&3 State: 1 ""Fc"" [2] 4 [!2] 1 {3} State: 2 ""F!a"" [!0] 4 [0] 2 {2} State: 3 ""F!b"" [!1] 4 [1] 3 {1} State: 4 ""t"" [t] 4 --END--"
