"formula","tool","exit_status","exit_code","time","states","edges","transitions","acc","scc","nondet_states","nondet_aut","complete_aut","automaton"
"F((a) & (F(b)) & ((c) R (!(b))))","fmerg","ok",0,0.00256882,4,8,30,1,4,1,1,0,"HOA: v1 name: ""SLAA for F(a & (c R !b) & Fb)"" States: 4 Start: 0 AP: 3 ""a"" ""c"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc univ-branch --BODY-- State: 0 ""F(a & (c R !b) & Fb)"" [t] 0 {0} [0&1&!2] 1 [0&!1&!2] 1&2 State: 1 ""Fb"" [2] 3 [!2] 1 {0} State: 2 ""c R !b"" [1&!2] 3 [!1&!2] 2 State: 3 ""t"" [t] 3 --END--"
"F((a) & (F(b)) & ((c) R (!(b))))","basic","ok",0,0.00224029,4,8,30,1,4,1,1,0,"HOA: v1 name: ""SLAA for F(a & (c R !b) & Fb)"" States: 4 Start: 0 AP: 3 ""a"" ""c"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc univ-branch --BODY-- State: 0 ""F(a & (c R !b) & Fb)"" [0&1&!2] 1 [0&!1&!2] 1&2 [t] 0 {0} State: 1 ""Fb"" [2] 3 [!2] 1 {0} State: 2 ""c R !b"" [1&!2] 3 [!1&!2] 2 State: 3 ""t"" [t] 3 --END--"
"F((a) & (F(b)) & ((c) R (!(b))))","fgmerg","ok",0,0.00211367,4,8,30,2,4,1,1,0,"HOA: v1 name: ""SLAA for F(a & (c R !b) & Fb)"" States: 4 Start: 0 AP: 3 ""a"" ""c"" ""b"" Acceptance: 2 Fin(0) & Fin(1) properties: trans-labels explicit-labels trans-acc univ-branch --BODY-- State: 0 ""F(a & (c R !b) & Fb)"" [t] 0 {0} [0&1&!2] 1 [0&!1&!2] 1&2 State: 1 ""Fb"" [2] 3 [!2] 1 {1} State: 2 ""c R !b"" [1&!2] 3 [!1&!2] 2 State: 3 ""t"" [t] 3 --END--"
"F((a) & (F(b)) & ((c) R (!(b))))","ltl3ba","ok",0,0.00991169,4,8,30,1,4,1,1,0,"HOA: v1 name: ""VWAA for <>((a) && (<>(b)) && ((c) V (!(b))))"" States: 4 Start: 0 AP: 3 ""a"" ""c"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels state-acc univ-branch very-weak --BODY-- State: 0 ""F(((a) && F(b)) && ((c) R !((b))))"" {0} [0&1&!2] 2 [0&!1&!2] 1&2 [t] 0 State: 1 ""((c) R !((b)))"" [1&!2] 3 [!1&!2] 1 State: 2 ""F(b)"" {0} [2] 3 [!2] 2 State: 3 ""t"" [t] 3 --END--"
"F((a) & ((c) U ((b) & (c))))","fmerg","ok",0,0.00251294,3,6,21,1,3,1,1,0,"HOA: v1 name: ""SLAA for F(a & (c U (b & c)))"" States: 3 Start: 0 AP: 3 ""a"" ""c"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""F(a & (c U (b & c)))"" [0&1&2] 2 [!0 | !1 | !2] 0 {0} [0&1&!2] 1 State: 1 ""c U (b & c)"" [1&2] 2 [1&!2] 1 {0} State: 2 ""t"" [t] 2 --END--"
"F((a) & ((c) U ((b) & (c))))","basic","ok",0,0.00270372,3,6,21,1,3,1,1,0,"HOA: v1 name: ""SLAA for F(a & (c U (b & c)))"" States: 3 Start: 0 AP: 3 ""a"" ""c"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""F(a & (c U (b & c)))"" [0&1&2] 2 [0&1&!2] 1 [!0 | !1 | !2] 0 {0} State: 1 ""c U (b & c)"" [1&2] 2 [1&!2] 1 {0} State: 2 ""t"" [t] 2 --END--"
"F((a) & ((c) U ((b) & (c))))","fgmerg","ok",0,0.00223475,3,6,21,2,3,1,1,0,"HOA: v1 name: ""SLAA for F(a & (c U (b & c)))"" States: 3 Start: 0 AP: 3 ""a"" ""c"" ""b"" Acceptance: 2 Fin(0) & Fin(1) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 ""F(a & (c U (b & c)))"" [0&1&2] 2 [!0 | !1 | !2] 0 {0} [0&1&!2] 1 State: 1 ""c U (b & c)"" [1&2] 2 [1&!2] 1 {1} State: 2 ""t"" [t] 2 --END--"
"F((a) & ((c) U ((b) & (c))))","ltl3ba","ok",0,0.00966533,3,6,21,1,3,1,1,0,"HOA: v1 name: ""VWAA for <>((a) && ((c) U ((b) && (c))))"" States: 3 Start: 0 AP: 3 ""a"" ""c"" ""b"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels state-acc very-weak --BODY-- State: 0 ""F((a) && ((c) U ((b) && (c))))"" {0} [0&1&2] 2 [0&1&!2] 1 [!0 | !1 | !2] 0 State: 1 ""((c) U ((b) && (c)))"" {0} [1&2] 2 [1&!2] 1 State: 2 ""t"" [t] 2 --END--"
"G(a)","fmerg","ok",0,0.00209826,1,1,1,0,1,0,0,0,"HOA: v1 name: ""SLAA for Ga"" States: 1 Start: 0 AP: 1 ""a"" acc-name: all Acceptance: 0 t properties: trans-labels explicit-labels state-acc deterministic --BODY-- State: 0 ""Ga"" [0] 0 --END--"
"G(a)","basic","ok",0,0.00186217,1,1,1,0,1,0,0,0,"HOA: v1 name: ""SLAA for Ga"" States: 1 Start: 0 AP: 1 ""a"" acc-name: all Acceptance: 0 t properties: trans-labels explicit-labels state-acc deterministic --BODY-- State: 0 ""Ga"" [0] 0 --END--"
