"formula","tool","exit_status","exit_code","time","states","edges","transitions","acc","scc","nondet_states","nondet_aut","complete_aut"
"((a) & (X(!(b)))) | ((!(a)) & (X(b)))","rabinizer4","ok",0,0.416702,4,5,12,1,4,0,0,0
"((a) & (X(!(b)))) | ((!(a)) & (X(b)))","ltl2tgba-DG","ok",0,0.0191093,4,5,12,1,4,0,0,0
"((a) & (X(!(b)))) | ((!(a)) & (X(b)))","delag","ok",0,0.432906,4,12,12,1,4,0,0,0
"((a) & (X(!(b)))) | ((!(a)) & (X(b)))","ltl3tela-D1","ok",0,0.00598696,4,5,12,0,4,0,0,0
"((a) | (!(b))) & (F(b))","rabinizer4","ok",0,0.410548,3,5,11,2,3,0,0,0
"((a) | (!(b))) & (F(b))","ltl2tgba-DG","ok",0,0.00907283,3,5,11,1,3,0,0,0
"((a) | (!(b))) & (F(b))","delag","ok",0,0.431869,3,11,11,1,3,0,0,0
"((a) | (!(b))) & (F(b))","ltl3tela-D1","ok",0,0.0178311,3,5,11,1,3,0,0,0
"(a) & (F(b))","rabinizer4","ok",0,0.426685,3,5,10,2,3,0,0,0
"(a) & (F(b))","ltl2tgba-DG","ok",0,0.00625848,3,5,10,1,3,0,0,0
"(a) & (F(b))","delag","ok",0,0.463338,3,10,10,1,3,0,0,0
"(a) & (F(b))","ltl3tela-D1","ok",0,0.0115523,3,5,10,1,3,0,0,0
"X(F(((G(a)) & ((b) U ((!(c)) | (X(c))))) | ((F(!(a))) & ((!(b)) R ((c) & (X(!(c))))))))","rabinizer4","ok",0,0.728104,12,53,96,7,4,0,0,1
"X(F(((G(a)) & ((b) U ((!(c)) | (X(c))))) | ((F(!(a))) & ((!(b)) R ((c) & (X(!(c))))))))","ltl2tgba-DG","ok",0,0.01124,9,34,72,2,4,0,0,1
"X(F(((G(a)) & ((b) U ((!(c)) | (X(c))))) | ((F(!(a))) & ((!(b)) R ((c) & (X(!(c))))))))","delag","ok",0,0.787775,10,80,80,4,4,0,0,1
"X(F(((G(a)) & ((b) U ((!(c)) | (X(c))))) | ((F(!(a))) & ((!(b)) R ((c) & (X(!(c))))))))","ltl3tela-D1","ok",0,0.0682345,6,19,48,1,3,0,0,1
"(((!(a)) & (b)) | ((a) & (!(b)))) R (((c) & (F(b))) | ((!(c)) & (G(!(b)))))","rabinizer4","ok",0,0.679435,9,26,48,2,8,0,0,0
"(((!(a)) & (b)) | ((a) & (!(b)))) R (((c) & (F(b))) | ((!(c)) & (G(!(b)))))","ltl2tgba-DG","ok",0,0.0120114,6,16,32,1,5,0,0,0
"(((!(a)) & (b)) | ((a) & (!(b)))) R (((c) & (F(b))) | ((!(c)) & (G(!(b)))))","delag","ok",0,0.72896,6,32,32,2,5,0,0,0
"(((!(a)) & (b)) | ((a) & (!(b)))) R (((c) & (F(b))) | ((!(c)) & (G(!(b)))))","ltl3tela-D1","ok",0,0.0331666,6,16,32,1,5,0,0,0
"(a) M ((b) W (((!(b)) M (!(a))) | (X((!(b)) | (c)))))","rabinizer4","ok",0,0.684556,4,7,30,1,4,0,0,0
"(a) M ((b) W (((!(b)) M (!(a))) | (X((!(b)) | (c)))))","ltl2tgba-DG","ok",0,0.00756357,3,5,22,1,3,0,0,0
"(a) M ((b) W (((!(b)) M (!(a))) | (X((!(b)) | (c)))))","delag","ok",0,0.690806,4,30,30,2,4,0,0,0
"(a) M ((b) W (((!(b)) M (!(a))) | (X((!(b)) | (c)))))","ltl3tela-D1","ok",0,0.0287469,3,5,22,1,3,0,0,0
"G((!(a)) U (((b) | ((!(a)) & (c)) | ((a) & (!(c)))) & (X(((b) | ((!(a)) & (c)) | ((a) & (!(c)))) U (b)))))","rabinizer4","ok",0,0.703538,4,14,26,3,1,0,0,0
"G((!(a)) U (((b) | ((!(a)) & (c)) | ((a) & (!(c)))) & (X(((b) | ((!(a)) & (c)) | ((a) & (!(c)))) U (b)))))","ltl2tgba-DG","ok",0,0.00954691,3,10,20,1,1,0,0,0
"G((!(a)) U (((b) | ((!(a)) & (c)) | ((a) & (!(c)))) & (X(((b) | ((!(a)) & (c)) | ((a) & (!(c)))) U (b)))))","delag","ok",0,0.824402,4,26,26,6,1,0,0,0
"G((!(a)) U (((b) | ((!(a)) & (c)) | ((a) & (!(c)))) & (X(((b) | ((!(a)) & (c)) | ((a) & (!(c)))) U (b)))))","ltl3tela-D1","ok",0,0.0547837,3,10,20,1,1,0,0,0
"(a) | (F(b))","rabinizer4","ok",0,0.429384,3,5,12,2,3,0,0,1
"(a) | (F(b))","ltl2tgba-DG","ok",0,0.013521,3,5,12,1,3,0,0,1
"(a) | (F(b))","delag","ok",0,0.433694,3,12,12,1,3,0,0,1
"(a) | (F(b))","ltl3tela-D1","ok",0,0.0039914,3,5,12,1,3,0,0,1
"X((a) & (G(F(b))))","rabinizer4","ok",0,0.431752,3,4,10,2,3,0,0,0
"X((a) & (G(F(b))))","ltl2tgba-DG","ok",0,0.0150904,3,4,10,1,3,0,0,0
"X((a) & (G(F(b))))","delag","ok",0,0.438272,3,10,10,2,3,0,0,0
"X((a) & (G(F(b))))","ltl3tela-D1","ok",0,0.0245488,3,4,10,1,3,0,0,0
"F((X(a)) & ((!(a)) M (b)))","rabinizer4","ok",0,0.54747,5,13,20,2,2,0,0,1
"F((X(a)) & ((!(a)) M (b)))","ltl2tgba-DG","ok",0,0.00673426,5,13,20,1,2,0,0,1
"F((X(a)) & ((!(a)) M (b)))","delag","ok",0,0.47365,5,20,20,1,2,0,0,1
"F((X(a)) & ((!(a)) M (b)))","ltl3tela-D1","ok",0,0.02622,5,13,20,1,2,0,0,1
"(F(a)) & ((a) U ((b) M (c)))","rabinizer4","ok",0,0.480091,6,16,36,2,6,0,0,0
"(F(a)) & ((a) U ((b) M (c)))","ltl2tgba-DG","ok",0,0.00698515,6,16,36,1,6,0,0,0
"(F(a)) & ((a) U ((b) M (c)))","delag","ok",0,0.428115,6,36,36,1,6,0,0,0
"(F(a)) & ((a) U ((b) M (c)))","ltl3tela-D1","ok",0,0.0300509,6,16,36,1,6,0,0,0
"G((F(a)) | (((F(!(b))) | (X(c))) & ((((a) & (!(d))) | ((!(a)) & (d))) R (c))) | ((G(b)) & (X(!(c))) & ((((a) & (d)) | ((!(a)) & (!(d)))) U (!(c)))))","rabinizer4","ok",0,1.79966,114,1134,1824,22,1,0,0,1
"G((F(a)) | (((F(!(b))) | (X(c))) & ((((a) & (!(d))) | ((!(a)) & (d))) R (c))) | ((G(b)) & (X(!(c))) & ((((a) & (d)) | ((!(a)) & (!(d)))) U (!(c)))))","ltl2tgba-DG","ok",0,0.0637904,71,509,1136,7,1,0,0,1
"G((F(a)) | (((F(!(b))) | (X(c))) & ((((a) & (!(d))) | ((!(a)) & (d))) R (c))) | ((G(b)) & (X(!(c))) & ((((a) & (d)) | ((!(a)) & (!(d)))) U (!(c)))))","delag","ok",0,1.2419,37,592,592,9,1,0,0,1
"G((F(a)) | (((F(!(b))) | (X(c))) & ((((a) & (!(d))) | ((!(a)) & (d))) R (c))) | ((G(b)) & (X(!(c))) & ((((a) & (d)) | ((!(a)) & (!(d)))) U (!(c)))))","ltl3tela-D1","ok",0,0.2088,7,29,112,2,1,0,0,1
"(a) | ((b) W (F(c)))","rabinizer4","ok",0,0.427116,4,9,32,2,4,0,0,1
"(a) | ((b) W (F(c)))","ltl2tgba-DG","ok",0,0.00614949,4,9,32,1,4,0,0,1
"(a) | ((b) W (F(c)))","delag","ok",0,0.437976,4,32,32,2,4,0,0,1
"(a) | ((b) W (F(c)))","ltl3tela-D1","ok",0,0.00674742,4,9,32,1,4,0,0,1
"(a) | ((b) U (X(G(c))))","rabinizer4","ok",0,0.455292,4,8,28,1,4,0,0,0
"(a) | ((b) U (X(G(c))))","ltl2tgba-DG","ok",0,0.00728549,4,8,28,2,4,0,0,0
"(a) | ((b) U (X(G(c))))","delag","ok",0,0.5065,4,28,28,3,4,0,0,0
"(a) | ((b) U (X(G(c))))","ltl3tela-D1","ok",0,0.0107514,4,8,28,2,4,0,0,0
"X(((a) R (b)) R (F(c)))","rabinizer4","ok",0,0.504483,5,14,40,6,4,0,0,1
"X(((a) R (b)) R (F(c)))","ltl2tgba-DG","ok",0,0.02745,5,14,40,4,4,0,0,1
"X(((a) R (b)) R (F(c)))","delag","ok",0,0.616778,5,40,40,4,4,0,0,1
"X(((a) R (b)) R (F(c)))","ltl3tela-D1","ok",0,0.0154625,5,14,40,3,4,0,0,1
"((F(a)) & (X(X(F(b))))) R (a)","rabinizer4","ok",0,0.529152,5,9,18,2,5,0,0,0
"((F(a)) & (X(X(F(b))))) R (a)","ltl2tgba-DG","ok",0,0.0066137,5,9,18,1,5,0,0,0
"((F(a)) & (X(X(F(b))))) R (a)","delag","ok",0,0.485735,5,18,18,2,5,0,0,0
"((F(a)) & (X(X(F(b))))) R (a)","ltl3tela-D1","ok",0,0.00756283,5,9,18,1,5,0,0,0
"X((a) | (F((b) R (c))))","rabinizer4","ok",0,0.485857,4,7,32,1,4,0,0,1
"X((a) | (F((b) R (c))))","ltl2tgba-DG","ok",0,0.0268021,5,11,40,2,4,0,0,1
"X((a) | (F((b) R (c))))","delag","ok",0,0.434968,4,32,32,2,4,0,0,1
"X((a) | (F((b) R (c))))","ltl3tela-D1","ok",0,0.0320225,4,7,32,1,4,0,0,1
"X((((F(a)) & (X(G(!(b))))) | ((G(!(a))) & (X(F(b))))) R (!(a)))","rabinizer4","ok",0,0.672699,4,5,11,3,4,0,0,0
"X((((F(a)) & (X(G(!(b))))) | ((G(!(a))) & (X(F(b))))) R (!(a)))","ltl2tgba-DG","ok",0,0.0243973,4,5,11,1,4,0,0,0
"X((((F(a)) & (X(G(!(b))))) | ((G(!(a))) & (X(F(b))))) R (!(a)))","delag","ok",0,0.778521,7,20,20,2,6,0,0,0
"X((((F(a)) & (X(G(!(b))))) | ((G(!(a))) & (X(F(b))))) R (!(a)))","ltl3tela-D1","ok",0,0.0382596,4,5,11,1,4,0,0,0
"F(G((a) | ((b) R (c))))","rabinizer4","ok",0,0.655109,2,8,16,5,1,0,0,1
"F(G((a) | ((b) R (c))))","ltl2tgba-DG","ok",0,0.00844018,2,6,16,1,1,0,0,1
"F(G((a) | ((b) R (c))))","delag","ok",0,0.606788,2,16,16,2,1,0,0,1
"F(G((a) | ((b) R (c))))","ltl3tela-D1","ok",0,0.0125515,2,6,16,1,1,0,0,1
"(X(F((a) & (X(X(F(b))))))) U (G(c))","rabinizer4","ok",0,0.591506,6,17,48,1,2,0,0,1
"(X(F((a) & (X(X(F(b))))))) U (G(c))","ltl2tgba-DG","ok",0,0.0143596,5,11,40,2,2,0,0,1
"(X(F((a) & (X(X(F(b))))))) U (G(c))","delag","ok",0,0.752,6,48,48,2,2,0,0,1
"(X(F((a) & (X(X(F(b))))))) U (G(c))","ltl3tela-D1","ok",0,0.0251985,5,11,40,2,2,0,0,1
"((F(!(a))) & (X(((!(b)) & (c)) | ((b) & (!(c)))))) | ((G(a)) & (X(((!(b)) & (!(c))) | ((b) & (c)))))","rabinizer4","ok",0,0.579198,6,10,38,2,6,0,0,0
"((F(!(a))) & (X(((!(b)) & (c)) | ((b) & (!(c)))))) | ((G(a)) & (X(((!(b)) & (!(c))) | ((b) & (c)))))","ltl2tgba-DG","ok",0,0.00738122,6,10,38,1,6,0,0,0
"((F(!(a))) & (X(((!(b)) & (c)) | ((b) & (!(c)))))) | ((G(a)) & (X(((!(b)) & (!(c))) | ((b) & (c)))))","delag","ok",0,0.537908,6,38,38,2,6,0,0,0
"((F(!(a))) & (X(((!(b)) & (c)) | ((b) & (!(c)))))) | ((G(a)) & (X(((!(b)) & (!(c))) | ((b) & (c)))))","ltl3tela-D1","ok",0,0.0520137,6,10,38,1,6,0,0,0
"X(((a) & (F(b))) | ((!(a)) & (G(!(b)))))","rabinizer4","ok",0,0.67575,5,8,17,2,5,0,0,0
"X(((a) & (F(b))) | ((!(a)) & (G(!(b)))))","ltl2tgba-DG","ok",0,0.00741008,5,8,17,1,5,0,0,0
"X(((a) & (F(b))) | ((!(a)) & (G(!(b)))))","delag","ok",0,0.658121,5,17,17,2,5,0,0,0
"X(((a) & (F(b))) | ((!(a)) & (G(!(b)))))","ltl3tela-D1","ok",0,0.00841088,5,8,17,1,5,0,0,0
"(!(a)) | (G(a))","rabinizer4","ok",0,0.481234,3,4,5,1,3,0,0,0
"(!(a)) | (G(a))","ltl2tgba-DG","ok",0,0.0090334,3,4,5,1,3,0,0,0
"(!(a)) | (G(a))","delag","ok",0,0.392303,3,5,5,1,3,0,0,0
"(!(a)) | (G(a))","ltl3tela-D1","ok",0,0.0148049,3,4,5,0,3,0,0,0
"(X(a)) M (G(b))","rabinizer4","ok",0,0.497489,3,4,6,1,3,0,0,0
"(X(a)) M (G(b))","ltl2tgba-DG","ok",0,0.00599451,3,4,6,1,3,0,0,0
"(X(a)) M (G(b))","delag","ok",0,0.434803,3,6,6,2,3,0,0,0
"(X(a)) M (G(b))","ltl3tela-D1","ok",0,0.0248387,3,4,6,1,3,0,0,0
"(X(a)) | (F((b) | (X((b) M (c)))))","rabinizer4","ok",0,0.471981,4,7,32,2,4,0,0,1
"(X(a)) | (F((b) | (X((b) M (c)))))","ltl2tgba-DG","ok",0,0.0064452,4,7,16,1,4,0,0,1
"(X(a)) | (F((b) | (X((b) M (c)))))","delag","ok",0,0.499201,4,32,32,1,4,0,0,1
"(X(a)) | (F((b) | (X((b) M (c)))))","ltl3tela-D1","ok",0,0.00826655,4,7,16,1,4,0,0,1
"(a) & ((b) U (X(G(c))))","rabinizer4","ok",0,0.483036,3,6,16,1,3,0,0,0
"(a) & ((b) U (X(G(c))))","ltl2tgba-DG","ok",0,0.00696138,3,6,16,2,3,0,0,0
"(a) & ((b) U (X(G(c))))","delag","ok",0,0.548917,3,16,16,3,3,0,0,0
"(a) & ((b) U (X(G(c))))","ltl3tela-D1","ok",0,0.00826105,3,6,16,2,3,0,0,0
"(a) M (F((b) | (G(c))))","rabinizer4","ok",0,0.454011,3,7,24,2,3,0,0,1
"(a) M (F((b) | (G(c))))","ltl2tgba-DG","ok",0,0.0082747,4,11,32,2,3,0,0,1
"(a) M (F((b) | (G(c))))","delag","ok",0,0.539772,3,24,24,2,3,0,0,1
"(a) M (F((b) | (G(c))))","ltl3tela-D1","ok",0,0.0114909,3,7,24,1,3,0,0,1
"(a) R (F(b))","rabinizer4","ok",0,0.458061,3,7,12,2,3,0,0,1
"(a) R (F(b))","ltl2tgba-DG","ok",0,0.00614359,3,7,12,1,3,0,0,1
"(a) R (F(b))","delag","ok",0,0.538652,3,12,12,2,3,0,0,1
"(a) R (F(b))","ltl3tela-D1","ok",0,0.0233617,3,7,12,1,3,0,0,1
"G(((a) & (G(F(a)))) M (b))","rabinizer4","ok",0,0.528673,1,2,2,2,1,0,0,0
"G(((a) & (G(F(a)))) M (b))","ltl2tgba-DG","ok",0,0.00715097,1,2,2,1,1,0,0,0
"G(((a) & (G(F(a)))) M (b))","delag","ok",0,0.515123,1,2,2,2,1,0,0,0
"G(((a) & (G(F(a)))) M (b))","ltl3tela-D1","ok",0,0.0385246,1,2,2,1,1,0,0,0
"((X(a)) M (((!(b)) & (F(c))) | ((b) & (G(!(c)))))) | (X(X((d) & (X((d) W (a))))))","rabinizer4","ok",0,0.753292,28,115,376,2,26,0,0,0
"((X(a)) M (((!(b)) & (F(c))) | ((b) & (G(!(c)))))) | (X(X((d) & (X((d) W (a))))))","ltl2tgba-DG","ok",0,0.00949242,22,79,297,1,20,0,0,0
"((X(a)) M (((!(b)) & (F(c))) | ((b) & (G(!(c)))))) | (X(X((d) & (X((d) W (a))))))","delag","ok",0,0.810689,31,419,419,3,25,0,0,0
"((X(a)) M (((!(b)) & (F(c))) | ((b) & (G(!(c)))))) | (X(X((d) & (X((d) W (a))))))","ltl3tela-D1","ok",0,0.0577128,22,79,297,1,20,0,0,0
"F((G(a)) | ((b) & (F(c))) | ((!(b)) & (G(!(c)))))","rabinizer4","ok",0,0.658745,5,20,40,5,4,0,0,1
"F((G(a)) | ((b) & (F(c))) | ((!(b)) & (G(!(c)))))","ltl2tgba-DG","ok",0,0.0156145,5,21,40,3,4,0,0,1
"F((G(a)) | ((b) & (F(c))) | ((!(b)) & (G(!(c)))))","delag","ok",0,0.699952,5,40,40,4,4,0,0,1
"F((G(a)) | ((b) & (F(c))) | ((!(b)) & (G(!(c)))))","ltl3tela-D1","ok",0,0.0229263,4,15,32,2,3,0,0,1
"((G(a)) | (G(F(b)))) M (X(F(a)))","rabinizer4","ok",0,0.47989,5,14,20,3,4,0,0,1
"((G(a)) | (G(F(b)))) M (X(F(a)))","ltl2tgba-DG","ok",0,0.00845255,6,16,24,4,5,0,0,1
"((G(a)) | (G(F(b)))) M (X(F(a)))","delag","ok",0,0.588399,5,20,20,4,4,0,0,1
"((G(a)) | (G(F(b)))) M (X(F(a)))","ltl3tela-D1","ok",0,0.0610113,5,13,20,3,4,0,0,1
"((a) R (F(b))) M ((c) & (X((c) W ((G(a)) & (F(G(b)))))))","rabinizer4","ok",0,0.667992,6,20,30,3,6,0,0,0
"((a) R (F(b))) M ((c) & (X((c) W ((G(a)) & (F(G(b)))))))","ltl2tgba-DG","ok",0,0.0100434,6,20,30,2,5,0,0,0
"((a) R (F(b))) M ((c) & (X((c) W ((G(a)) & (F(G(b)))))))","delag","ok",0,0.774223,6,30,30,4,6,0,0,0
"((a) R (F(b))) M ((c) & (X((c) W ((G(a)) & (F(G(b)))))))","ltl3tela-D1","ok",0,0.11123,6,20,30,2,5,0,0,0
"(a) W (((b) & (F(G(!(a)))) & ((!(c)) M (!(d)))) | ((!(b)) & ((G(F(a))) | ((c) W (d)))))","rabinizer4","ok",0,0.716023,18,91,276,4,14,0,0,0
"(a) W (((b) & (F(G(!(a)))) & ((!(c)) M (!(d)))) | ((!(b)) & ((G(F(a))) | ((c) W (d)))))","ltl2tgba-DG","ok",0,0.0365166,17,88,260,4,12,0,0,0
"(a) W (((b) & (F(G(!(a)))) & ((!(c)) M (!(d)))) | ((!(b)) & ((G(F(a))) | ((c) W (d)))))","delag","ok",0,0.967143,19,292,292,4,14,0,0,0
"(a) W (((b) & (F(G(!(a)))) & ((!(c)) M (!(d)))) | ((!(b)) & ((G(F(a))) | ((c) W (d)))))","ltl3tela-D1","ok",0,0.0822338,15,64,240,3,10,0,0,1
"F(((a) & (G(F(b)))) | ((!(a)) & (F(G(!(b))))))","rabinizer4","ok",0,0.618834,4,10,16,3,4,0,0,1
"F(((a) & (G(F(b)))) | ((!(a)) & (F(G(!(b))))))","ltl2tgba-DG","ok",0,0.00935417,7,22,28,4,5,0,0,1
"F(((a) & (G(F(b)))) | ((!(a)) & (F(G(!(b))))))","delag","ok",0,0.514661,4,16,16,2,4,0,0,1
"F(((a) & (G(F(b)))) | ((!(a)) & (F(G(!(b))))))","ltl3tela-D1","ok",0,0.0505085,4,9,16,3,4,0,0,1
"X(G((a) & (X(X(G(((a) & (b)) | ((!(a)) & (!(b)))))))))","rabinizer4","ok",0,0.754376,4,4,9,1,4,0,0,0
"X(G((a) & (X(X(G(((a) & (b)) | ((!(a)) & (!(b)))))))))","ltl2tgba-DG","ok",0,0.0243009,4,4,9,1,4,0,0,0
"X(G((a) & (X(X(G(((a) & (b)) | ((!(a)) & (!(b)))))))))","delag","ok",0,0.648458,4,9,9,1,4,0,0,0
"X(G((a) & (X(X(G(((a) & (b)) | ((!(a)) & (!(b)))))))))","ltl3tela-D1","ok",0,0.0267589,4,4,9,0,4,0,0,0
"(((a) & (X(!(b)))) | ((!(a)) & (X(b)))) W ((c) U ((d) W (a)))","rabinizer4","ok",0,0.738509,7,29,95,3,5,0,0,0
"(((a) & (X(!(b)))) | ((!(a)) & (X(b)))) W ((c) U ((d) W (a)))","ltl2tgba-DG","ok",0,0.0326292,10,46,138,2,6,0,0,0
"(((a) & (X(!(b)))) | ((!(a)) & (X(b)))) W ((c) U ((d) W (a)))","delag","ok",0,0.838588,10,132,132,2,7,0,0,0
"(((a) & (X(!(b)))) | ((!(a)) & (X(b)))) W ((c) U ((d) W (a)))","ltl3tela-D1","ok",0,0.0347065,8,32,128,1,6,0,0,1
"F((a) | (X(F(b))))","rabinizer4","ok",0,0.453687,3,5,12,2,3,0,0,1
"F((a) | (X(F(b))))","ltl2tgba-DG","ok",0,0.0210161,3,5,12,1,3,0,0,1
"F((a) | (X(F(b))))","delag","ok",0,0.433783,3,12,12,1,3,0,0,1
"F((a) | (X(F(b))))","ltl3tela-D1","ok",0,0.00579208,3,5,12,1,3,0,0,1
"((!(a)) & ((!(b)) U (!(c))) & (((c) & (F(b)) & (G(F(!(a))))) | ((F(G(a))) & ((!(c)) | (G(!(b))))))) | (((a) | ((b) R (c))) & (((c) & (F(b)) & (F(G(a)))) | ((G(F(!(a)))) & ((!(c)) | (G(!(b)))))))","rabinizer4","ok",0,0.641955,6,19,48,2,6,0,0,1
"((!(a)) & ((!(b)) U (!(c))) & (((c) & (F(b)) & (G(F(!(a))))) | ((F(G(a))) & ((!(c)) | (G(!(b))))))) | (((a) | ((b) R (c))) & (((c) & (F(b)) & (F(G(a)))) | ((G(F(!(a)))) & ((!(c)) | (G(!(b)))))))","ltl2tgba-DG","ok",0,0.0140743,8,28,64,2,6,0,0,1
"((!(a)) & ((!(b)) U (!(c))) & (((c) & (F(b)) & (G(F(!(a))))) | ((F(G(a))) & ((!(c)) | (G(!(b))))))) | (((a) | ((b) R (c))) & (((c) & (F(b)) & (F(G(a)))) | ((G(F(!(a)))) & ((!(c)) | (G(!(b)))))))","delag","ok",0,0.533621,8,64,64,8,8,0,0,1
"((!(a)) & ((!(b)) U (!(c))) & (((c) & (F(b)) & (G(F(!(a))))) | ((F(G(a))) & ((!(c)) | (G(!(b))))))) | (((a) | ((b) R (c))) & (((c) & (F(b)) & (F(G(a)))) | ((G(F(!(a)))) & ((!(c)) | (G(!(b)))))))","ltl3tela-D1","ok",0,0.0572326,8,28,64,2,6,0,0,1
"F(((a) & (((((b) & (G(c))) | ((!(b)) & (F(!(c))))) & ((c) | (X((c) R (b))))) | ((!(c)) & (((b) & (F(!(c)))) | ((!(b)) & (G(c)))) & (X((!(c)) U (!(b))))))) | ((!(a)) & ((((c) | (X((c) R (b)))) & (((b) & (F(!(c)))) | ((!(b)) & (G(c))))) | ((!(c)) & (((b) & (G(c))) | ((!(b)) & (F(!(c))))) & (X((!(c)) U (!(b))))))))","rabinizer4","ok",0,0.714511,8,30,64,5,6,0,0,1
"F(((a) & (((((b) & (G(c))) | ((!(b)) & (F(!(c))))) & ((c) | (X((c) R (b))))) | ((!(c)) & (((b) & (F(!(c)))) | ((!(b)) & (G(c)))) & (X((!(c)) U (!(b))))))) | ((!(a)) & ((((c) | (X((c) R (b)))) & (((b) & (F(!(c)))) | ((!(b)) & (G(c))))) | ((!(c)) & (((b) & (G(c))) | ((!(b)) & (F(!(c))))) & (X((!(c)) U (!(b))))))))","ltl2tgba-DG","ok",0,0.0111952,8,28,64,2,6,0,0,1
"F(((a) & (((((b) & (G(c))) | ((!(b)) & (F(!(c))))) & ((c) | (X((c) R (b))))) | ((!(c)) & (((b) & (F(!(c)))) | ((!(b)) & (G(c)))) & (X((!(c)) U (!(b))))))) | ((!(a)) & ((((c) | (X((c) R (b)))) & (((b) & (F(!(c)))) | ((!(b)) & (G(c))))) | ((!(c)) & (((b) & (G(c))) | ((!(b)) & (F(!(c))))) & (X((!(c)) U (!(b))))))))","delag","ok",0,0.927633,50,400,400,8,34,0,0,1
"F(((a) & (((((b) & (G(c))) | ((!(b)) & (F(!(c))))) & ((c) | (X((c) R (b))))) | ((!(c)) & (((b) & (F(!(c)))) | ((!(b)) & (G(c)))) & (X((!(c)) U (!(b))))))) | ((!(a)) & ((((c) | (X((c) R (b)))) & (((b) & (F(!(c)))) | ((!(b)) & (G(c))))) | ((!(c)) & (((b) & (G(c))) | ((!(b)) & (F(!(c))))) & (X((!(c)) U (!(b))))))))","ltl3tela-D1","ok",0,0.131539,6,21,48,2,4,0,0,1
"(G(a)) | ((F(b)) & (X(c)))","rabinizer4","ok",0,0.452571,9,20,56,2,9,0,0,0
"(G(a)) | ((F(b)) & (X(c)))","ltl2tgba-DG","ok",0,0.00645059,9,20,56,1,9,0,0,0
"(G(a)) | ((F(b)) & (X(c)))","delag","ok",0,0.434344,9,56,56,2,9,0,0,0
"(G(a)) | ((F(b)) & (X(c)))","ltl3tela-D1","ok",0,0.00889267,9,20,56,1,9,0,0,0
"G((F(a)) | ((b) & (X(!(b)))) | ((!(b)) & (X(b))))","rabinizer4","ok",0,0.645707,5,15,20,2,1,0,0,1
"G((F(a)) | ((b) & (X(!(b)))) | ((!(b)) & (X(b))))","ltl2tgba-DG","ok",0,0.00812577,6,17,24,1,1,0,0,1
"G((F(a)) | ((b) & (X(!(b)))) | ((!(b)) & (X(b))))","delag","ok",0,0.696921,8,32,32,4,1,0,0,1
"G((F(a)) | ((b) & (X(!(b)))) | ((!(b)) & (X(b))))","ltl3tela-D1","ok",0,0.0473014,4,11,16,2,1,0,0,1
"X(((G(a)) & (F(G(b)))) | ((F(!(a))) & (G(F(!(b))))))","rabinizer4","ok",0,0.628935,3,6,12,2,3,0,0,1
"X(((G(a)) & (F(G(b)))) | ((F(!(a))) & (G(F(!(b))))))","ltl2tgba-DG","ok",0,0.0149428,4,9,16,2,3,0,0,1
"X(((G(a)) & (F(G(b)))) | ((F(!(a))) & (G(F(!(b))))))","delag","ok",0,0.72169,3,12,12,2,3,0,0,1
"X(((G(a)) & (F(G(b)))) | ((F(!(a))) & (G(F(!(b))))))","ltl3tela-D1","ok",0,0.0596022,4,8,16,2,3,0,0,1
"X(((a) & ((F(b)) R (c))) | ((!(a)) & ((G(!(b))) U (!(c)))))","rabinizer4","ok",0,0.64002,7,13,45,2,7,0,0,0
"X(((a) & ((F(b)) R (c))) | ((!(a)) & ((G(!(b))) U (!(c)))))","ltl2tgba-DG","ok",0,0.00821715,7,13,45,1,7,0,0,0
"X(((a) & ((F(b)) R (c))) | ((!(a)) & ((G(!(b))) U (!(c)))))","delag","ok",0,0.68717,7,45,45,2,7,0,0,0
"X(((a) & ((F(b)) R (c))) | ((!(a)) & ((G(!(b))) U (!(c)))))","ltl3tela-D1","ok",0,0.0161702,7,13,45,1,7,0,0,0
"(a) | ((b) & (F((!(c)) | (X((!(c)) R (d)))))) | ((!(b)) & (G((c) & (X((c) U (!(d)))))))","rabinizer4","ok",0,0.682428,4,9,54,3,4,0,0,0
"(a) | ((b) & (F((!(c)) | (X((!(c)) R (d)))))) | ((!(b)) & (G((c) & (X((c) U (!(d)))))))","ltl2tgba-DG","ok",0,0.0206644,4,9,54,2,4,0,0,0
"(a) | ((b) & (F((!(c)) | (X((!(c)) R (d)))))) | ((!(b)) & (G((c) & (X((c) U (!(d)))))))","delag","ok",0,0.547011,4,54,54,6,4,0,0,0
"(a) | ((b) & (F((!(c)) | (X((!(c)) R (d)))))) | ((!(b)) & (G((c) & (X((c) U (!(d)))))))","ltl3tela-D1","ok",0,0.0174052,4,9,54,2,4,0,0,0
"X(F((a) | ((((!(b)) & (!(c))) | ((b) & (c))) M (F((c) & (F(d)))))))","rabinizer4","ok",0,0.627669,5,11,80,2,5,0,0,1
"X(F((a) | ((((!(b)) & (!(c))) | ((b) & (c))) M (F((c) & (F(d)))))))","ltl2tgba-DG","ok",0,0.0100722,5,11,80,1,5,0,0,1
"X(F((a) | ((((!(b)) & (!(c))) | ((b) & (c))) M (F((c) & (F(d)))))))","delag","ok",0,0.555408,5,80,80,1,5,0,0,1
"X(F((a) | ((((!(b)) & (!(c))) | ((b) & (c))) M (F((c) & (F(d)))))))","ltl3tela-D1","ok",0,0.0497192,5,11,80,1,5,0,0,1
