"formula","tool","exit_status","exit_code","time","states","edges","transitions","acc","scc","nondet_states","nondet_aut","complete_aut"
"((a) | (X(!(b)))) W ((b) | (X((b) M (a))))","ltl3tela-D1","ok",0,0.00996688,3,7,11,0,2,0,0,0
"((a) | (X(!(b)))) W ((b) | (X((b) M (a))))","delag","ok",0,0.743756,3,7,11,1,2,0,0,0
"((a) | (X(!(b)))) W ((b) | (X((b) M (a))))","rabinizer4","ok",0,0.677708,3,7,11,1,2,0,0,0
"G((a) & (X((a) W (X(G(b))))))","ltl2tgba-DG","ok",0,0.0079528,1,1,1,1,1,0,0,0
"G((a) & (X((a) W (X(G(b))))))","ltl3tela-D1","ok",0,0.00786956,1,1,1,0,1,0,0,0
"G((a) & (X((a) W (X(G(b))))))","delag","ok",0,0.64594,1,1,1,1,1,0,0,0
"G((a) & (X((a) W (X(G(b))))))","rabinizer4","ok",0,0.626922,1,1,1,1,1,0,0,0
"X((G(F(a))) R (b))","ltl2tgba-DG","ok",0,0.00750461,4,6,14,2,4,0,0,0
"X((G(F(a))) R (b))","ltl3tela-D1","ok",0,0.00979728,4,6,14,1,4,0,0,0
"X((G(F(a))) R (b))","delag","ok",0,0.636067,4,6,14,1,4,0,0,0
"X((G(F(a))) R (b))","rabinizer4","ok",0,0.593545,4,6,14,1,4,0,0,0
"(G(a)) & ((((b) U (G(a))) & ((((c) & (X(d))) | ((!(c)) & (X(!(d))))) R (F(!(c))))) | (((!(b)) R (F(!(a)))) & ((((c) & (X(!(d)))) | ((!(c)) & (X(d)))) U (G(c)))))","ltl2tgba-DG","ok",0,0.0144097,5,12,20,1,4,0,0,0
"(G(a)) & ((((b) U (G(a))) & ((((c) & (X(d))) | ((!(c)) & (X(!(d))))) R (F(!(c))))) | (((!(b)) R (F(!(a)))) & ((((c) & (X(!(d)))) | ((!(c)) & (X(d)))) U (G(c)))))","ltl3tela-D1","ok",0,0.101872,5,12,20,1,4,0,0,0
"(G(a)) & ((((b) U (G(a))) & ((((c) & (X(d))) | ((!(c)) & (X(!(d))))) R (F(!(c))))) | (((!(b)) R (F(!(a)))) & ((((c) & (X(!(d)))) | ((!(c)) & (X(d)))) U (G(c)))))","delag","ok",0,0.971649,9,34,72,1,7,0,0,0
"(G(a)) & ((((b) U (G(a))) & ((((c) & (X(d))) | ((!(c)) & (X(!(d))))) R (F(!(c))))) | (((!(b)) R (F(!(a)))) & ((((c) & (X(!(d)))) | ((!(c)) & (X(d)))) U (G(c)))))","rabinizer4","ok",0,0.817796,8,29,64,2,6,0,0,0
"((a) M ((b) R (X(a)))) M (X(X(c)))","ltl2tgba-DG","ok",0,0.0100301,12,27,68,2,8,0,0,0
"((a) M ((b) R (X(a)))) M (X(X(c)))","ltl3tela-D1","ok",0,0.0605879,12,27,68,2,8,0,0,0
"((a) M ((b) R (X(a)))) M (X(X(c)))","delag","ok",0,0.806658,12,27,68,2,8,0,0,0
"((a) M ((b) R (X(a)))) M (X(X(c)))","rabinizer4","ok",0,0.708805,12,27,68,1,8,0,0,0
"G(F((((a) | (!(b))) M (b)) & ((c) | (X((c) R (d))))))","ltl2tgba-DG","ok",0,0.00997517,3,14,48,3,1,0,0,1
"G(F((((a) | (!(b))) M (b)) & ((c) | (X((c) R (d))))))","ltl3tela-D1","ok",0,0.0329997,3,14,48,3,1,0,0,1
"G(F((((a) | (!(b))) M (b)) & ((c) | (X((c) R (d))))))","delag","ok",0,0.909879,3,22,48,3,1,0,0,1
"G(F((((a) | (!(b))) M (b)) & ((c) | (X((c) R (d))))))","rabinizer4","ok",0,0.935518,6,54,96,5,1,0,0,1
"(((a) & (G(!(b)))) | ((!(a)) & (F(b)))) & (F((c) R (!(b))))","ltl2tgba-DG","ok",0,0.00820066,8,20,54,2,7,0,0,0
"(((a) & (G(!(b)))) | ((!(a)) & (F(b)))) & (F((c) R (!(b))))","ltl3tela-D1","ok",0,0.01327,6,14,42,1,6,0,0,0
"(((a) & (G(!(b)))) | ((!(a)) & (F(b)))) & (F((c) R (!(b))))","delag","ok",0,0.650432,7,17,46,4,7,0,0,0
"(((a) & (G(!(b)))) | ((!(a)) & (F(b)))) & (F((c) R (!(b))))","rabinizer4","ok",0,0.730257,6,14,42,2,6,0,0,0
"(X(a)) & ((b) R (c))","ltl2tgba-DG","ok",0,0.00640385,5,8,22,1,5,0,0,0
"(X(a)) & ((b) R (c))","ltl3tela-D1","ok",0,0.00560938,5,8,22,0,5,0,0,0
"(X(a)) & ((b) R (c))","delag","ok",0,0.512275,5,8,22,1,5,0,0,0
"(X(a)) & ((b) R (c))","rabinizer4","ok",0,0.53305,5,8,22,1,5,0,0,0
"((G(b)) | (G(a))) M (X(a))","ltl2tgba-DG","ok",0,0.00800417,5,10,13,1,3,0,0,0
"((G(b)) | (G(a))) M (X(a))","ltl3tela-D1","ok",0,0.0188695,5,10,13,1,3,0,0,0
"((G(b)) | (G(a))) M (X(a))","delag","ok",0,0.688804,5,10,13,1,3,0,0,0
"((G(b)) | (G(a))) M (X(a))","rabinizer4","ok",0,0.58724,5,10,13,1,3,0,0,0
"(F(G(a))) | ((G(a)) R (b))","ltl2tgba-DG","ok",0,0.00683098,4,11,16,1,3,0,0,1
"(F(G(a))) | ((G(a)) R (b))","ltl3tela-D1","ok",0,0.00963413,2,4,8,1,2,0,0,1
"(F(G(a))) | ((G(a)) R (b))","delag","ok",0,0.507523,4,11,16,1,3,0,0,1
"(F(G(a))) | ((G(a)) R (b))","rabinizer4","ok",0,0.552823,2,5,8,2,2,0,0,1
"X(F((a) R (b)))","ltl2tgba-DG","ok",0,0.00778847,4,8,16,2,3,0,0,1
"X(F((a) R (b)))","ltl3tela-D1","ok",0,0.00759463,3,5,12,1,3,0,0,1
"X(F((a) R (b)))","delag","ok",0,0.517909,3,5,12,2,3,0,0,1
"X(F((a) R (b)))","rabinizer4","ok",0,0.574087,3,5,12,1,3,0,0,1
"F(((F(!(b))) & (F(a))) | (G((!(a)) & (b))))","ltl2tgba-DG","ok",0,0.00853826,4,11,16,1,4,0,0,1
"F(((F(!(b))) & (F(a))) | (G((!(a)) & (b))))","ltl3tela-D1","ok",0,0.0140585,4,11,16,1,4,0,0,1
"F(((F(!(b))) & (F(a))) | (G((!(a)) & (b))))","delag","ok",0,0.635377,4,11,16,3,4,0,0,1
"F(((F(!(b))) & (F(a))) | (G((!(a)) & (b))))","rabinizer4","ok",0,0.814283,4,11,16,3,4,0,0,1
"(G(a)) | (G(F(b)))","ltl2tgba-DG","ok",0,0.00687994,2,4,8,1,2,0,0,1
"(G(a)) | (G(F(b)))","ltl3tela-D1","ok",0,0.00755053,2,4,8,1,2,0,0,1
"(G(a)) | (G(F(b)))","delag","ok",0,0.514275,2,4,8,1,2,0,0,1
"(G(a)) | (G(F(b)))","rabinizer4","ok",0,0.523669,2,4,8,1,2,0,0,1
"((F(a)) W (b)) R ((c) M (a))","ltl2tgba-DG","ok",0,0.00874728,6,16,40,1,5,0,0,0
"((F(a)) W (b)) R ((c) M (a))","ltl3tela-D1","ok",0,0.0221313,6,16,40,1,5,0,0,0
"((F(a)) W (b)) R ((c) M (a))","delag","ok",0,0.737285,8,22,56,2,7,0,0,0
"((F(a)) W (b)) R ((c) M (a))","rabinizer4","ok",0,0.615879,6,16,40,1,5,0,0,0
"((a) | (b)) M (X((b) | (c)))","ltl2tgba-DG","ok",0,0.00640379,4,6,28,1,4,0,0,0
"((a) | (b)) M (X((b) | (c)))","ltl3tela-D1","ok",0,0.00749469,4,6,28,1,4,0,0,0
"((a) | (b)) M (X((b) | (c)))","delag","ok",0,0.493172,4,6,28,1,4,0,0,0
"((a) | (b)) M (X((b) | (c)))","rabinizer4","ok",0,0.544116,4,6,28,1,4,0,0,0
"(((!(a)) | (G(b))) & (X((!(b)) & ((!(a)) R (X(F(!(c)))))))) | ((a) & (F(!(b))) & (X((b) | ((a) U (X(G(c)))))))","ltl2tgba-DG","ok",0,0.0117943,10,23,72,2,10,0,0,0
"(((!(a)) | (G(b))) & (X((!(b)) & ((!(a)) R (X(F(!(c)))))))) | ((a) & (F(!(b))) & (X((b) | ((a) U (X(G(c)))))))","ltl3tela-D1","ok",0,0.035715,10,23,72,2,10,0,0,0
"(((!(a)) | (G(b))) & (X((!(b)) & ((!(a)) R (X(F(!(c)))))))) | ((a) & (F(!(b))) & (X((b) | ((a) U (X(G(c)))))))","delag","ok",0,1.04135,11,24,80,5,11,0,0,0
"(((!(a)) | (G(b))) & (X((!(b)) & ((!(a)) R (X(F(!(c)))))))) | ((a) & (F(!(b))) & (X((b) | ((a) U (X(G(c)))))))","rabinizer4","ok",0,0.990782,10,23,72,2,10,0,0,0
"(a) W (F(b))","ltl2tgba-DG","ok",0,0.00860391,3,6,12,1,3,0,0,1
"(a) W (F(b))","ltl3tela-D1","ok",0,0.00904314,3,6,12,1,3,0,0,1
"(a) W (F(b))","delag","ok",0,0.55447,3,6,12,1,3,0,0,1
"(a) W (F(b))","rabinizer4","ok",0,0.594306,3,6,12,1,3,0,0,1
"(a) | ((b) & (G(c)) & (F(d)))","ltl2tgba-DG","ok",0,0.00760146,4,7,42,1,4,0,0,0
"(a) | ((b) & (G(c)) & (F(d)))","ltl3tela-D1","ok",0,0.00885625,4,7,42,1,4,0,0,0
"(a) | ((b) & (G(c)) & (F(d)))","delag","ok",0,0.565766,4,7,42,1,4,0,0,0
"(a) | ((b) & (G(c)) & (F(d)))","rabinizer4","ok",0,0.594405,4,7,42,1,4,0,0,0
"X((F(a)) R (X(b)))","ltl2tgba-DG","ok",0,0.00763461,7,12,24,1,7,0,0,0
"X((F(a)) R (X(b)))","ltl3tela-D1","ok",0,0.010472,7,12,24,1,7,0,0,0
"X((F(a)) R (X(b)))","delag","ok",0,0.707775,7,12,24,1,7,0,0,0
"X((F(a)) R (X(b)))","rabinizer4","ok",0,0.566988,7,12,24,1,7,0,0,0
"((G(a)) & (((a) & (X(!(b)))) | ((!(a)) & (X(b))))) | ((F(!(a))) & (((!(a)) & (X(!(b)))) | ((a) & (X(b)))))","ltl2tgba-DG","ok",0,0.00773532,6,10,19,1,6,0,0,0
"((G(a)) & (((a) & (X(!(b)))) | ((!(a)) & (X(b))))) | ((F(!(a))) & (((!(a)) & (X(!(b)))) | ((a) & (X(b)))))","ltl3tela-D1","ok",0,0.0165104,6,10,19,1,6,0,0,0
"((G(a)) & (((a) & (X(!(b)))) | ((!(a)) & (X(b))))) | ((F(!(a))) & (((!(a)) & (X(!(b)))) | ((a) & (X(b)))))","delag","ok",0,0.704712,6,10,19,1,6,0,0,0
"((G(a)) & (((a) & (X(!(b)))) | ((!(a)) & (X(b))))) | ((F(!(a))) & (((!(a)) & (X(!(b)))) | ((a) & (X(b)))))","rabinizer4","ok",0,0.689338,6,10,19,1,6,0,0,0
"(F(b)) & (G(a))","ltl2tgba-DG","ok",0,0.00830062,2,3,4,1,2,0,0,0
"(F(b)) & (G(a))","ltl3tela-D1","ok",0,0.00701105,2,3,4,1,2,0,0,0
"(F(b)) & (G(a))","delag","ok",0,0.510345,2,3,4,1,2,0,0,0
"(F(b)) & (G(a))","rabinizer4","ok",0,0.565968,2,3,4,1,2,0,0,0
"(F(!(a))) W ((!(b)) | ((c) M ((a) M (b))))","ltl2tgba-DG","ok",0,0.0110691,5,14,40,2,4,0,0,1
"(F(!(a))) W ((!(b)) | ((c) M ((a) M (b))))","ltl3tela-D1","ok",0,0.0242207,4,10,32,2,3,0,0,1
"(F(!(a))) W ((!(b)) | ((c) M ((a) M (b))))","delag","ok",0,0.786228,5,14,40,1,4,0,0,1
"(F(!(a))) W ((!(b)) | ((c) M ((a) M (b))))","rabinizer4","ok",0,0.831713,5,14,40,1,4,0,0,1
"((!(a)) & (X(X(X(G((!(b)) & (F(c)))))))) | ((F(G(!(c)))) & ((a) | (X(X(X(F(b)))))))","ltl2tgba-DG","ok",0,0.012559,6,13,48,2,5,0,0,1
"((!(a)) & (X(X(X(G((!(b)) & (F(c)))))))) | ((F(G(!(c)))) & ((a) | (X(X(X(F(b)))))))","ltl3tela-D1","ok",0,0.0272454,5,9,40,2,5,0,0,1
"((!(a)) & (X(X(X(G((!(b)) & (F(c)))))))) | ((F(G(!(c)))) & ((a) | (X(X(X(F(b)))))))","delag","ok",0,0.677926,5,9,40,3,5,0,0,1
"((!(a)) & (X(X(X(G((!(b)) & (F(c)))))))) | ((F(G(!(c)))) & ((a) | (X(X(X(F(b)))))))","rabinizer4","ok",0,0.862938,5,9,40,2,5,0,0,1
"((a) & (F((!(b)) | (G(!(c)))))) | ((!(a)) & (G((b) & (F(c)))))","ltl2tgba-DG","ok",0,0.0108063,5,13,34,2,4,0,0,0
"((a) & (F((!(b)) | (G(!(c)))))) | ((!(a)) & (G((b) & (F(c)))))","ltl3tela-D1","ok",0,0.0175948,4,9,26,2,4,0,0,0
"((a) & (F((!(b)) | (G(!(c)))))) | ((!(a)) & (G((b) & (F(c)))))","delag","ok",0,0.67374,4,9,26,5,4,0,0,0
"((a) & (F((!(b)) | (G(!(c)))))) | ((!(a)) & (G((b) & (F(c)))))","rabinizer4","ok",0,0.727465,4,9,26,2,4,0,0,0
"X(G((a) | (X(X(G(b))))))","ltl2tgba-DG","ok",0,0.00820949,4,5,14,1,4,0,0,0
"X(G((a) | (X(X(G(b))))))","ltl3tela-D1","ok",0,0.00795999,4,5,14,0,4,0,0,0
"X(G((a) | (X(X(G(b))))))","delag","ok",0,0.673286,4,5,14,1,4,0,0,0
"X(G((a) | (X(X(G(b))))))","rabinizer4","ok",0,0.842187,4,5,14,1,4,0,0,0
"(a) R (b)","ltl2tgba-DG","ok",0,0.00619816,2,3,6,1,2,0,0,0
"(a) R (b)","ltl3tela-D1","ok",0,0.00417076,2,3,6,0,2,0,0,0
"(a) R (b)","delag","ok",0,0.462239,2,3,6,1,2,0,0,0
"(a) R (b)","rabinizer4","ok",0,0.545715,2,3,6,1,2,0,0,0
"G((a) M (F(G(b))))","ltl2tgba-DG","ok",0,0.00779872,2,5,8,2,1,0,0,1
"G((a) M (F(G(b))))","ltl3tela-D1","ok",0,0.0100872,1,4,4,2,1,0,0,1
"G((a) M (F(G(b))))","delag","ok",0,0.495606,1,4,4,2,1,0,0,1
"G((a) M (F(G(b))))","rabinizer4","ok",0,0.585484,1,3,4,2,1,0,0,1
"((F(a)) & ((b) M (G(c)))) | ((G(!(a))) & ((!(b)) W (F(!(c)))))","ltl2tgba-DG","ok",0,0.00944544,5,12,24,1,5,0,0,0
"((F(a)) & ((b) M (G(c)))) | ((G(!(a))) & ((!(b)) W (F(!(c)))))","ltl3tela-D1","ok",0,0.0221967,5,12,24,1,5,0,0,0
"((F(a)) & ((b) M (G(c)))) | ((G(!(a))) & ((!(b)) W (F(!(c)))))","delag","ok",0,0.674928,5,12,24,1,5,0,0,0
"((F(a)) & ((b) M (G(c)))) | ((G(!(a))) & ((!(b)) W (F(!(c)))))","rabinizer4","ok",0,0.796998,5,12,24,1,5,0,0,0
"(a) M ((b) R (F(c)))","ltl2tgba-DG","ok",0,0.00790821,4,11,32,1,4,0,0,1
"(a) M ((b) R (F(c)))","ltl3tela-D1","ok",0,0.0185681,4,11,32,1,4,0,0,1
"(a) M ((b) R (F(c)))","delag","ok",0,0.746114,4,11,32,1,4,0,0,1
"(a) M ((b) R (F(c)))","rabinizer4","ok",0,0.603382,4,11,32,1,4,0,0,1
"(X(a)) & ((G(b)) U (X(c)))","ltl2tgba-DG","ok",0,0.00800004,6,9,29,1,6,0,0,0
"(X(a)) & ((G(b)) U (X(c)))","ltl3tela-D1","ok",0,0.0107055,6,9,29,1,6,0,0,0
"(X(a)) & ((G(b)) U (X(c)))","delag","ok",0,0.549052,6,9,29,1,6,0,0,0
"(X(a)) & ((G(b)) U (X(c)))","rabinizer4","ok",0,0.632873,6,9,29,1,6,0,0,0
"X(F(((a) W (b)) & (F(G(((!(b)) & (!(c))) | ((b) & (c)))))))","ltl2tgba-DG","ok",0,0.0111873,4,13,32,3,3,0,0,1
"X(F(((a) W (b)) & (F(G(((!(b)) & (!(c))) | ((b) & (c)))))))","ltl3tela-D1","ok",0,0.0193091,3,7,24,2,3,0,0,1
"X(F(((a) W (b)) & (F(G(((!(b)) & (!(c))) | ((b) & (c)))))))","delag","ok",0,0.747634,3,8,24,3,3,0,0,1
"X(F(((a) W (b)) & (F(G(((!(b)) & (!(c))) | ((b) & (c)))))))","rabinizer4","ok",0,0.792401,3,6,24,3,3,0,0,1
"G(F((a) | (G(F((b) | ((a) M (!(b))))))))","ltl2tgba-DG","ok",0,0.00795062,1,2,4,1,1,0,0,1
"G(F((a) | (G(F((b) | ((a) M (!(b))))))))","ltl3tela-D1","ok",0,0.0128825,1,2,4,1,1,0,0,1
"G(F((a) | (G(F((b) | ((a) M (!(b))))))))","delag","ok",0,0.698631,1,4,4,3,1,0,0,1
"G(F((a) | (G(F((b) | ((a) M (!(b))))))))","rabinizer4","ok",0,0.865877,1,4,4,2,1,0,0,1
"(X(G(a))) & ((b) M (c))","ltl2tgba-DG","ok",0,0.00647889,3,5,10,1,3,0,0,0
"(X(G(a))) & ((b) M (c))","ltl3tela-D1","ok",0,0.00699713,3,5,10,1,3,0,0,0
"(X(G(a))) & ((b) M (c))","delag","ok",0,0.539057,3,5,10,1,3,0,0,0
"(X(G(a))) & ((b) M (c))","rabinizer4","ok",0,0.586388,3,5,10,1,3,0,0,0
"X(X(X(((a) & (((!(a)) & (b)) | ((a) & (!(b))))) | ((!(a)) & (((a) & (b)) | ((!(a)) & (!(b))))) | (F(G(a))))))","ltl2tgba-DG","ok",0,0.0085169,6,8,24,1,6,0,0,1
"X(X(X(((a) & (((!(a)) & (b)) | ((a) & (!(b))))) | ((!(a)) & (((a) & (b)) | ((!(a)) & (!(b))))) | (F(G(a))))))","ltl3tela-D1","ok",0,0.0166329,6,8,24,1,6,0,0,1
"X(X(X(((a) & (((!(a)) & (b)) | ((a) & (!(b))))) | ((!(a)) & (((a) & (b)) | ((!(a)) & (!(b))))) | (F(G(a))))))","delag","ok",0,0.866581,6,8,24,2,6,0,0,1
"X(X(X(((a) & (((!(a)) & (b)) | ((a) & (!(b))))) | ((!(a)) & (((a) & (b)) | ((!(a)) & (!(b))))) | (F(G(a))))))","rabinizer4","ok",0,0.905513,6,8,24,1,6,0,0,1
"((a) & (((b) & ((!(a)) | (F(G(!(c)))))) | ((a) & (!(b)) & (G(F(c)))))) | ((!(a)) & (((a) & (b) & (G(F(c)))) | ((!(b)) & ((!(a)) | (F(G(!(c))))))))","ltl2tgba-DG","ok",0,0.0112408,5,11,38,2,4,0,0,0
"((a) & (((b) & ((!(a)) | (F(G(!(c)))))) | ((a) & (!(b)) & (G(F(c)))))) | ((!(a)) & (((a) & (b) & (G(F(c)))) | ((!(b)) & ((!(a)) | (F(G(!(c))))))))","ltl3tela-D1","ok",0,0.0271397,4,8,30,2,4,0,0,0
"((a) & (((b) & ((!(a)) | (F(G(!(c)))))) | ((a) & (!(b)) & (G(F(c)))))) | ((!(a)) & (((a) & (b) & (G(F(c)))) | ((!(b)) & ((!(a)) | (F(G(!(c))))))))","delag","ok",0,0.724656,4,8,30,8,4,0,0,0
"((a) & (((b) & ((!(a)) | (F(G(!(c)))))) | ((a) & (!(b)) & (G(F(c)))))) | ((!(a)) & (((a) & (b) & (G(F(c)))) | ((!(b)) & ((!(a)) | (F(G(!(c))))))))","rabinizer4","ok",0,0.851375,4,8,30,2,4,0,0,0
"(((F(a)) R ((b) | (!(c)))) M (b)) U (G(c))","ltl2tgba-DG","ok",0,0.0104131,6,23,32,2,3,0,0,0
"(((F(a)) R ((b) | (!(c)))) M (b)) U (G(c))","ltl3tela-D1","ok",0,0.0361214,5,18,40,1,4,0,0,1
"(((F(a)) R ((b) | (!(c)))) M (b)) U (G(c))","delag","ok",0,0.902322,4,13,20,2,3,0,0,0
"(((F(a)) R ((b) | (!(c)))) M (b)) U (G(c))","rabinizer4","ok",0,0.932216,4,13,20,3,3,0,0,0
"(F(a)) W (b)","ltl2tgba-DG","ok",0,0.00906891,4,10,16,1,3,0,0,1
"(F(a)) W (b)","ltl3tela-D1","ok",0,0.00907181,4,10,16,1,3,0,0,1
"(F(a)) W (b)","delag","ok",0,0.853754,4,10,16,1,3,0,0,1
"(F(a)) W (b)","rabinizer4","ok",0,0.667677,4,10,16,1,3,0,0,1
"(a) & (b) & ((c) | (G(a)))","ltl2tgba-DG","ok",0,0.00655433,3,4,14,1,3,0,0,0
"(a) & (b) & ((c) | (G(a)))","ltl3tela-D1","ok",0,0.00613259,3,4,14,0,3,0,0,0
"(a) & (b) & ((c) | (G(a)))","delag","ok",0,0.518501,3,4,14,1,3,0,0,0
"(a) & (b) & ((c) | (G(a)))","rabinizer4","ok",0,0.603706,3,4,14,1,3,0,0,0
"(X(a)) & ((((a) & (b)) | ((!(a)) & (!(b)))) M (a))","ltl2tgba-DG","ok",0,0.00633261,4,6,10,1,4,0,0,0
"(X(a)) & ((((a) & (b)) | ((!(a)) & (!(b)))) M (a))","ltl3tela-D1","ok",0,0.00688776,4,6,10,1,4,0,0,0
"(X(a)) & ((((a) & (b)) | ((!(a)) & (!(b)))) M (a))","delag","ok",0,0.674713,4,6,10,1,4,0,0,0
"(X(a)) & ((((a) & (b)) | ((!(a)) & (!(b)))) M (a))","rabinizer4","ok",0,0.711993,4,6,10,1,4,0,0,0
"((a) & ((G(F(!(b)))) R (F(!(c))))) | ((!(a)) & ((F(G(b))) U (G(c))))","ltl2tgba-DG","ok",0,0.0107247,6,14,48,2,5,0,0,1
"((a) & ((G(F(!(b)))) R (F(!(c))))) | ((!(a)) & ((F(G(b))) U (G(c))))","ltl3tela-D1","ok",0,0.0315674,5,12,40,2,5,0,0,1
"((a) & ((G(F(!(b)))) R (F(!(c))))) | ((!(a)) & ((F(G(b))) U (G(c))))","delag","ok",0,0.6852,5,16,40,6,5,0,0,1
"((a) & ((G(F(!(b)))) R (F(!(c))))) | ((!(a)) & ((F(G(b))) U (G(c))))","rabinizer4","ok",0,0.872807,5,14,40,3,5,0,0,1
"((a) & (((b) W (c)) R (b))) W ((d) M (G(e)))","ltl2tgba-DG","ok",0,0.0101933,8,32,128,1,5,0,0,0
"((a) & (((b) W (c)) R (b))) W ((d) M (G(e)))","ltl3tela-D1","ok",0,0.0464704,8,32,128,1,5,0,0,0
"((a) & (((b) W (c)) R (b))) W ((d) M (G(e)))","delag","ok",0,1.115,8,32,128,1,5,0,0,0
"((a) & (((b) W (c)) R (b))) W ((d) M (G(e)))","rabinizer4","ok",0,0.944544,8,32,128,1,5,0,0,0
"((!(a)) | (G(F(b)))) U ((G(b)) | ((a) W (G(c))))","ltl2tgba-DG","ok",0,0.0152127,24,151,192,2,9,0,0,1
"((!(a)) | (G(F(b)))) U ((G(b)) | ((a) W (G(c))))","ltl3tela-D1","ok",0,0.0967364,14,67,112,3,8,0,0,1
"((!(a)) | (G(F(b)))) U ((G(b)) | ((a) W (G(c))))","delag","ok",0,1.0555,7,31,56,8,7,0,0,1
"((!(a)) | (G(F(b)))) U ((G(b)) | ((a) W (G(c))))","rabinizer4","ok",0,0.969718,7,31,56,6,7,0,0,1
"(X(F(a))) & ((b) U ((X(!(a))) | (G(!(b)))))","ltl2tgba-DG","ok",0,0.00821755,8,16,28,1,8,0,0,0
"(X(F(a))) & ((b) U ((X(!(a))) | (G(!(b)))))","ltl3tela-D1","ok",0,0.0128938,8,16,28,1,8,0,0,0
"(X(F(a))) & ((b) U ((X(!(a))) | (G(!(b)))))","delag","ok",0,0.94241,8,16,28,1,8,0,0,0
"(X(F(a))) & ((b) U ((X(!(a))) | (G(!(b)))))","rabinizer4","ok",0,0.888539,8,16,28,1,8,0,0,0
"((a) & ((b) U (c))) | ((!(a)) & ((!(b)) R (!(c))))","ltl2tgba-DG","ok",0,0.0076851,4,8,23,1,4,0,0,0
"((a) & ((b) U (c))) | ((!(a)) & ((!(b)) R (!(c))))","ltl3tela-D1","ok",0,0.00892256,4,8,23,1,4,0,0,0
"((a) & ((b) U (c))) | ((!(a)) & ((!(b)) R (!(c))))","delag","ok",0,0.559034,4,8,23,1,4,0,0,0
"((a) & ((b) U (c))) | ((!(a)) & ((!(b)) R (!(c))))","rabinizer4","ok",0,0.635147,4,8,23,1,4,0,0,0
"((a) | (F(!(b)))) & ((b) M (X(c)))","ltl2tgba-DG","ok",0,0.00710896,6,11,36,1,6,0,0,0
"((a) | (F(!(b)))) & ((b) M (X(c)))","ltl3tela-D1","ok",0,0.00893822,6,11,36,1,6,0,0,0
"((a) | (F(!(b)))) & ((b) M (X(c)))","delag","ok",0,0.509775,6,11,36,1,6,0,0,0
"((a) | (F(!(b)))) & ((b) M (X(c)))","rabinizer4","ok",0,0.560687,6,11,36,1,6,0,0,0
"((F(G(a))) & (((((a) & (b)) | ((!(a)) & (!(b)))) & (((!(b)) & (X(c))) | ((b) & (X(!(c)))))) | ((((!(a)) & (b)) | ((a) & (!(b)))) & (((!(b)) & (X(!(c)))) | ((b) & (X(c))))))) | ((G(F(!(a)))) & (((((a) & (b)) | ((!(a)) & (!(b)))) & (((!(b)) & (X(!(c)))) | ((b) & (X(c))))) | ((((!(a)) & (b)) | ((a) & (!(b)))) & (((!(b)) & (X(c))) | ((b) & (X(!(c))))))))","ltl2tgba-DG","ok",0,0.0106917,6,14,24,2,5,0,0,1
"((F(G(a))) & (((((a) & (b)) | ((!(a)) & (!(b)))) & (((!(b)) & (X(c))) | ((b) & (X(!(c)))))) | ((((!(a)) & (b)) | ((a) & (!(b)))) & (((!(b)) & (X(!(c)))) | ((b) & (X(c))))))) | ((G(F(!(a)))) & (((((a) & (b)) | ((!(a)) & (!(b)))) & (((!(b)) & (X(!(c)))) | ((b) & (X(c))))) | ((((!(a)) & (b)) | ((a) & (!(b)))) & (((!(b)) & (X(c))) | ((b) & (X(!(c))))))))","ltl3tela-D1","ok",0,0.0673184,5,10,20,2,5,0,0,1
"((F(G(a))) & (((((a) & (b)) | ((!(a)) & (!(b)))) & (((!(b)) & (X(c))) | ((b) & (X(!(c)))))) | ((((!(a)) & (b)) | ((a) & (!(b)))) & (((!(b)) & (X(!(c)))) | ((b) & (X(c))))))) | ((G(F(!(a)))) & (((((a) & (b)) | ((!(a)) & (!(b)))) & (((!(b)) & (X(!(c)))) | ((b) & (X(c))))) | ((((!(a)) & (b)) | ((a) & (!(b)))) & (((!(b)) & (X(c))) | ((b) & (X(!(c))))))))","delag","ok",0,0.812386,5,10,20,4,5,0,0,1
"((F(G(a))) & (((((a) & (b)) | ((!(a)) & (!(b)))) & (((!(b)) & (X(c))) | ((b) & (X(!(c)))))) | ((((!(a)) & (b)) | ((a) & (!(b)))) & (((!(b)) & (X(!(c)))) | ((b) & (X(c))))))) | ((G(F(!(a)))) & (((((a) & (b)) | ((!(a)) & (!(b)))) & (((!(b)) & (X(!(c)))) | ((b) & (X(c))))) | ((((!(a)) & (b)) | ((a) & (!(b)))) & (((!(b)) & (X(c))) | ((b) & (X(!(c))))))))","rabinizer4","ok",0,0.937014,5,10,20,2,5,0,0,1
"F(((F(a)) & (((a) & (!(b)) & (X((!(b)) U (!(c))))) | ((!(a)) & ((b) | (X((b) R (c))))))) | ((G(!(a))) & (((a) & ((b) | (X((b) R (c))))) | ((!(a)) & (!(b)) & (X((!(b)) U (!(c))))))))","ltl2tgba-DG","ok",0,0.0145318,10,39,80,2,6,0,0,1
"F(((F(a)) & (((a) & (!(b)) & (X((!(b)) U (!(c))))) | ((!(a)) & ((b) | (X((b) R (c))))))) | ((G(!(a))) & (((a) & ((b) | (X((b) R (c))))) | ((!(a)) & (!(b)) & (X((!(b)) U (!(c))))))))","ltl3tela-D1","ok",0,0.0574786,7,26,56,3,3,0,0,1
