"formula","tool","exit_status","exit_code","time","states","edges","transitions","acc","scc","nondet_states","nondet_aut","complete_aut"
"(G(F(p1))) & (G(F(p2)))","ltl2tgba-G","ok",0,0.00663224,1,4,4,2,1,0,0,1
"(G(F(p1))) & (G(F(p2)))","ltl2tgba","ok",0,0.00722337,1,4,4,2,1,0,0,1
"(G(F(p1))) & (G(F(p2)))","ltl3tela","ok",0,0.00914894,1,4,4,2,1,0,0,1
"(G(F(p1))) & (G(F(p2))) & (G(F(p3)))","ltl3ba","ok",0,0.0102622,1,8,8,3,1,0,0,1
"(G(F(p1))) & (G(F(p2))) & (G(F(p3)))","ltl2tgba-G","ok",0,0.00786278,1,8,8,3,1,0,0,1
"(G(F(p1))) & (G(F(p2))) & (G(F(p3)))","ltl2tgba","ok",0,0.00786062,1,8,8,3,1,0,0,1
"(G(F(p1))) & (G(F(p2))) & (G(F(p3)))","ltl3tela","ok",0,0.0154932,1,8,8,3,1,0,0,1
"(G(F(p1))) & (G(F(p2))) & (G(F(p3))) & (G(F(p4)))","ltl3ba","ok",0,0.00959439,1,16,16,4,1,0,0,1
"(G(F(p1))) & (G(F(p2))) & (G(F(p3))) & (G(F(p4)))","ltl2tgba-G","ok",0,0.00987212,1,16,16,4,1,0,0,1
"(G(F(p1))) & (G(F(p2))) & (G(F(p3))) & (G(F(p4)))","ltl2tgba","ok",0,0.00949259,1,16,16,4,1,0,0,1
"(G(F(p1))) & (G(F(p2))) & (G(F(p3))) & (G(F(p4)))","ltl3tela","ok",0,0.0425987,1,16,16,4,1,0,0,1
"(G(F(p1))) & (G(F(p2))) & (G(F(p3))) & (G(F(p4))) & (G(F(p5)))","ltl3ba","ok",0,0.0113391,1,32,32,5,1,0,0,1
"(G(F(p1))) & (G(F(p2))) & (G(F(p3))) & (G(F(p4))) & (G(F(p5)))","ltl2tgba-G","ok",0,0.0128401,1,32,32,5,1,0,0,1
"(G(F(p1))) & (G(F(p2))) & (G(F(p3))) & (G(F(p4))) & (G(F(p5)))","ltl2tgba","ok",0,0.0119679,1,32,32,5,1,0,0,1
"(G(F(p1))) & (G(F(p2))) & (G(F(p3))) & (G(F(p4))) & (G(F(p5)))","ltl3tela","ok",0,0.1877,1,32,32,5,1,0,0,1
"(F(p1)) & (F(q1))","ltl3ba","ok",0,0.00985078,4,9,16,2,4,0,0,1
"(F(p1)) & (F(q1))","ltl2tgba-G","ok",0,0.00651451,4,9,16,1,4,0,0,1
"(F(p1)) & (F(q1))","ltl2tgba","ok",0,0.00591151,4,9,16,1,4,0,0,1
"(F(p1)) & (F(q1))","ltl3tela","ok",0,0.00588172,4,9,16,1,4,0,0,1
"(F((p1) & (F(p2)))) & (F((q1) & (F(q2))))","ltl3ba","ok",0,0.010147,9,36,169,4,9,5,1,1
"(F((p1) & (F(p2)))) & (F((q1) & (F(q2))))","ltl2tgba-G","ok",0,0.0101832,9,36,144,1,9,0,0,1
"(F((p1) & (F(p2)))) & (F((q1) & (F(q2))))","ltl2tgba","ok",0,0.00905668,9,36,144,1,9,0,0,1
"(F((p1) & (F(p2)))) & (F((q1) & (F(q2))))","ltl3tela","ok",0,0.0182528,9,36,144,1,9,0,0,1
"(F((p1) & (F((p2) & (F(p3)))))) & (F((q1) & (F((q2) & (F(q3))))))","ltl3ba","ok",0,0.0115004,16,100,1444,6,16,12,1,1
"(F((p1) & (F((p2) & (F(p3)))))) & (F((q1) & (F((q2) & (F(q3))))))","ltl2tgba-G","ok",0,0.0141037,16,100,1024,1,16,0,0,1
"(F((p1) & (F((p2) & (F(p3)))))) & (F((q1) & (F((q2) & (F(q3))))))","ltl2tgba","ok",0,0.0141774,16,100,1024,1,16,0,0,1
"(F((p1) & (F((p2) & (F(p3)))))) & (F((q1) & (F((q2) & (F(q3))))))","ltl3tela","ok",0,0.0555654,16,100,1024,1,16,0,0,1
"(F((p1) & (F((p2) & (F((p3) & (F(p4)))))))) & (F((q1) & (F((q2) & (F((q3) & (F(q4))))))))","ltl3ba","ok",0,0.0149071,25,225,10609,8,25,21,1,1
"(F((p1) & (F((p2) & (F((p3) & (F(p4)))))))) & (F((q1) & (F((q2) & (F((q3) & (F(q4))))))))","ltl2tgba-G","ok",0,0.0407997,25,225,6400,1,25,0,0,1
"(F((p1) & (F((p2) & (F((p3) & (F(p4)))))))) & (F((q1) & (F((q2) & (F((q3) & (F(q4))))))))","ltl2tgba","ok",0,0.0412582,25,225,6400,1,25,0,0,1
"(F((p1) & (F((p2) & (F((p3) & (F(p4)))))))) & (F((q1) & (F((q2) & (F((q3) & (F(q4))))))))","ltl3tela","ok",0,0.249323,25,225,6400,1,25,0,0,1
"(F((p1) & (F((p2) & (F((p3) & (F((p4) & (F(p5)))))))))) & (F((q1) & (F((q2) & (F((q3) & (F((q4) & (F(q5))))))))))","ltl3ba","ok",0,0.0213442,36,441,69696,10,36,32,1,1
"(F((p1) & (F((p2) & (F((p3) & (F((p4) & (F(p5)))))))))) & (F((q1) & (F((q2) & (F((q3) & (F((q4) & (F(q5))))))))))","ltl2tgba-G","ok",0,0.200558,36,441,36864,1,36,0,0,1
"(F((p1) & (F((p2) & (F((p3) & (F((p4) & (F(p5)))))))))) & (F((q1) & (F((q2) & (F((q3) & (F((q4) & (F(q5))))))))))","ltl2tgba","ok",0,0.215258,36,441,36864,1,36,0,0,1
"(F((p1) & (F((p2) & (F((p3) & (F((p4) & (F(p5)))))))))) & (F((q1) & (F((q2) & (F((q3) & (F((q4) & (F(q5))))))))))","ltl3tela","ok",0,1.0042,36,441,36864,1,36,0,0,1
"(F(p)) & (F(q))","ltl3ba","ok",0,0.0113236,4,9,16,2,4,0,0,1
"(F(p)) & (F(q))","ltl2tgba-G","ok",0,0.00709029,4,9,16,1,4,0,0,1
"(F(p)) & (F(q))","ltl2tgba","ok",0,0.00691054,4,9,16,1,4,0,0,1
"(F(p)) & (F(q))","ltl3tela","ok",0,0.00609727,4,9,16,1,4,0,0,1
"(F((p) & (X(p)))) & (F((q) & (X(q))))","ltl3ba","ok",0,0.0102708,9,16,36,2,9,5,1,0
"(F((p) & (X(p)))) & (F((q) & (X(q))))","ltl2tgba-G","ok",0,0.00836963,9,25,36,1,4,0,0,1
"(F((p) & (X(p)))) & (F((q) & (X(q))))","ltl2tgba","ok",0,0.00884961,9,25,36,1,4,0,0,1
"(F((p) & (X(p)))) & (F((q) & (X(q))))","ltl3tela","ok",0,0.0117785,9,25,36,1,4,0,0,1
"(F((p) & (X((p) & (X(p)))))) & (F((q) & (X((q) & (X(q))))))","ltl3ba","ok",0,0.0100025,16,25,49,2,16,7,1,0
"(F((p) & (X((p) & (X(p)))))) & (F((q) & (X((q) & (X(q))))))","ltl2tgba-G","ok",0,0.0105157,16,49,64,1,4,0,0,1
"(F((p) & (X((p) & (X(p)))))) & (F((q) & (X((q) & (X(q))))))","ltl2tgba","ok",0,0.00982053,16,49,64,1,4,0,0,1
"(F((p) & (X((p) & (X(p)))))) & (F((q) & (X((q) & (X(q))))))","ltl3tela","ok",0,0.0176198,16,49,64,1,4,0,0,1
"(F((p) & (X((p) & (X((p) & (X(p)))))))) & (F((q) & (X((q) & (X((q) & (X(q))))))))","ltl3ba","ok",0,0.00928361,25,36,64,2,25,9,1,0
"(F((p) & (X((p) & (X((p) & (X(p)))))))) & (F((q) & (X((q) & (X((q) & (X(q))))))))","ltl2tgba-G","ok",0,0.0109973,25,81,100,1,4,0,0,1
"(F((p) & (X((p) & (X((p) & (X(p)))))))) & (F((q) & (X((q) & (X((q) & (X(q))))))))","ltl2tgba","ok",0,0.0120215,25,81,100,1,4,0,0,1
"(F((p) & (X((p) & (X((p) & (X(p)))))))) & (F((q) & (X((q) & (X((q) & (X(q))))))))","ltl3tela","ok",0,0.0335638,25,81,100,1,4,0,0,1
"(F((p) & (X((p) & (X((p) & (X((p) & (X(p)))))))))) & (F((q) & (X((q) & (X((q) & (X((q) & (X(q))))))))))","ltl3ba","ok",0,0.00969946,36,49,81,2,36,11,1,0
