"formula","tool","exit_status","exit_code","time","states","edges","transitions","acc","scc","nondet_states","nondet_aut","complete_aut"
"(F(G(p2))) | (G(F(p1)))","ltl2tgba-DG","ok",0,0.00718669,1,4,4,2,1,0,0,1
"(F(G(p2))) | (G(F(p1)))","ltl3tela-D1","ok",0,0.0105717,1,4,4,2,1,0,0,1
"(F(G(p2))) | (G(F(p1)))","delag","ok",0,0.388497,1,4,4,2,1,0,0,1
"(F(G(p2))) | (G(F(p1)))","rabinizer4","ok",0,0.463791,1,4,4,2,1,0,0,1
"((F(G(p2))) | (G(F(p1)))) & ((F(G(p3))) | (G(F(p2))))","ltl2tgba-DG","ok",0,0.0141163,1,8,8,4,1,0,0,1
"((F(G(p2))) | (G(F(p1)))) & ((F(G(p3))) | (G(F(p2))))","ltl3tela-D1","ok",0,0.0323256,1,8,8,4,1,0,0,1
"((F(G(p2))) | (G(F(p1)))) & ((F(G(p3))) | (G(F(p2))))","delag","ok",0,0.409757,1,8,8,4,1,0,0,1
"((F(G(p2))) | (G(F(p1)))) & ((F(G(p3))) | (G(F(p2))))","rabinizer4","ok",0,0.588352,1,8,8,5,1,0,0,1
"((F(G(p2))) | (G(F(p1)))) & ((F(G(p3))) | (G(F(p2)))) & ((F(G(p4))) | (G(F(p3))))","ltl2tgba-DG","ok",0,0.0345458,1,16,16,6,1,0,0,1
"((F(G(p2))) | (G(F(p1)))) & ((F(G(p3))) | (G(F(p2)))) & ((F(G(p4))) | (G(F(p3))))","ltl3tela-D1","ok",0,0.151929,1,16,16,6,1,0,0,1
"((F(G(p2))) | (G(F(p1)))) & ((F(G(p3))) | (G(F(p2)))) & ((F(G(p4))) | (G(F(p3))))","delag","ok",0,0.355167,1,16,16,6,1,0,0,1
"((F(G(p2))) | (G(F(p1)))) & ((F(G(p3))) | (G(F(p2)))) & ((F(G(p4))) | (G(F(p3))))","rabinizer4","ok",0,0.614269,1,16,16,12,1,0,0,1
"((F(G(p2))) | (G(F(p1)))) & ((F(G(p3))) | (G(F(p2)))) & ((F(G(p4))) | (G(F(p3)))) & ((F(G(p5))) | (G(F(p4))))","ltl2tgba-DG","ok",0,0.0885809,1,32,32,8,1,0,0,1
"((F(G(p2))) | (G(F(p1)))) & ((F(G(p3))) | (G(F(p2)))) & ((F(G(p4))) | (G(F(p3)))) & ((F(G(p5))) | (G(F(p4))))","ltl3tela-D1","ok",0,7.74154,1,32,32,8,1,0,0,1
"((F(G(p2))) | (G(F(p1)))) & ((F(G(p3))) | (G(F(p2)))) & ((F(G(p4))) | (G(F(p3)))) & ((F(G(p5))) | (G(F(p4))))","delag","ok",0,0.372101,1,32,32,8,1,0,0,1
"((F(G(p2))) | (G(F(p1)))) & ((F(G(p3))) | (G(F(p2)))) & ((F(G(p4))) | (G(F(p3)))) & ((F(G(p5))) | (G(F(p4))))","rabinizer4","ok",0,0.835008,1,32,32,22,1,0,0,1
"((F(G(p2))) | (G(F(p1)))) & ((F(G(p3))) | (G(F(p2)))) & ((F(G(p4))) | (G(F(p3)))) & ((F(G(p5))) | (G(F(p4)))) & ((G(F(p5))) | (F(G(p6))))","ltl2tgba-DG","ok",0,0.194785,1,64,64,10,1,0,0,1
"((F(G(p2))) | (G(F(p1)))) & ((F(G(p3))) | (G(F(p2)))) & ((F(G(p4))) | (G(F(p3)))) & ((F(G(p5))) | (G(F(p4)))) & ((G(F(p5))) | (F(G(p6))))","ltl3tela-D1","ok",0,50.5114,1,64,64,10,1,0,0,1
"((F(G(p2))) | (G(F(p1)))) & ((F(G(p3))) | (G(F(p2)))) & ((F(G(p4))) | (G(F(p3)))) & ((F(G(p5))) | (G(F(p4)))) & ((G(F(p5))) | (F(G(p6))))","delag","ok",0,0.368794,1,64,64,10,1,0,0,1
"((F(G(p2))) | (G(F(p1)))) & ((F(G(p3))) | (G(F(p2)))) & ((F(G(p4))) | (G(F(p3)))) & ((F(G(p5))) | (G(F(p4)))) & ((G(F(p5))) | (F(G(p6))))","rabinizer4","exit code",2,1.92715,,,,,,,,
"!((G(F(p1))) -> (G((q) -> (F(r)))))","ltl2tgba-DG","ok",0,0.0219877,2,8,16,3,1,0,0,1
"!((G(F(p1))) -> (G((q) -> (F(r)))))","ltl3tela-D1","ok",0,0.0245265,2,5,16,2,1,0,0,1
"!((G(F(p1))) -> (G((q) -> (F(r)))))","delag","ok",0,0.651024,2,8,16,2,1,0,0,1
"!((G(F(p1))) -> (G((q) -> (F(r)))))","rabinizer4","ok",0,0.694988,2,6,16,2,1,0,0,1
"!(((G(F(p1))) & (G(F(p2)))) -> (G((q) -> (F(r)))))","ltl2tgba-DG","ok",0,0.0144376,2,16,32,4,1,0,0,1
"!(((G(F(p1))) & (G(F(p2)))) -> (G((q) -> (F(r)))))","ltl3tela-D1","ok",0,0.0309437,2,16,32,3,1,0,0,1
"!(((G(F(p1))) & (G(F(p2)))) -> (G((q) -> (F(r)))))","delag","ok",0,0.652286,2,16,32,3,1,0,0,1
"!(((G(F(p1))) & (G(F(p2)))) -> (G((q) -> (F(r)))))","rabinizer4","ok",0,0.555888,2,10,32,3,1,0,0,1
"!(((G(F(p1))) & (G(F(p2))) & (G(F(p3)))) -> (G((q) -> (F(r)))))","ltl2tgba-DG","ok",0,0.0229726,2,32,64,5,1,0,0,1
"!(((G(F(p1))) & (G(F(p2))) & (G(F(p3)))) -> (G((q) -> (F(r)))))","ltl3tela-D1","ok",0,0.0772436,2,32,64,4,1,0,0,1
"!(((G(F(p1))) & (G(F(p2))) & (G(F(p3)))) -> (G((q) -> (F(r)))))","delag","ok",0,0.683408,2,32,64,4,1,0,0,1
"!(((G(F(p1))) & (G(F(p2))) & (G(F(p3)))) -> (G((q) -> (F(r)))))","rabinizer4","ok",0,0.709171,2,18,64,4,1,0,0,1
"!(((G(F(p1))) & (G(F(p2))) & (G(F(p3))) & (G(F(p4)))) -> (G((q) -> (F(r)))))","ltl2tgba-DG","ok",0,0.042057,2,64,128,6,1,0,0,1
"!(((G(F(p1))) & (G(F(p2))) & (G(F(p3))) & (G(F(p4)))) -> (G((q) -> (F(r)))))","ltl3tela-D1","ok",0,0.15928,2,64,128,5,1,0,0,1
"!(((G(F(p1))) & (G(F(p2))) & (G(F(p3))) & (G(F(p4)))) -> (G((q) -> (F(r)))))","delag","ok",0,0.71857,2,64,128,5,1,0,0,1
"!(((G(F(p1))) & (G(F(p2))) & (G(F(p3))) & (G(F(p4)))) -> (G((q) -> (F(r)))))","rabinizer4","ok",0,0.727809,2,34,128,5,1,0,0,1
"!(((G(F(p1))) & (G(F(p2))) & (G(F(p3))) & (G(F(p4))) & (G(F(p5)))) -> (G((q) -> (F(r)))))","ltl2tgba-DG","ok",0,0.0185783,2,128,256,7,1,0,0,1
"!(((G(F(p1))) & (G(F(p2))) & (G(F(p3))) & (G(F(p4))) & (G(F(p5)))) -> (G((q) -> (F(r)))))","ltl3tela-D1","ok",0,0.859421,2,128,256,6,1,0,0,1
"!(((G(F(p1))) & (G(F(p2))) & (G(F(p3))) & (G(F(p4))) & (G(F(p5)))) -> (G((q) -> (F(r)))))","delag","ok",0,0.738138,2,128,256,6,1,0,0,1
"!(((G(F(p1))) & (G(F(p2))) & (G(F(p3))) & (G(F(p4))) & (G(F(p5)))) -> (G((q) -> (F(r)))))","rabinizer4","ok",0,0.963003,2,66,256,6,1,0,0,1
"G((p0) & (X(F(p1))))","ltl2tgba-DG","ok",0,0.0144791,1,2,2,1,1,0,0,0
"G((p0) & (X(F(p1))))","ltl3tela-D1","ok",0,0.0160743,1,2,2,1,1,0,0,0
"G((p0) & (X(F(p1))))","delag","ok",0,0.474987,1,2,2,1,1,0,0,0
"G((p0) & (X(F(p1))))","rabinizer4","ok",0,0.521662,1,2,2,1,1,0,0,0
"G((p0) & (X(F((p1) & (X(F(p2)))))))","ltl2tgba-DG","ok",0,0.0167386,1,4,4,2,1,0,0,0
"G((p0) & (X(F((p1) & (X(F(p2)))))))","ltl3tela-D1","ok",0,0.0155459,1,4,4,2,1,0,0,0
"G((p0) & (X(F((p1) & (X(F(p2)))))))","delag","ok",0,0.511658,1,4,4,2,1,0,0,0
"G((p0) & (X(F((p1) & (X(F(p2)))))))","rabinizer4","ok",0,0.662872,1,4,4,2,1,0,0,0
"G((p0) & (X(F((p1) & (X(F((p2) & (X(F((p3) & (X(F(p4)))))))))))))","ltl2tgba-DG","ok",0,0.0331087,1,16,16,4,1,0,0,0
"G((p0) & (X(F((p1) & (X(F((p2) & (X(F((p3) & (X(F(p4)))))))))))))","ltl3tela-D1","ok",0,0.0802571,1,16,16,4,1,0,0,0
"G((p0) & (X(F((p1) & (X(F((p2) & (X(F((p3) & (X(F(p4)))))))))))))","delag","ok",0,0.483627,1,16,16,4,1,0,0,0
"G((p0) & (X(F((p1) & (X(F((p2) & (X(F((p3) & (X(F(p4)))))))))))))","rabinizer4","ok",0,0.685007,1,16,16,4,1,0,0,0
"G((p0) & (X(F((p1) & (X(F((p2) & (X(F((p3) & (X(F((p4) & (X(F(p5))))))))))))))))","ltl2tgba-DG","ok",0,0.0151852,1,32,32,5,1,0,0,0
"G((p0) & (X(F((p1) & (X(F((p2) & (X(F((p3) & (X(F((p4) & (X(F(p5))))))))))))))))","ltl3tela-D1","ok",0,0.365405,1,32,32,5,1,0,0,0
"G((p0) & (X(F((p1) & (X(F((p2) & (X(F((p3) & (X(F((p4) & (X(F(p5))))))))))))))))","delag","ok",0,0.578356,1,32,32,5,1,0,0,0
"G((p0) & (X(F((p1) & (X(F((p2) & (X(F((p3) & (X(F((p4) & (X(F(p5))))))))))))))))","rabinizer4","ok",0,0.742794,1,32,32,5,1,0,0,0
"G((F(p0)) & (F(!(p0))))","ltl2tgba-DG","ok",0,0.0107606,1,2,2,2,1,0,0,1
"G((F(p0)) & (F(!(p0))))","ltl3tela-D1","ok",0,0.0122792,1,2,2,2,1,0,0,1
"G((F(p0)) & (F(!(p0))))","delag","ok",0,0.485971,1,2,2,2,1,0,0,1
"G((F(p0)) & (F(!(p0))))","rabinizer4","ok",0,0.509535,1,2,2,2,1,0,0,1
"(G(F(p0))) & (G(F(!(p0))))","ltl2tgba-DG","ok",0,0.00748996,1,2,2,2,1,0,0,1
"(G(F(p0))) & (G(F(!(p0))))","ltl3tela-D1","ok",0,0.00799554,1,2,2,2,1,0,0,1
"(G(F(p0))) & (G(F(!(p0))))","delag","ok",0,0.357132,1,2,2,2,1,0,0,1
"(G(F(p0))) & (G(F(!(p0))))","rabinizer4","ok",0,0.512723,1,2,2,2,1,0,0,1
"G(F((!((p1) <-> (X(p1)))) | (!((p0) <-> (X(p0))))))","ltl2tgba-DG","ok",0,0.029637,4,16,16,1,1,0,0,1
"G(F((!((p1) <-> (X(p1)))) | (!((p0) <-> (X(p0))))))","ltl3tela-D1","ok",0,0.0300985,4,16,16,1,1,0,0,1
"G(F((!((p1) <-> (X(p1)))) | (!((p0) <-> (X(p0))))))","delag","ok",0,0.462273,4,16,16,4,1,0,0,1
"G(F((!((p1) <-> (X(p1)))) | (!((p0) <-> (X(p0))))))","rabinizer4","ok",0,0.642878,4,16,16,4,1,0,0,1
"G(F((!((p1) <-> (X(p1)))) | (!((p0) <-> (X(p0)))) | (!((p2) <-> (X(p2)))) | (!((p3) <-> (X(p3))))))","ltl2tgba-DG","ok",0,0.0231186,16,256,256,1,1,0,0,1
"G(F((!((p1) <-> (X(p1)))) | (!((p0) <-> (X(p0)))) | (!((p2) <-> (X(p2)))) | (!((p3) <-> (X(p3))))))","ltl3tela-D1","ok",0,0.30075,16,256,256,1,1,0,0,1
"G(F((!((p1) <-> (X(p1)))) | (!((p0) <-> (X(p0)))) | (!((p2) <-> (X(p2)))) | (!((p3) <-> (X(p3))))))","delag","ok",0,0.503292,16,256,256,8,1,0,0,1
"G(F((!((p1) <-> (X(p1)))) | (!((p0) <-> (X(p0)))) | (!((p2) <-> (X(p2)))) | (!((p3) <-> (X(p3))))))","rabinizer4","ok",0,3.36114,16,256,256,8,1,0,0,1
"G(((p0) -> (F(!(p0)))) & ((!(p0)) -> (F(p0))))","ltl2tgba-DG","ok",0,0.00698402,1,2,2,2,1,0,0,1
"G(((p0) -> (F(!(p0)))) & ((!(p0)) -> (F(p0))))","ltl3tela-D1","ok",0,0.00774988,1,2,2,2,1,0,0,1
"G(((p0) -> (F(!(p0)))) & ((!(p0)) -> (F(p0))))","delag","ok",0,0.503401,1,2,2,2,1,0,0,1
"G(((p0) -> (F(!(p0)))) & ((!(p0)) -> (F(p0))))","rabinizer4","ok",0,0.644717,1,2,2,2,1,0,0,1
"G((p0) -> (F((p0) & (p1))))","ltl2tgba-DG","ok",0,0.0215147,2,4,8,1,1,0,0,1
"G((p0) -> (F((p0) & (p1))))","ltl3tela-D1","ok",0,0.0238299,2,4,8,1,1,0,0,1
"G((p0) -> (F((p0) & (p1))))","delag","ok",0,0.55539,2,5,8,3,1,0,0,1
"G((p0) -> (F((p0) & (p1))))","rabinizer4","ok",0,0.499004,2,4,8,1,1,0,0,1
"G((p0) -> (F(((!(p0)) & (p1) & (p2) & (p3)) -> (F(p4)))))","ltl2tgba-DG","ok",0,0.00701801,1,1,1,1,1,0,0,1
"G((p0) -> (F(((!(p0)) & (p1) & (p2) & (p3)) -> (F(p4)))))","ltl3tela-D1","ok",0,0.004451,1,1,1,0,1,0,0,1
"G((p0) -> (F(((!(p0)) & (p1) & (p2) & (p3)) -> (F(p4)))))","delag","ok",0,0.385918,1,1,1,1,1,0,0,1
"G((p0) -> (F(((!(p0)) & (p1) & (p2) & (p3)) -> (F(p4)))))","rabinizer4","ok",0,0.517635,1,1,1,1,1,0,0,1
"G((p0) -> (F(!(p1))))","ltl2tgba-DG","ok",0,0.00670623,2,4,8,1,1,0,0,1
"G((p0) -> (F(!(p1))))","ltl3tela-D1","ok",0,0.00695538,2,4,8,1,1,0,0,1
"G((p0) -> (F(!(p1))))","delag","ok",0,0.512814,2,7,8,2,1,0,0,1
"G((p0) -> (F(!(p1))))","rabinizer4","ok",0,0.54946,2,4,8,1,1,0,0,1
"G((p0) -> (F((p1) -> (F(p2)))))","ltl2tgba-DG","ok",0,0.0274634,2,4,16,1,1,0,0,1
"G((p0) -> (F((p1) -> (F(p2)))))","ltl3tela-D1","ok",0,0.0307489,2,4,16,1,1,0,0,1
"G((p0) -> (F((p1) -> (F(p2)))))","delag","ok",0,0.686022,2,15,16,3,1,0,0,1
"G((p0) -> (F((p1) -> (F(p2)))))","rabinizer4","ok",0,0.519324,2,4,16,1,1,0,0,1
"G((p0) -> (F(((p1) & (p2)) -> (F(p3)))))","ltl2tgba-DG","ok",0,0.00708827,2,4,32,1,1,0,0,1
"G((p0) -> (F(((p1) & (p2)) -> (F(p3)))))","ltl3tela-D1","ok",0,0.00975087,2,4,32,1,1,0,0,1
"G((p0) -> (F(((p1) & (p2)) -> (F(p3)))))","delag","ok",0,0.637859,2,31,32,4,1,0,0,1
"G((p0) -> (F(((p1) & (p2)) -> (F(p3)))))","rabinizer4","ok",0,0.635489,2,4,32,1,1,0,0,1
"G(((p0) -> (F(p1))) & ((p2) -> (F(p3))) & ((p4) -> (F(p5))) & ((p6) -> (F(p7))))","ltl2tgba-DG","ok",0,0.0529737,16,256,4096,4,1,0,0,1
"G(((p0) -> (F(p1))) & ((p2) -> (F(p3))) & ((p4) -> (F(p5))) & ((p6) -> (F(p7))))","ltl3tela-D1","ok",0,0.698762,16,256,4096,4,1,0,0,1
"G(((p0) -> (F(p1))) & ((p2) -> (F(p3))) & ((p4) -> (F(p5))) & ((p6) -> (F(p7))))","delag","ok",0,0.994149,16,2401,4096,8,1,0,0,1
"G(((p0) -> (F(p1))) & ((p2) -> (F(p3))) & ((p4) -> (F(p5))) & ((p6) -> (F(p7))))","rabinizer4","ok",0,7.48488,16,256,4096,4,1,0,0,1
"G((!(p0)) & (!(p1)))","ltl2tgba-DG","ok",0,0.00734429,1,1,1,1,1,0,0,0
"G((!(p0)) & (!(p1)))","ltl3tela-D1","ok",0,0.0046051,1,1,1,0,1,0,0,0
"G((!(p0)) & (!(p1)))","delag","ok",0,0.420408,1,1,1,1,1,0,0,0
"G((!(p0)) & (!(p1)))","rabinizer4","ok",0,0.486615,1,1,1,1,1,0,0,0
"G(!((p0) & (p1)))","ltl2tgba-DG","ok",0,0.0102258,1,1,3,1,1,0,0,0
"G(!((p0) & (p1)))","ltl3tela-D1","ok",0,0.00664928,1,1,3,0,1,0,0,0
"G(!((p0) & (p1)))","delag","ok",0,0.381588,1,1,3,1,1,0,0,0
"G(!((p0) & (p1)))","rabinizer4","ok",0,0.416419,1,1,3,1,1,0,0,0
"G((p0) -> (p1))","ltl2tgba-DG","ok",0,0.0133899,1,1,3,1,1,0,0,0
"G((p0) -> (p1))","ltl3tela-D1","ok",0,0.00876675,1,1,3,0,1,0,0,0
"G((p0) -> (p1))","delag","ok",0,0.373237,1,1,3,1,1,0,0,0
"G((p0) -> (p1))","rabinizer4","ok",0,0.409227,1,1,3,1,1,0,0,0
"G(((p0) -> (!(p1))) & ((p1) -> (!(p0))))","ltl2tgba-DG","ok",0,0.0136475,1,1,3,1,1,0,0,0
"G(((p0) -> (!(p1))) & ((p1) -> (!(p0))))","ltl3tela-D1","ok",0,0.00618077,1,1,3,0,1,0,0,0
"G(((p0) -> (!(p1))) & ((p1) -> (!(p0))))","delag","ok",0,0.45842,1,1,3,1,1,0,0,0
"G(((p0) -> (!(p1))) & ((p1) -> (!(p0))))","rabinizer4","ok",0,0.456115,1,1,3,1,1,0,0,0
"G((!(p0)) -> ((p1) <-> (!(p2))))","ltl2tgba-DG","ok",0,0.0064815,1,1,6,1,1,0,0,0
"G((!(p0)) -> ((p1) <-> (!(p2))))","ltl3tela-D1","ok",0,0.00533769,1,1,6,0,1,0,0,0
"G((!(p0)) -> ((p1) <-> (!(p2))))","delag","ok",0,0.428851,1,1,6,1,1,0,0,0
"G((!(p0)) -> ((p1) <-> (!(p2))))","rabinizer4","ok",0,0.523569,1,1,6,1,1,0,0,0
"G(((!(p0)) & ((p1) | (p2) | (p3))) -> (p4))","ltl2tgba-DG","ok",0,0.00612649,1,1,25,1,1,0,0,0
"G(((!(p0)) & ((p1) | (p2) | (p3))) -> (p4))","ltl3tela-D1","ok",0,0.0064756,1,1,25,0,1,0,0,0
"G(((!(p0)) & ((p1) | (p2) | (p3))) -> (p4))","delag","ok",0,0.554287,1,1,25,1,1,0,0,0
"G(((!(p0)) & ((p1) | (p2) | (p3))) -> (p4))","rabinizer4","ok",0,0.60165,1,1,25,1,1,0,0,0
"G(((p0) & (p1)) -> ((p2) | (!((p3) & (p4)))))","ltl2tgba-DG","ok",0,0.00660562,1,1,31,1,1,0,0,0
"G(((p0) & (p1)) -> ((p2) | (!((p3) & (p4)))))","ltl3tela-D1","ok",0,0.00681958,1,1,31,0,1,0,0,0
"G(((p0) & (p1)) -> ((p2) | (!((p3) & (p4)))))","delag","ok",0,0.499832,1,1,31,1,1,0,0,0
"G(((p0) & (p1)) -> ((p2) | (!((p3) & (p4)))))","rabinizer4","ok",0,0.608093,1,1,31,1,1,0,0,0
"G(((!(p0)) & (p1) & (!(p2)) & (!(p3)) & (!(p4))) -> (F((!(p5)) & (!(p6)) & (!(p7)) & (!(p8)))))","ltl2tgba-DG","ok",0,0.00768111,2,4,1024,1,1,0,0,1
"G(((!(p0)) & (p1) & (!(p2)) & (!(p3)) & (!(p4))) -> (F((!(p5)) & (!(p6)) & (!(p7)) & (!(p8)))))","ltl3tela-D1","ok",0,0.0936002,2,4,1024,1,1,0,0,1
"G(((!(p0)) & (p1) & (!(p2)) & (!(p3)) & (!(p4))) -> (F((!(p5)) & (!(p6)) & (!(p7)) & (!(p8)))))","delag","ok",0,0.861562,2,7,1024,2,1,0,0,1
"G(((!(p0)) & (p1) & (!(p2)) & (!(p3)) & (!(p4))) -> (F((!(p5)) & (!(p6)) & (!(p7)) & (!(p8)))))","rabinizer4","ok",0,0.876001,2,4,1024,1,1,0,0,1
"G(((p0) & (p1) & (!(p2)) & (!(p3)) & (!(p4))) -> (F((p5) & (!(p6)) & (!(p7)) & (!(p8)))))","ltl2tgba-DG","ok",0,0.00725041,2,4,1024,1,1,0,0,1
"G(((p0) & (p1) & (!(p2)) & (!(p3)) & (!(p4))) -> (F((p5) & (!(p6)) & (!(p7)) & (!(p8)))))","ltl3tela-D1","ok",0,0.102863,2,4,1024,1,1,0,0,1
"G(((p0) & (p1) & (!(p2)) & (!(p3)) & (!(p4))) -> (F((p5) & (!(p6)) & (!(p7)) & (!(p8)))))","delag","ok",0,0.878826,2,7,1024,2,1,0,0,1
"G(((p0) & (p1) & (!(p2)) & (!(p3)) & (!(p4))) -> (F((p5) & (!(p6)) & (!(p7)) & (!(p8)))))","rabinizer4","ok",0,0.733528,2,4,1024,1,1,0,0,1
"G((!(p0)) -> (!((p1) & (p2) & (p3) & (p4) & (p5))))","ltl2tgba-DG","ok",0,0.00639632,1,1,63,1,1,0,0,0
"G((!(p0)) -> (!((p1) & (p2) & (p3) & (p4) & (p5))))","ltl3tela-D1","ok",0,0.00769469,1,1,63,0,1,0,0,0
"G((!(p0)) -> (!((p1) & (p2) & (p3) & (p4) & (p5))))","delag","ok",0,0.436109,1,1,63,1,1,0,0,0
"G((!(p0)) -> (!((p1) & (p2) & (p3) & (p4) & (p5))))","rabinizer4","ok",0,0.520774,1,1,63,1,1,0,0,0
"G((!(p0)) -> (((p1) & (p2) & (p3) & (p4)) -> (!(p5))))","ltl2tgba-DG","ok",0,0.0199801,1,1,63,1,1,0,0,0
"G((!(p0)) -> (((p1) & (p2) & (p3) & (p4)) -> (!(p5))))","ltl3tela-D1","ok",0,0.0264709,1,1,63,0,1,0,0,0
"G((!(p0)) -> (((p1) & (p2) & (p3) & (p4)) -> (!(p5))))","delag","ok",0,0.542788,1,1,63,1,1,0,0,0
"G((!(p0)) -> (((p1) & (p2) & (p3) & (p4)) -> (!(p5))))","rabinizer4","ok",0,0.633501,1,1,63,1,1,0,0,0
"G(((p0) & (p1)) -> ((p2) | (p3) | (!((p4) & (p5)))))","ltl2tgba-DG","ok",0,0.00691178,1,1,63,1,1,0,0,0
"G(((p0) & (p1)) -> ((p2) | (p3) | (!((p4) & (p5)))))","ltl3tela-D1","ok",0,0.00850414,1,1,63,0,1,0,0,0
"G(((p0) & (p1)) -> ((p2) | (p3) | (!((p4) & (p5)))))","delag","ok",0,0.479148,1,1,63,1,1,0,0,0
"G(((p0) & (p1)) -> ((p2) | (p3) | (!((p4) & (p5)))))","rabinizer4","ok",0,0.652491,1,1,63,1,1,0,0,0
"G(((!(p0)) & ((p1) | (p2) | (p3) | (p4))) -> ((!(p5)) <-> (p6)))","ltl2tgba-DG","ok",0,0.00842468,1,1,98,1,1,0,0,0
"G(((!(p0)) & ((p1) | (p2) | (p3) | (p4))) -> ((!(p5)) <-> (p6)))","ltl3tela-D1","ok",0,0.0139986,1,1,98,0,1,0,0,0
"G(((!(p0)) & ((p1) | (p2) | (p3) | (p4))) -> ((!(p5)) <-> (p6)))","delag","ok",0,0.495262,1,1,98,1,1,0,0,0
"G(((!(p0)) & ((p1) | (p2) | (p3) | (p4))) -> ((!(p5)) <-> (p6)))","rabinizer4","ok",0,0.649149,1,1,98,1,1,0,0,0
"G(((p0) & (p1)) -> ((p2) | (p3) | (p4) | (!((p5) & (p6)))))","ltl2tgba-DG","ok",0,0.0207252,1,1,127,1,1,0,0,0
"G(((p0) & (p1)) -> ((p2) | (p3) | (p4) | (!((p5) & (p6)))))","ltl3tela-D1","ok",0,0.0274398,1,1,127,0,1,0,0,0
"G(((p0) & (p1)) -> ((p2) | (p3) | (p4) | (!((p5) & (p6)))))","delag","ok",0,0.504108,1,1,127,1,1,0,0,0
"G(((p0) & (p1)) -> ((p2) | (p3) | (p4) | (!((p5) & (p6)))))","rabinizer4","ok",0,0.800221,1,1,127,1,1,0,0,0
"G(((p0) & (p1)) -> ((p2) | (p3) | (p4) | (p5) | (!((p6) & (p7)))))","ltl2tgba-DG","ok",0,0.0202531,1,1,255,1,1,0,0,0
"G(((p0) & (p1)) -> ((p2) | (p3) | (p4) | (p5) | (!((p6) & (p7)))))","ltl3tela-D1","ok",0,0.0602572,1,1,255,0,1,0,0,0
"G(((p0) & (p1)) -> ((p2) | (p3) | (p4) | (p5) | (!((p6) & (p7)))))","delag","ok",0,0.543342,1,1,255,1,1,0,0,0
"G(((p0) & (p1)) -> ((p2) | (p3) | (p4) | (p5) | (!((p6) & (p7)))))","rabinizer4","ok",0,0.690493,1,1,255,1,1,0,0,0
"G(((p0) & (p1) & (!(p2)) & (X(p2))) -> (X((p3) | (X((!(p1)) | (p3))))))","ltl2tgba-DG","ok",0,0.00811318,3,7,44,1,1,0,0,0
"G(((p0) & (p1) & (!(p2)) & (X(p2))) -> (X((p3) | (X((!(p1)) | (p3))))))","ltl3tela-D1","ok",0,0.0157423,3,7,44,0,1,0,0,0
"G(((p0) & (p1) & (!(p2)) & (X(p2))) -> (X((p3) | (X((!(p1)) | (p3))))))","delag","ok",0,0.52034,3,7,44,1,1,0,0,0
"G(((p0) & (p1) & (!(p2)) & (X(p2))) -> (X((p3) | (X((!(p1)) | (p3))))))","rabinizer4","ok",0,0.578859,3,7,44,1,1,0,0,0
"G(((p0) & (p1) & (!(p2)) & (X(p2))) -> (X((X(!(p1))) | ((p2) U ((!(p2)) U ((p2) U ((!(p1)) | (p3))))))))","ltl2tgba-DG","ok",0,0.0316596,5,16,78,1,1,0,0,0
"G(((p0) & (p1) & (!(p2)) & (X(p2))) -> (X((X(!(p1))) | ((p2) U ((!(p2)) U ((p2) U ((!(p1)) | (p3))))))))","ltl3tela-D1","ok",0,0.0816904,5,16,78,1,1,0,0,0
"G(((p0) & (p1) & (!(p2)) & (X(p2))) -> (X((X(!(p1))) | ((p2) U ((!(p2)) U ((p2) U ((!(p1)) | (p3))))))))","delag","ok",0,0.96269,8,36,126,2,1,0,0,0
"G(((p0) & (p1) & (!(p2)) & (X(p2))) -> (X((X(!(p1))) | ((p2) U ((!(p2)) U ((p2) U ((!(p1)) | (p3))))))))","rabinizer4","ok",0,0.696841,5,16,78,1,1,0,0,0
"(G((p0) & (p1) & (!(p2)) & (X(p2)))) -> (X((X(!(p1))) | ((p2) U ((!(p2)) U ((p2) U ((!(p1)) | (p3)))))))","ltl2tgba-DG","ok",0,0.00749283,1,1,1,1,1,0,0,1
"(G((p0) & (p1) & (!(p2)) & (X(p2)))) -> (X((X(!(p1))) | ((p2) U ((!(p2)) U ((p2) U ((!(p1)) | (p3)))))))","ltl3tela-D1","ok",0,0.0137618,1,1,1,0,1,0,0,1
"(G((p0) & (p1) & (!(p2)) & (X(p2)))) -> (X((X(!(p1))) | ((p2) U ((!(p2)) U ((p2) U ((!(p1)) | (p3)))))))","delag","ok",0,0.51422,1,1,1,1,1,0,0,1
"(G((p0) & (p1) & (!(p2)) & (X(p2)))) -> (X((X(!(p1))) | ((p2) U ((!(p2)) U ((p2) U ((!(p1)) | (p3)))))))","rabinizer4","ok",0,0.566197,1,1,1,1,1,0,0,1
"G((p0) -> ((p1) U ((!(p1)) U ((!(p2)) | (p3)))))","ltl2tgba-DG","ok",0,0.00730404,3,8,46,1,1,0,0,0
"G((p0) -> ((p1) U ((!(p1)) U ((!(p2)) | (p3)))))","ltl3tela-D1","ok",0,0.0124496,3,8,46,1,1,0,0,0
"G((p0) -> ((p1) U ((!(p1)) U ((!(p2)) | (p3)))))","delag","ok",0,0.723188,3,12,46,2,1,0,0,0
"G((p0) -> ((p1) U ((!(p1)) U ((!(p2)) | (p3)))))","rabinizer4","ok",0,0.65607,3,8,46,1,1,0,0,0
