"formula","tool","exit_status","exit_code","time","states","edges","transitions","acc","scc","nondet_states","nondet_aut","complete_aut"
"G((p0) -> (F(!(p1))))","delag","ok",0,0.553752,2,8,8,4,1,0,0,1
"G((p0) -> (F(!(p1))))","ltl3tela-D1","ok",0,0.0226338,2,4,8,1,1,0,0,1
"G((p0) -> (F((p1) -> (F(p2)))))","rabinizer4","ok",0,0.556068,2,4,16,2,1,0,0,1
"G((p0) -> (F((p1) -> (F(p2)))))","ltl2tgba-DG","ok",0,0.018388,2,4,16,1,1,0,0,1
"G((p0) -> (F((p1) -> (F(p2)))))","delag","ok",0,0.587188,2,16,16,6,1,0,0,1
"G((p0) -> (F((p1) -> (F(p2)))))","ltl3tela-D1","ok",0,0.0300392,2,4,16,1,1,0,0,1
"G((p0) -> (F(((p1) & (p2)) -> (F(p3)))))","rabinizer4","ok",0,0.646341,2,4,32,2,1,0,0,1
"G((p0) -> (F(((p1) & (p2)) -> (F(p3)))))","ltl2tgba-DG","ok",0,0.00709341,2,4,32,1,1,0,0,1
"G((p0) -> (F(((p1) & (p2)) -> (F(p3)))))","delag","ok",0,0.680837,2,32,32,8,1,0,0,1
"G((p0) -> (F(((p1) & (p2)) -> (F(p3)))))","ltl3tela-D1","ok",0,0.0101246,2,4,32,1,1,0,0,1
"G(((p0) -> (F(p1))) & ((p2) -> (F(p3))) & ((p4) -> (F(p5))) & ((p6) -> (F(p7))))","rabinizer4","ok",0,4.10359,16,256,4096,5,1,0,0,1
"G(((p0) -> (F(p1))) & ((p2) -> (F(p3))) & ((p4) -> (F(p5))) & ((p6) -> (F(p7))))","ltl2tgba-DG","ok",0,0.020468,16,256,4096,4,1,0,0,1
"G(((p0) -> (F(p1))) & ((p2) -> (F(p3))) & ((p4) -> (F(p5))) & ((p6) -> (F(p7))))","delag","ok",0,1.03268,16,4096,4096,16,1,0,0,1
"G(((p0) -> (F(p1))) & ((p2) -> (F(p3))) & ((p4) -> (F(p5))) & ((p6) -> (F(p7))))","ltl3tela-D1","ok",0,0.688923,16,256,4096,4,1,0,0,1
"G((!(p0)) & (!(p1)))","rabinizer4","ok",0,0.448344,1,1,1,1,1,0,0,0
"G((!(p0)) & (!(p1)))","ltl2tgba-DG","ok",0,0.00635253,1,1,1,1,1,0,0,0
"G((!(p0)) & (!(p1)))","delag","ok",0,0.381331,1,1,1,1,1,0,0,0
"G((!(p0)) & (!(p1)))","ltl3tela-D1","ok",0,0.00412572,1,1,1,0,1,0,0,0
"G(!((p0) & (p1)))","rabinizer4","ok",0,0.429396,1,1,3,1,1,0,0,0
"G(!((p0) & (p1)))","ltl2tgba-DG","ok",0,0.00637047,1,1,3,1,1,0,0,0
"G(!((p0) & (p1)))","delag","ok",0,0.419849,1,3,3,1,1,0,0,0
"G(!((p0) & (p1)))","ltl3tela-D1","ok",0,0.0135159,1,1,3,0,1,0,0,0
"G((p0) -> (p1))","rabinizer4","ok",0,0.450375,1,1,3,1,1,0,0,0
"G((p0) -> (p1))","ltl2tgba-DG","ok",0,0.00626823,1,1,3,1,1,0,0,0
"G((p0) -> (p1))","delag","ok",0,0.397664,1,3,3,1,1,0,0,0
"G((p0) -> (p1))","ltl3tela-D1","ok",0,0.0134257,1,1,3,0,1,0,0,0
"G(((p0) -> (!(p1))) & ((p1) -> (!(p0))))","rabinizer4","ok",0,0.525759,1,1,3,1,1,0,0,0
"G(((p0) -> (!(p1))) & ((p1) -> (!(p0))))","ltl2tgba-DG","ok",0,0.0203275,1,1,3,1,1,0,0,0
"G(((p0) -> (!(p1))) & ((p1) -> (!(p0))))","delag","ok",0,0.507754,1,3,3,1,1,0,0,0
"G(((p0) -> (!(p1))) & ((p1) -> (!(p0))))","ltl3tela-D1","ok",0,0.00768486,1,1,3,0,1,0,0,0
"G((!(p0)) -> ((p1) <-> (!(p2))))","rabinizer4","ok",0,0.572982,1,1,6,1,1,0,0,0
"G((!(p0)) -> ((p1) <-> (!(p2))))","ltl2tgba-DG","ok",0,0.0111438,1,1,6,1,1,0,0,0
"G((!(p0)) -> ((p1) <-> (!(p2))))","delag","ok",0,0.476097,1,6,6,1,1,0,0,0
"G((!(p0)) -> ((p1) <-> (!(p2))))","ltl3tela-D1","ok",0,0.009445,1,1,6,0,1,0,0,0
"G(((!(p0)) & ((p1) | (p2) | (p3))) -> (p4))","rabinizer4","ok",0,0.663548,1,1,25,1,1,0,0,0
"G(((!(p0)) & ((p1) | (p2) | (p3))) -> (p4))","ltl2tgba-DG","ok",0,0.009972,1,1,25,1,1,0,0,0
"G(((!(p0)) & ((p1) | (p2) | (p3))) -> (p4))","delag","ok",0,0.526959,1,25,25,1,1,0,0,0
"G(((!(p0)) & ((p1) | (p2) | (p3))) -> (p4))","ltl3tela-D1","ok",0,0.00680318,1,1,25,0,1,0,0,0
"G(((p0) & (p1)) -> ((p2) | (!((p3) & (p4)))))","rabinizer4","ok",0,0.507517,1,1,31,1,1,0,0,0
"G(((p0) & (p1)) -> ((p2) | (!((p3) & (p4)))))","ltl2tgba-DG","ok",0,0.00639757,1,1,31,1,1,0,0,0
"G(((p0) & (p1)) -> ((p2) | (!((p3) & (p4)))))","delag","ok",0,0.531367,1,31,31,1,1,0,0,0
"G(((p0) & (p1)) -> ((p2) | (!((p3) & (p4)))))","ltl3tela-D1","ok",0,0.0214179,1,1,31,0,1,0,0,0
"G(((!(p0)) & (p1) & (!(p2)) & (!(p3)) & (!(p4))) -> (F((!(p5)) & (!(p6)) & (!(p7)) & (!(p8)))))","rabinizer4","ok",0,0.776283,2,4,1024,2,1,0,0,1
"G(((!(p0)) & (p1) & (!(p2)) & (!(p3)) & (!(p4))) -> (F((!(p5)) & (!(p6)) & (!(p7)) & (!(p8)))))","ltl2tgba-DG","ok",0,0.00683552,2,4,1024,1,1,0,0,1
"G(((!(p0)) & (p1) & (!(p2)) & (!(p3)) & (!(p4))) -> (F((!(p5)) & (!(p6)) & (!(p7)) & (!(p8)))))","delag","ok",0,0.87082,2,1024,1024,4,1,0,0,1
"G(((!(p0)) & (p1) & (!(p2)) & (!(p3)) & (!(p4))) -> (F((!(p5)) & (!(p6)) & (!(p7)) & (!(p8)))))","ltl3tela-D1","ok",0,0.149589,2,4,1024,1,1,0,0,1
"G(((p0) & (p1) & (!(p2)) & (!(p3)) & (!(p4))) -> (F((p5) & (!(p6)) & (!(p7)) & (!(p8)))))","rabinizer4","ok",0,0.671382,2,4,1024,2,1,0,0,1
"G(((p0) & (p1) & (!(p2)) & (!(p3)) & (!(p4))) -> (F((p5) & (!(p6)) & (!(p7)) & (!(p8)))))","ltl2tgba-DG","ok",0,0.0224233,2,4,1024,1,1,0,0,1
"G(((p0) & (p1) & (!(p2)) & (!(p3)) & (!(p4))) -> (F((p5) & (!(p6)) & (!(p7)) & (!(p8)))))","delag","ok",0,1.03846,2,1024,1024,4,1,0,0,1
"G(((p0) & (p1) & (!(p2)) & (!(p3)) & (!(p4))) -> (F((p5) & (!(p6)) & (!(p7)) & (!(p8)))))","ltl3tela-D1","ok",0,0.105929,2,4,1024,1,1,0,0,1
"G((!(p0)) -> (!((p1) & (p2) & (p3) & (p4) & (p5))))","rabinizer4","ok",0,0.542761,1,1,63,1,1,0,0,0
"G((!(p0)) -> (!((p1) & (p2) & (p3) & (p4) & (p5))))","ltl2tgba-DG","ok",0,0.00602897,1,1,63,1,1,0,0,0
"G((!(p0)) -> (!((p1) & (p2) & (p3) & (p4) & (p5))))","delag","ok",0,0.493345,1,63,63,1,1,0,0,0
"G((!(p0)) -> (!((p1) & (p2) & (p3) & (p4) & (p5))))","ltl3tela-D1","ok",0,0.0288612,1,1,63,0,1,0,0,0
"G((!(p0)) -> (((p1) & (p2) & (p3) & (p4)) -> (!(p5))))","rabinizer4","ok",0,0.622167,1,1,63,1,1,0,0,0
"G((!(p0)) -> (((p1) & (p2) & (p3) & (p4)) -> (!(p5))))","ltl2tgba-DG","ok",0,0.0200502,1,1,63,1,1,0,0,0
"G((!(p0)) -> (((p1) & (p2) & (p3) & (p4)) -> (!(p5))))","delag","ok",0,0.546982,1,63,63,1,1,0,0,0
"G((!(p0)) -> (((p1) & (p2) & (p3) & (p4)) -> (!(p5))))","ltl3tela-D1","ok",0,0.00766375,1,1,63,0,1,0,0,0
"G(((p0) & (p1)) -> ((p2) | (p3) | (!((p4) & (p5)))))","rabinizer4","ok",0,0.570552,1,1,63,1,1,0,0,0
"G(((p0) & (p1)) -> ((p2) | (p3) | (!((p4) & (p5)))))","ltl2tgba-DG","ok",0,0.0205555,1,1,63,1,1,0,0,0
"G(((p0) & (p1)) -> ((p2) | (p3) | (!((p4) & (p5)))))","delag","ok",0,0.585022,1,63,63,1,1,0,0,0
"G(((p0) & (p1)) -> ((p2) | (p3) | (!((p4) & (p5)))))","ltl3tela-D1","ok",0,0.0147791,1,1,63,0,1,0,0,0
"G(((!(p0)) & ((p1) | (p2) | (p3) | (p4))) -> ((!(p5)) <-> (p6)))","rabinizer4","ok",0,0.596002,1,1,98,1,1,0,0,0
"G(((!(p0)) & ((p1) | (p2) | (p3) | (p4))) -> ((!(p5)) <-> (p6)))","ltl2tgba-DG","ok",0,0.00610764,1,1,98,1,1,0,0,0
"G(((!(p0)) & ((p1) | (p2) | (p3) | (p4))) -> ((!(p5)) <-> (p6)))","delag","ok",0,0.534609,1,98,98,1,1,0,0,0
"G(((!(p0)) & ((p1) | (p2) | (p3) | (p4))) -> ((!(p5)) <-> (p6)))","ltl3tela-D1","ok",0,0.0125517,1,1,98,0,1,0,0,0
"G(((p0) & (p1)) -> ((p2) | (p3) | (p4) | (!((p5) & (p6)))))","rabinizer4","ok",0,0.640189,1,1,127,1,1,0,0,0
"G(((p0) & (p1)) -> ((p2) | (p3) | (p4) | (!((p5) & (p6)))))","ltl2tgba-DG","ok",0,0.0066077,1,1,127,1,1,0,0,0
"G(((p0) & (p1)) -> ((p2) | (p3) | (p4) | (!((p5) & (p6)))))","delag","ok",0,0.49569,1,127,127,1,1,0,0,0
"G(((p0) & (p1)) -> ((p2) | (p3) | (p4) | (!((p5) & (p6)))))","ltl3tela-D1","ok",0,0.0125044,1,1,127,0,1,0,0,0
"G(((p0) & (p1)) -> ((p2) | (p3) | (p4) | (p5) | (!((p6) & (p7)))))","rabinizer4","ok",0,0.674002,1,1,255,1,1,0,0,0
"G(((p0) & (p1)) -> ((p2) | (p3) | (p4) | (p5) | (!((p6) & (p7)))))","ltl2tgba-DG","ok",0,0.0203196,1,1,255,1,1,0,0,0
"G(((p0) & (p1)) -> ((p2) | (p3) | (p4) | (p5) | (!((p6) & (p7)))))","delag","ok",0,0.552032,1,255,255,1,1,0,0,0
"G(((p0) & (p1)) -> ((p2) | (p3) | (p4) | (p5) | (!((p6) & (p7)))))","ltl3tela-D1","ok",0,0.0179074,1,1,255,0,1,0,0,0
"G(((p0) & (p1) & (!(p2)) & (X(p2))) -> (X((p3) | (X((!(p1)) | (p3))))))","rabinizer4","ok",0,0.661079,3,7,44,1,1,0,0,0
"G(((p0) & (p1) & (!(p2)) & (X(p2))) -> (X((p3) | (X((!(p1)) | (p3))))))","ltl2tgba-DG","ok",0,0.00813669,3,7,44,1,1,0,0,0
"G(((p0) & (p1) & (!(p2)) & (X(p2))) -> (X((p3) | (X((!(p1)) | (p3))))))","delag","ok",0,0.538165,3,44,44,1,1,0,0,0
"G(((p0) & (p1) & (!(p2)) & (X(p2))) -> (X((p3) | (X((!(p1)) | (p3))))))","ltl3tela-D1","ok",0,0.0527713,3,7,44,0,1,0,0,0
"G(((p0) & (p1) & (!(p2)) & (X(p2))) -> (X((X(!(p1))) | ((p2) U ((!(p2)) U ((p2) U ((!(p1)) | (p3))))))))","rabinizer4","ok",0,0.664764,7,26,108,2,1,0,0,0
"G(((p0) & (p1) & (!(p2)) & (X(p2))) -> (X((X(!(p1))) | ((p2) U ((!(p2)) U ((p2) U ((!(p1)) | (p3))))))))","ltl2tgba-DG","ok",0,0.0105076,5,16,78,1,1,0,0,0
"G(((p0) & (p1) & (!(p2)) & (X(p2))) -> (X((X(!(p1))) | ((p2) U ((!(p2)) U ((p2) U ((!(p1)) | (p3))))))))","delag","ok",0,0.961056,26,412,412,3,1,0,0,0
"G(((p0) & (p1) & (!(p2)) & (X(p2))) -> (X((X(!(p1))) | ((p2) U ((!(p2)) U ((p2) U ((!(p1)) | (p3))))))))","ltl3tela-D1","ok",0,0.0979489,5,16,78,1,1,0,0,0
"(G((p0) & (p1) & (!(p2)) & (X(p2)))) -> (X((X(!(p1))) | ((p2) U ((!(p2)) U ((p2) U ((!(p1)) | (p3)))))))","rabinizer4","ok",0,0.514882,2,2,32,1,2,0,0,1
"(G((p0) & (p1) & (!(p2)) & (X(p2)))) -> (X((X(!(p1))) | ((p2) U ((!(p2)) U ((p2) U ((!(p1)) | (p3)))))))","ltl2tgba-DG","ok",0,0.00734542,1,1,1,1,1,0,0,1
"(G((p0) & (p1) & (!(p2)) & (X(p2)))) -> (X((X(!(p1))) | ((p2) U ((!(p2)) U ((p2) U ((!(p1)) | (p3)))))))","delag","ok",0,0.548927,2,32,32,1,2,0,0,1
"(G((p0) & (p1) & (!(p2)) & (X(p2)))) -> (X((X(!(p1))) | ((p2) U ((!(p2)) U ((p2) U ((!(p1)) | (p3)))))))","ltl3tela-D1","ok",0,0.012934,1,1,1,0,1,0,0,1
"G((p0) -> ((p1) U ((!(p1)) U ((!(p2)) | (p3)))))","rabinizer4","ok",0,0.541892,3,8,46,2,1,0,0,0
"G((p0) -> ((p1) U ((!(p1)) U ((!(p2)) | (p3)))))","ltl2tgba-DG","ok",0,0.0122235,3,8,46,1,1,0,0,0
"G((p0) -> ((p1) U ((!(p1)) U ((!(p2)) | (p3)))))","delag","ok",0,0.794669,4,62,62,3,1,0,0,0
"G((p0) -> ((p1) U ((!(p1)) U ((!(p2)) | (p3)))))","ltl3tela-D1","ok",0,0.0449725,3,8,46,1,1,0,0,0
"G((p0) -> ((p1) U ((!(p1)) U ((p2) | (p3)))))","rabinizer4","ok",0,0.732179,3,8,46,2,1,0,0,0
"G((p0) -> ((p1) U ((!(p1)) U ((p2) | (p3)))))","ltl2tgba-DG","ok",0,0.0155077,3,8,46,1,1,0,0,0
"G((p0) -> ((p1) U ((!(p1)) U ((p2) | (p3)))))","delag","ok",0,0.818651,4,62,62,3,1,0,0,0
"G((p0) -> ((p1) U ((!(p1)) U ((p2) | (p3)))))","ltl3tela-D1","ok",0,0.042443,3,8,46,1,1,0,0,0
"G(((!(p0)) & (p1)) -> (X(p2)))","rabinizer4","ok",0,0.541817,2,4,12,1,1,0,0,0
"G(((!(p0)) & (p1)) -> (X(p2)))","ltl2tgba-DG","ok",0,0.0217235,2,4,12,1,1,0,0,0
"G(((!(p0)) & (p1)) -> (X(p2)))","delag","ok",0,0.532446,2,12,12,1,1,0,0,0
"G(((!(p0)) & (p1)) -> (X(p2)))","ltl3tela-D1","ok",0,0.00600946,2,4,12,0,1,0,0,0
"G((p0) -> (X((p0) | (p1))))","rabinizer4","ok",0,0.475104,2,4,7,1,1,0,0,0
"G((p0) -> (X((p0) | (p1))))","ltl2tgba-DG","ok",0,0.00652574,2,4,7,1,1,0,0,0
"G((p0) -> (X((p0) | (p1))))","delag","ok",0,0.407466,2,7,7,1,1,0,0,0
"G((p0) -> (X((p0) | (p1))))","ltl3tela-D1","ok",0,0.0210631,2,4,7,0,1,0,0,0
"G(((!((p1) <-> (X(p1)))) | (!((p0) <-> (X(p0)))) | (!((p2) <-> (X(p2)))) | (!((p3) <-> (X(p3))))) -> ((X(!(p4))) & (X((!((!((p1) <-> (X(p1)))) | (!((p0) <-> (X(p0)))) | (!((p2) <-> (X(p2)))) | (!((p3) <-> (X(p3)))))) U (p4)))))","rabinizer4","ok",0,0.87792,33,304,336,2,2,0,0,0
"G(((!((p1) <-> (X(p1)))) | (!((p0) <-> (X(p0)))) | (!((p2) <-> (X(p2)))) | (!((p3) <-> (X(p3))))) -> ((X(!(p4))) & (X((!((!((p1) <-> (X(p1)))) | (!((p0) <-> (X(p0)))) | (!((p2) <-> (X(p2)))) | (!((p3) <-> (X(p3)))))) U (p4)))))","ltl2tgba-DG","ok",0,0.0278567,81,1120,1152,4,34,0,0,0
"G(((!((p1) <-> (X(p1)))) | (!((p0) <-> (X(p0)))) | (!((p2) <-> (X(p2)))) | (!((p3) <-> (X(p3))))) -> ((X(!(p4))) & (X((!((!((p1) <-> (X(p1)))) | (!((p0) <-> (X(p0)))) | (!((p2) <-> (X(p2)))) | (!((p3) <-> (X(p3)))))) U (p4)))))","delag","ok",0,1.28757,33,336,336,4,2,0,0,0
"G(((!((p1) <-> (X(p1)))) | (!((p0) <-> (X(p0)))) | (!((p2) <-> (X(p2)))) | (!((p3) <-> (X(p3))))) -> ((X(!(p4))) & (X((!((!((p1) <-> (X(p1)))) | (!((p0) <-> (X(p0)))) | (!((p2) <-> (X(p2)))) | (!((p3) <-> (X(p3)))))) U (p4)))))","ltl3tela-D1","ok",0,0.556711,34,337,1088,2,3,0,0,1
"G(((p0) & (!(p1)) & (X(p1)) & (X(p0))) -> ((p2) -> (X(p3))))","rabinizer4","ok",0,0.519144,2,4,30,1,1,0,0,0
"G(((p0) & (!(p1)) & (X(p1)) & (X(p0))) -> ((p2) -> (X(p3))))","ltl2tgba-DG","ok",0,0.00757559,2,4,30,1,1,0,0,0
"G(((p0) & (!(p1)) & (X(p1)) & (X(p0))) -> ((p2) -> (X(p3))))","delag","ok",0,0.519086,2,30,30,1,1,0,0,0
"G(((p0) & (!(p1)) & (X(p1)) & (X(p0))) -> ((p2) -> (X(p3))))","ltl3tela-D1","ok",0,0.0284187,2,4,30,0,1,0,0,0
"G((p0) -> (X((!(p0)) U (p1))))","rabinizer4","ok",0,0.492762,2,5,7,2,1,0,0,0
"G((p0) -> (X((!(p0)) U (p1))))","ltl2tgba-DG","ok",0,0.00623195,2,5,7,1,1,0,0,0
"G((p0) -> (X((!(p0)) U (p1))))","delag","ok",0,0.665987,2,7,7,4,1,0,0,0
"G((p0) -> (X((!(p0)) U (p1))))","ltl3tela-D1","ok",0,0.00753309,2,5,7,1,1,0,0,0
"G(((!(p0)) & (X(p0))) -> (X((G(p0)) | ((p0) U (p1)))))","rabinizer4","ok",0,0.673546,3,8,11,4,1,0,0,0
"G(((!(p0)) & (X(p0))) -> (X((G(p0)) | ((p0) U (p1)))))","ltl2tgba-DG","ok",0,0.0228401,3,8,11,1,1,0,0,0
"G(((!(p0)) & (X(p0))) -> (X((G(p0)) | ((p0) U (p1)))))","delag","ok",0,0.719676,3,11,11,6,1,0,0,0
"G(((!(p0)) & (X(p0))) -> (X((G(p0)) | ((p0) U (p1)))))","ltl3tela-D1","ok",0,0.0294883,3,8,11,0,1,0,0,0
"G(((!(p0)) & (X(p0))) -> (X((p0) U ((p0) & (!(p1)) & (X((p0) & (p1)))))))","rabinizer4","ok",0,0.742652,4,9,12,2,1,0,0,0
"G(((!(p0)) & (X(p0))) -> (X((p0) U ((p0) & (!(p1)) & (X((p0) & (p1)))))))","ltl2tgba-DG","ok",0,0.0184395,5,11,16,3,2,0,0,0
"G(((!(p0)) & (X(p0))) -> (X((p0) U ((p0) & (!(p1)) & (X((p0) & (p1)))))))","delag","ok",0,0.774138,6,18,18,4,1,0,0,0
"G(((!(p0)) & (X(p0))) -> (X((p0) U ((p0) & (!(p1)) & (X((p0) & (p1)))))))","ltl3tela-D1","ok",0,0.053523,5,12,20,2,2,0,0,1
"G(((!(p0)) & (X(p0))) -> (X((p0) U ((p0) & (!(p1)) & (X((p0) & (p1) & ((p0) U ((p0) & (!(p1)) & (X((p0) & (p1)))))))))))","rabinizer4","ok",0,0.698214,6,13,16,2,1,0,0,0
"G(((!(p0)) & (X(p0))) -> (X((p0) U ((p0) & (!(p1)) & (X((p0) & (p1) & ((p0) U ((p0) & (!(p1)) & (X((p0) & (p1)))))))))))","ltl2tgba-DG","ok",0,0.0102687,7,15,20,3,2,0,0,0
"G(((!(p0)) & (X(p0))) -> (X((p0) U ((p0) & (!(p1)) & (X((p0) & (p1) & ((p0) U ((p0) & (!(p1)) & (X((p0) & (p1)))))))))))","delag","ok",0,0.853598,11,32,32,6,1,0,0,0
"G(((!(p0)) & (X(p0))) -> (X((p0) U ((p0) & (!(p1)) & (X((p0) & (p1) & ((p0) U ((p0) & (!(p1)) & (X((p0) & (p1)))))))))))","ltl3tela-D1","ok",0,0.0889327,7,18,28,2,2,0,0,1
"G(((p0) & (X(!(p0)))) -> (X((!(p0)) U ((!(p0)) & (!(p1)) & (X((!(p0)) & (p1) & ((!(p0)) U ((!(p0)) & (!(p1)) & (X((!(p0)) & (p1)))))))))))","rabinizer4","ok",0,0.709994,6,13,16,2,1,0,0,0
"G(((p0) & (X(!(p0)))) -> (X((!(p0)) U ((!(p0)) & (!(p1)) & (X((!(p0)) & (p1) & ((!(p0)) U ((!(p0)) & (!(p1)) & (X((!(p0)) & (p1)))))))))))","ltl2tgba-DG","ok",0,0.0108786,7,15,20,3,2,0,0,0
"G(((p0) & (X(!(p0)))) -> (X((!(p0)) U ((!(p0)) & (!(p1)) & (X((!(p0)) & (p1) & ((!(p0)) U ((!(p0)) & (!(p1)) & (X((!(p0)) & (p1)))))))))))","delag","ok",0,0.870121,11,32,32,6,1,0,0,0
"G(((p0) & (X(!(p0)))) -> (X((!(p0)) U ((!(p0)) & (!(p1)) & (X((!(p0)) & (p1) & ((!(p0)) U ((!(p0)) & (!(p1)) & (X((!(p0)) & (p1)))))))))))","ltl3tela-D1","ok",0,0.0247567,7,18,28,2,2,0,0,1
"G(((p0) & (X(!(p0)))) -> (X((!(p0)) U ((!(p0)) & (!(p1)) & (X((!(p0)) & (p1) & ((!(p0)) U ((!(p0)) & (!(p1)) & (X((!(p0)) & (p1) & ((!(p0)) U ((!(p0)) & (!(p1)) & (X((!(p0)) & (p1)))))))))))))))","rabinizer4","ok",0,0.663988,8,17,20,2,1,0,0,0
"G(((p0) & (X(!(p0)))) -> (X((!(p0)) U ((!(p0)) & (!(p1)) & (X((!(p0)) & (p1) & ((!(p0)) U ((!(p0)) & (!(p1)) & (X((!(p0)) & (p1) & ((!(p0)) U ((!(p0)) & (!(p1)) & (X((!(p0)) & (p1)))))))))))))))","ltl2tgba-DG","ok",0,0.011574,9,19,24,3,2,0,0,0
"G(((p0) & (X(!(p0)))) -> (X((!(p0)) U ((!(p0)) & (!(p1)) & (X((!(p0)) & (p1) & ((!(p0)) U ((!(p0)) & (!(p1)) & (X((!(p0)) & (p1) & ((!(p0)) U ((!(p0)) & (!(p1)) & (X((!(p0)) & (p1)))))))))))))))","delag","ok",0,1.09775,114,306,306,11,1,0,0,0
"G(((p0) & (X(!(p0)))) -> (X((!(p0)) U ((!(p0)) & (!(p1)) & (X((!(p0)) & (p1) & ((!(p0)) U ((!(p0)) & (!(p1)) & (X((!(p0)) & (p1) & ((!(p0)) U ((!(p0)) & (!(p1)) & (X((!(p0)) & (p1)))))))))))))))","ltl3tela-D1","ok",0,0.0348637,9,24,36,2,2,0,0,1
"G(((!(p0)) & (X(p0))) -> (X((!((!(p0)) & (X(p0)))) U ((!(p1)) & (X(p1))))))","rabinizer4","ok",0,0.67514,6,18,21,2,1,0,0,0
"G(((!(p0)) & (X(p0))) -> (X((!((!(p0)) & (X(p0)))) U ((!(p1)) & (X(p1))))))","ltl2tgba-DG","ok",0,0.00945519,9,27,33,3,3,0,0,0
"G(((!(p0)) & (X(p0))) -> (X((!((!(p0)) & (X(p0)))) U ((!(p1)) & (X(p1))))))","delag","ok",0,0.753396,10,36,36,4,1,0,0,0
"G(((!(p0)) & (X(p0))) -> (X((!((!(p0)) & (X(p0)))) U ((!(p1)) & (X(p1))))))","ltl3tela-D1","ok",0,0.0212889,7,21,28,2,2,0,0,1
"G((!(p0)) | (X((!(p0)) | (X((!(p0)) | (X((!(p0)) | (X((!(p0)) | (X((!(p0)) | (X((!(p0)) | (X((!(p0)) | (X((!(p0)) | (X((!(p0)) | (X((!(p0)) | (X(!(p0))))))))))))))))))))))))","rabinizer4","ok",0,0.669654,12,23,23,1,1,0,0,0
"G((!(p0)) | (X((!(p0)) | (X((!(p0)) | (X((!(p0)) | (X((!(p0)) | (X((!(p0)) | (X((!(p0)) | (X((!(p0)) | (X((!(p0)) | (X((!(p0)) | (X((!(p0)) | (X(!(p0))))))))))))))))))))))))","ltl2tgba-DG","ok",0,0.0296694,12,23,23,1,1,0,0,0
"G((!(p0)) | (X((!(p0)) | (X((!(p0)) | (X((!(p0)) | (X((!(p0)) | (X((!(p0)) | (X((!(p0)) | (X((!(p0)) | (X((!(p0)) | (X((!(p0)) | (X((!(p0)) | (X(!(p0))))))))))))))))))))))))","delag","ok",0,0.632751,12,23,23,1,1,0,0,0
"G((!(p0)) | (X((!(p0)) | (X((!(p0)) | (X((!(p0)) | (X((!(p0)) | (X((!(p0)) | (X((!(p0)) | (X((!(p0)) | (X((!(p0)) | (X((!(p0)) | (X((!(p0)) | (X(!(p0))))))))))))))))))))))))","ltl3tela-D1","timeout",-1,60.0061,,,,,,,,
"G(((X(p0)) -> (p0)) -> ((p1) <-> (X(p1))))","rabinizer4","ok",0,0.572046,6,17,17,1,3,0,0,0
"G(((X(p0)) -> (p0)) -> ((p1) <-> (X(p1))))","ltl2tgba-DG","ok",0,0.00979218,5,14,14,1,2,0,0,0
"G(((X(p0)) -> (p0)) -> ((p1) <-> (X(p1))))","delag","ok",0,0.48367,5,14,14,1,2,0,0,0
"G(((X(p0)) -> (p0)) -> ((p1) <-> (X(p1))))","ltl3tela-D1","ok",0,0.0399951,5,14,14,1,2,0,0,0
"G(((X(p0)) -> (p0)) -> (((p1) -> (X(p1))) & ((!(p1)) -> (X(!(p1))))))","rabinizer4","ok",0,0.651596,5,14,14,1,2,0,0,0
"G(((X(p0)) -> (p0)) -> (((p1) -> (X(p1))) & ((!(p1)) -> (X(!(p1))))))","ltl2tgba-DG","ok",0,0.00719573,5,14,14,1,2,0,0,0
"G(((X(p0)) -> (p0)) -> (((p1) -> (X(p1))) & ((!(p1)) -> (X(!(p1))))))","delag","ok",0,0.507705,5,14,14,1,2,0,0,0
"G(((X(p0)) -> (p0)) -> (((p1) -> (X(p1))) & ((!(p1)) -> (X(!(p1))))))","ltl3tela-D1","ok",0,0.0340224,5,14,14,1,2,0,0,0
"(!(p0)) U (G(!(((p1) & (p2)) | ((p3) & (p4)) | ((p2) & (p3)) | ((p2) & (p4)) | ((p1) & (p4)) | ((p1) & (p3)))))","rabinizer4","ok",0,0.690043,2,4,31,1,2,0,0,0
"(!(p0)) U (G(!(((p1) & (p2)) | ((p3) & (p4)) | ((p2) & (p3)) | ((p2) & (p4)) | ((p1) & (p4)) | ((p1) & (p3)))))","ltl2tgba-DG","ok",0,0.00709446,3,7,52,2,2,0,0,0
"(!(p0)) U (G(!(((p1) & (p2)) | ((p3) & (p4)) | ((p2) & (p3)) | ((p2) & (p4)) | ((p1) & (p4)) | ((p1) & (p3)))))","delag","ok",0,0.672545,2,31,31,2,2,0,0,0
"(!(p0)) U (G(!(((p1) & (p2)) | ((p3) & (p4)) | ((p2) & (p3)) | ((p2) & (p4)) | ((p1) & (p4)) | ((p1) & (p3)))))","ltl3tela-D1","ok",0,0.0504337,3,7,96,1,3,0,0,1
"(!(p0)) U (p1)","rabinizer4","ok",0,0.45844,2,3,7,2,2,0,0,0
"(!(p0)) U (p1)","ltl2tgba-DG","ok",0,0.0136051,2,3,7,1,2,0,0,0
"(!(p0)) U (p1)","delag","ok",0,0.371799,2,7,7,1,2,0,0,0
"(!(p0)) U (p1)","ltl3tela-D1","ok",0,0.0131608,2,3,7,1,2,0,0,0
